Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y
Circle,PS_WSP,37494639.489,2397117.415,37494639.489,2397117.415,37494638.889,2397117.415,1.0,"c(37494639.188999996, 2397117.415)",37494639.188999996,2397117.415
Circle,PS_WSP,37491761.301,2399178.554,37491761.301,2399178.554,37491760.701,2399178.554,1.0,"c(37491761.001, 2399178.554)",37491761.001,2399178.554
Circle,PS_WSP,37491727.912,2399287.04,37491727.912,2399287.04,37491727.312,2399287.04,1.0,"c(37491727.612, 2399287.04)",37491727.612,2399287.04
Circle,PS_WSP,37491735.023,2399379.393,37491735.023,2399379.393,37491734.423,2399379.393,1.0,"c(37491734.723000005, 2399379.393)",37491734.723000005,2399379.393
Circle,PS_WSP,37489056.974,2400043.346,37489056.974,2400043.346,37489056.374,2400043.346,1.0,"c(37489056.673999995, 2400043.346)",37489056.673999995,2400043.346
Circle,PS_WSP,37489050.126,2400096.168,37489050.126,2400096.168,37489049.526,2400096.168,1.0,"c(37489049.826000005, 2400096.168)",37489049.826000005,2400096.168
Circle,PS_WSP,37489042.727,2400106.23,37489042.727,2400106.23,37489042.127,2400106.23,1.0,"c(37489042.427, 2400106.23)",37489042.427,2400106.23
Circle,PS_WSP,37488889.23,2400560.342,37488889.23,2400560.342,37488888.63,2400560.342,1.0,"c(37488888.93, 2400560.342)",37488888.93,2400560.342
Circle,PS_WSP,37488865.908,2400647.059,37488865.908,2400647.059,37488865.308,2400647.059,1.0,"c(37488865.607999995, 2400647.059)",37488865.607999995,2400647.059
Circle,PS_WSP,37489366.729,2399006.957,37489366.729,2399006.957,37489366.129,2399006.957,1.0,"c(37489366.429000005, 2399006.957)",37489366.429000005,2399006.957
Circle,PS_WSP,37490341.798,2399407.25,37490341.798,2399407.25,37490341.198,2399407.25,1.0,"c(37490341.497999996, 2399407.25)",37490341.497999996,2399407.25
Circle,PS_WSP,37486881.438,2399199.016,37486881.438,2399199.016,37486880.838,2399199.016,1.0,"c(37486881.138, 2399199.016)",37486881.138,2399199.016
Circle,PS_WSP,37493970.476,2393330.291,37493970.476,2393330.291,37493969.876,2393330.291,1.0,"c(37493970.176, 2393330.291)",37493970.176,2393330.291
Circle,PS_WSP,37493862.054,2393319.497,37493862.054,2393319.497,37493861.454,2393319.497,1.0,"c(37493861.754, 2393319.497)",37493861.754,2393319.497
Circle,PS_WSP,37492248.818,2394105.479,37492248.818,2394105.479,37492248.218,2394105.479,1.0,"c(37492248.51800001, 2394105.479)",37492248.51800001,2394105.479
Circle,PS_WSP,37494065.508,2393363.264,37494065.508,2393363.264,37494064.908,2393363.264,1.0,"c(37494065.208000004, 2393363.264)",37494065.208000004,2393363.264
Circle,PS_WSP,37491418.074,2393381.377,37491418.074,2393381.377,37491417.474,2393381.377,1.0,"c(37491417.774000004, 2393381.377)",37491417.774000004,2393381.377
Circle,PS_WSP,37492254.23,2395529.374,37492254.23,2395529.374,37492253.63,2395529.374,1.0,"c(37492253.93, 2395529.374)",37492253.93,2395529.374
Circle,PS_WSP,37494981.821,2396764.123,37494981.821,2396764.123,37494981.221,2396764.123,1.0,"c(37494981.521, 2396764.123)",37494981.521,2396764.123
Circle,PS_WSP,37494733.475,2396885.749,37494733.475,2396885.749,37494732.875,2396885.749,1.0,"c(37494733.175, 2396885.749)",37494733.175,2396885.749
Circle,PS_WSP,37494461.862,2396872.883,37494461.862,2396872.883,37494461.262,2396872.883,1.0,"c(37494461.56200001, 2396872.883)",37494461.56200001,2396872.883
Circle,PS_WSP,37489522.483,2398900.738,37489522.483,2398900.738,37489521.883,2398900.738,1.0,"c(37489522.183, 2398900.738)",37489522.183,2398900.738
Circle,PS_WSP,37494649.318,2397208.364,37494649.318,2397208.364,37494648.718,2397208.364,1.0,"c(37494649.01800001, 2397208.364)",37494649.01800001,2397208.364
Circle,PS_WSP,37494647.576,2397195.568,37494647.576,2397195.568,37494646.976,2397195.568,1.0,"c(37494647.276, 2397195.568)",37494647.276,2397195.568
Circle,PS_WSP,37494639.21,2397149.094,37494639.21,2397149.094,37494638.61,2397149.094,1.0,"c(37494638.91, 2397149.094)",37494638.91,2397149.094
Circle,PS_WSP,37494637.912,2397091.574,37494637.912,2397091.574,37494637.312,2397091.574,1.0,"c(37494637.612, 2397091.574)",37494637.612,2397091.574
Circle,PS_WSP,37494638.15,2397076.272,37494638.15,2397076.272,37494637.55,2397076.272,1.0,"c(37494637.849999994, 2397076.272)",37494637.849999994,2397076.272
Circle,PS_WSP,37494639.73,2397060.902,37494639.73,2397060.902,37494639.13,2397060.902,1.0,"c(37494639.43, 2397060.902)",37494639.43,2397060.902
Circle,PS_WSP,37494632.182,2397048.922,37494632.182,2397048.922,37494631.582,2397048.922,1.0,"c(37494631.882, 2397048.922)",37494631.882,2397048.922
Circle,PS_WSP,37494639.299,2397059.104,37494639.299,2397059.104,37494638.699,2397059.104,1.0,"c(37494638.999, 2397059.104)",37494638.999,2397059.104
Circle,PS_WSP,37494640.036,2397045.866,37494640.036,2397045.866,37494639.436,2397045.866,1.0,"c(37494639.736, 2397045.866)",37494639.736,2397045.866
Circle,PS_WSP,37491673.97,2399484.593,37491673.97,2399484.593,37491673.37,2399484.593,1.0,"c(37491673.67, 2399484.593)",37491673.67,2399484.593
Circle,PS_WSP,37491693.069,2399530.162,37491693.069,2399530.162,37491692.469,2399530.162,1.0,"c(37491692.768999994, 2399530.162)",37491692.768999994,2399530.162
Circle,PS_WSP,37491692.925,2399530.823,37491692.925,2399530.823,37491692.325,2399530.823,1.0,"c(37491692.625, 2399530.823)",37491692.625,2399530.823
Circle,PS_WSP,37491650.96,2399584.518,37491650.96,2399584.518,37491650.36,2399584.518,1.0,"c(37491650.66, 2399584.518)",37491650.66,2399584.518
Circle,PS_WSP,37491645.936,2399615.255,37491645.936,2399615.255,37491645.336,2399615.255,1.0,"c(37491645.636, 2399615.255)",37491645.636,2399615.255
Circle,PS_WSP,37489392.258,2398292.402,37489392.258,2398292.402,37489391.658,2398292.402,1.0,"c(37489391.958000004, 2398292.402)",37489391.958000004,2398292.402
Circle,PS_WSP,37489398.214,2398792.394,37489398.214,2398792.394,37489397.614,2398792.394,1.0,"c(37489397.914000005, 2398792.394)",37489397.914000005,2398792.394
Circle,PS_WSP,37489393.527,2398562.034,37489393.527,2398562.034,37489392.927,2398562.034,1.0,"c(37489393.227, 2398562.034)",37489393.227,2398562.034
Circle,PS_WSP,37489344.839,2398834.456,37489344.839,2398834.456,37489344.239,2398834.456,1.0,"c(37489344.539000005, 2398834.456)",37489344.539000005,2398834.456
Circle,PS_WSP,37489351.865,2398971.449,37489351.865,2398971.449,37489351.265,2398971.449,1.0,"c(37489351.565, 2398971.449)",37489351.565,2398971.449
Circle,PS_WSP,37489034.654,2399961.246,37489034.654,2399961.246,37489034.054,2399961.246,1.0,"c(37489034.354, 2399961.246)",37489034.354,2399961.246
Circle,PS_WSP,37489243.353,2398959.916,37489243.353,2398959.916,37489242.753,2398959.916,1.0,"c(37489243.053, 2398959.916)",37489243.053,2398959.916
Circle,PS_WSP,37489708.17,2398804.187,37489708.17,2398804.187,37489707.57,2398804.187,1.0,"c(37489707.870000005, 2398804.187)",37489707.870000005,2398804.187
Circle,PS_WSP,37494606.744,2397001.079,37494606.744,2397001.079,37494606.144,2397001.079,1.0,"c(37494606.444000006, 2397001.079)",37494606.444000006,2397001.079
Circle,PS_WSP,37494604.938,2396993.98,37494604.938,2396993.98,37494604.338,2396993.98,1.0,"c(37494604.638, 2396993.98)",37494604.638,2396993.98
Circle,PS_WSP,37494602.287,2397024.869,37494602.287,2397024.869,37494601.687,2397024.869,1.0,"c(37494601.987, 2397024.869)",37494601.987,2397024.869
Circle,PS_WSP,37494434.769,2397085.776,37494434.769,2397085.776,37494434.169,2397085.776,1.0,"c(37494434.469, 2397085.776)",37494434.469,2397085.776
Circle,PS_WSP,37494434.908,2397108.808,37494434.908,2397108.808,37494434.308,2397108.808,1.0,"c(37494434.607999995, 2397108.808)",37494434.607999995,2397108.808
Circle,PS_WSP,37494429.449,2397031.633,37494429.449,2397031.633,37494428.849,2397031.633,1.0,"c(37494429.149000004, 2397031.633)",37494429.149000004,2397031.633
Circle,PS_WSP,37494455.432,2397032.755,37494455.432,2397032.755,37494454.832,2397032.755,1.0,"c(37494455.132, 2397032.755)",37494455.132,2397032.755
Circle,PS_WSP,37491676.568,2399739.924,37491676.568,2399739.924,37491675.968,2399739.924,1.0,"c(37491676.26800001, 2399739.924)",37491676.26800001,2399739.924
Circle,PS_WSP,37491740.038,2399372.351,37491740.038,2399372.351,37491739.438,2399372.351,1.0,"c(37491739.738000005, 2399372.351)",37491739.738000005,2399372.351
Circle,PS_WSP,37491740.587,2399370.482,37491740.587,2399370.482,37491739.987,2399370.482,1.0,"c(37491740.287, 2399370.482)",37491740.287,2399370.482
Circle,PS_WSP,37491727.118,2399263.617,37491727.118,2399263.617,37491726.518,2399263.617,1.0,"c(37491726.818, 2399263.617)",37491726.818,2399263.617
Circle,PS_WSP,37491732.003,2399255.051,37491732.003,2399255.051,37491731.403,2399255.051,1.0,"c(37491731.702999994, 2399255.051)",37491731.702999994,2399255.051
Circle,PS_WSP,37491749.591,2399178.018,37491749.591,2399178.018,37491748.991,2399178.018,1.0,"c(37491749.29099999, 2399178.018)",37491749.29099999,2399178.018
Circle,PS_WSP,37489393.846,2398501.522,37489393.846,2398501.522,37489393.246,2398501.522,1.0,"c(37489393.546000004, 2398501.522)",37489393.546000004,2398501.522
Circle,PS_WSP,37489432.369,2398537.099,37489432.369,2398537.099,37489431.769,2398537.099,1.0,"c(37489432.069000006, 2398537.099)",37489432.069000006,2398537.099
Circle,PS_WSP,37489393.722,2398538.594,37489393.722,2398538.594,37489393.122,2398538.594,1.0,"c(37489393.422000006, 2398538.594)",37489393.422000006,2398538.594
Circle,PS_WSP,37489431.321,2398561.534,37489431.321,2398561.534,37489430.721,2398561.534,1.0,"c(37489431.021, 2398561.534)",37489431.021,2398561.534
Circle,PS_WSP,37489398.622,2398616.392,37489398.622,2398616.392,37489398.022,2398616.392,1.0,"c(37489398.322, 2398616.392)",37489398.322,2398616.392
Circle,PS_WSP,37489446.879,2398617.17,37489446.879,2398617.17,37489446.279,2398617.17,1.0,"c(37489446.578999996, 2398617.17)",37489446.578999996,2398617.17
Circle,PS_WSP,37489396.838,2398633.646,37489396.838,2398633.646,37489396.238,2398633.646,1.0,"c(37489396.538, 2398633.646)",37489396.538,2398633.646
Circle,PS_WSP,37489528.761,2399022.637,37489528.761,2399022.637,37489528.161,2399022.637,1.0,"c(37489528.460999995, 2399022.637)",37489528.460999995,2399022.637
Circle,PS_WSP,37489613.329,2398991.942,37489613.329,2398991.942,37489612.729,2398991.942,1.0,"c(37489613.029, 2398991.942)",37489613.029,2398991.942
Circle,PS_WSP,37489662.885,2399026.151,37489662.885,2399026.151,37489662.285,2399026.151,1.0,"c(37489662.58499999, 2399026.151)",37489662.58499999,2399026.151
Circle,PS_WSP,37488867.06,2400660.915,37488867.06,2400660.915,37488866.46,2400660.915,1.0,"c(37488866.760000005, 2400660.915)",37488866.760000005,2400660.915
Circle,PS_WSP,37486879.867,2399199.844,37486879.867,2399199.844,37486879.267,2399199.844,1.0,"c(37486879.567, 2399199.844)",37486879.567,2399199.844
Circle,PS_WSP,37490922.237,2399365.378,37490922.237,2399365.378,37490921.637,2399365.378,1.0,"c(37490921.93700001, 2399365.378)",37490921.93700001,2399365.378
Circle,PS_WSP,37494642.289,2397038.208,37494642.289,2397038.208,37494641.689,2397038.208,1.0,"c(37494641.989, 2397038.208)",37494641.989,2397038.208
Circle,PS_WSP,37494642.311,2397033.767,37494642.311,2397033.767,37494641.711,2397033.767,1.0,"c(37494642.011, 2397033.767)",37494642.011,2397033.767
Circle,PS_WSP,37494434.752,2397133.856,37494434.752,2397133.856,37494434.152,2397133.856,1.0,"c(37494434.452, 2397133.856)",37494434.452,2397133.856
Circle,PS_WSP,37494434.527,2397209.612,37494434.527,2397209.612,37494433.927,2397209.612,1.0,"c(37494434.227, 2397209.612)",37494434.227,2397209.612
Circle,PS_WSP,37494428.584,2397182.959,37494428.584,2397182.959,37494427.984,2397182.959,1.0,"c(37494428.283999994, 2397182.959)",37494428.283999994,2397182.959
Circle,PS_WSP,37494430.597,2397160.578,37494430.597,2397160.578,37494429.997,2397160.578,1.0,"c(37494430.297000006, 2397160.578)",37494430.297000006,2397160.578
Circle,PS_WSP,37491680.288,2399605.301,37491680.288,2399605.301,37491679.688,2399605.301,1.0,"c(37491679.988000005, 2399605.301)",37491679.988000005,2399605.301
Circle,PS_WSP,37491679.931,2399604.859,37491679.931,2399604.859,37491679.331,2399604.859,1.0,"c(37491679.631, 2399604.859)",37491679.631,2399604.859
Circle,PS_WSP,37491681.933,2399607.081,37491681.933,2399607.081,37491681.333,2399607.081,1.0,"c(37491681.633, 2399607.081)",37491681.633,2399607.081
Circle,PS_WSP,37491693.539,2399538.358,37491693.539,2399538.358,37491692.939,2399538.358,1.0,"c(37491693.239, 2399538.358)",37491693.239,2399538.358
Circle,PS_WSP,37491702.668,2399492.054,37491702.668,2399492.054,37491702.068,2399492.054,1.0,"c(37491702.368, 2399492.054)",37491702.368,2399492.054
Circle,PS_WSP,37491722.874,2395424.941,37491722.874,2395424.941,37491722.274,2395424.941,1.0,"c(37491722.574, 2395424.941)",37491722.574,2395424.941
Circle,PS_WSP,37494400.294,2397325.388,37494400.294,2397325.388,37494399.694,2397325.388,1.0,"c(37494399.994, 2397325.388)",37494399.994,2397325.388
Circle,PS_WSP,37494372.699,2397343.193,37494372.699,2397343.193,37494372.099,2397343.193,1.0,"c(37494372.399000004, 2397343.193)",37494372.399000004,2397343.193
Circle,PS_WSP,37494434.678,2397245.807,37494434.678,2397245.807,37494434.078,2397245.807,1.0,"c(37494434.378000006, 2397245.807)",37494434.378000006,2397245.807
Circle,PS_WSP,37494459.941,2397220.519,37494459.941,2397220.519,37494459.341,2397220.519,1.0,"c(37494459.641, 2397220.519)",37494459.641,2397220.519
Circle,PS_WSP,37494468.079,2397213.756,37494468.079,2397213.756,37494467.479,2397213.756,1.0,"c(37494467.779, 2397213.756)",37494467.779,2397213.756
Circle,PS_WSP,37494211.843,2397389.396,37494211.843,2397389.396,37494211.243,2397389.396,1.0,"c(37494211.543, 2397389.396)",37494211.543,2397389.396
Circle,PS_WSP,37494218.011,2397377.586,37494218.011,2397377.586,37494217.411,2397377.586,1.0,"c(37494217.710999995, 2397377.586)",37494217.710999995,2397377.586
Circle,PS_WSP,37494217.939,2397375.26,37494217.939,2397375.26,37494217.339,2397375.26,1.0,"c(37494217.639, 2397375.26)",37494217.639,2397375.26
Circle,PS_WSP,37494229.601,2397340.153,37494229.601,2397340.153,37494229.001,2397340.153,1.0,"c(37494229.301, 2397340.153)",37494229.301,2397340.153
Circle,PS_WSP,37494434.04,2397311.017,37494434.04,2397311.017,37494433.44,2397311.017,1.0,"c(37494433.739999995, 2397311.017)",37494433.739999995,2397311.017
Circle,PS_WSP,37494562.326,2397212.474,37494562.326,2397212.474,37494561.726,2397212.474,1.0,"c(37494562.026, 2397212.474)",37494562.026,2397212.474
Circle,PS_WSP,37494543.093,2397212.343,37494543.093,2397212.343,37494542.493,2397212.343,1.0,"c(37494542.793, 2397212.343)",37494542.793,2397212.343
Circle,PS_WSP,37494554.779,2397212.728,37494554.779,2397212.728,37494554.179,2397212.728,1.0,"c(37494554.479, 2397212.728)",37494554.479,2397212.728
Circle,PS_WSP,37494642.392,2397190.278,37494642.392,2397190.278,37494641.792,2397190.278,1.0,"c(37494642.092, 2397190.278)",37494642.092,2397190.278
Circle,PS_WSP,37491559.746,2398991.582,37491559.746,2398991.582,37491559.146,2398991.582,1.0,"c(37491559.445999995, 2398991.582)",37491559.445999995,2398991.582
Circle,PS_WSP,37494607.474,2396812.386,37494607.474,2396812.386,37494606.874,2396812.386,1.0,"c(37494607.173999995, 2396812.386)",37494607.173999995,2396812.386
Circle,PS_WSP,37494611.324,2396820.653,37494611.324,2396820.653,37494610.724,2396820.653,1.0,"c(37494611.024000004, 2396820.653)",37494611.024000004,2396820.653
Circle,PS_WSP,37494878.953,2396820.414,37494878.953,2396820.414,37494878.353,2396820.414,1.0,"c(37494878.653, 2396820.414)",37494878.653,2396820.414
Circle,PS_WSP,37490264.459,2398925.153,37490264.459,2398925.153,37490263.859,2398925.153,1.0,"c(37490264.158999994, 2398925.153)",37490264.158999994,2398925.153
Circle,PS_WSP,37490271.62,2398927.62,37490271.62,2398927.62,37490271.02,2398927.62,1.0,"c(37490271.32, 2398927.62)",37490271.32,2398927.62
Circle,PS_WSP,37494144.7,2397854.353,37494144.7,2397854.353,37494144.1,2397854.353,1.0,"c(37494144.400000006, 2397854.353)",37494144.400000006,2397854.353
Circle,PS_WSP,37494155.453,2397586.549,37494155.453,2397586.549,37494154.853,2397586.549,1.0,"c(37494155.153, 2397586.549)",37494155.153,2397586.549
Circle,PS_WSP,37489287.513,2396529.058,37489287.513,2396529.058,37489286.913,2396529.058,1.0,"c(37489287.213, 2396529.058)",37489287.213,2396529.058
Circle,PS_WSP,37489116.94,2396648.804,37489116.94,2396648.804,37489116.34,2396648.804,1.0,"c(37489116.64, 2396648.804)",37489116.64,2396648.804
Circle,PS_WSP,37489144.407,2396840.81,37489144.407,2396840.81,37489143.807,2396840.81,1.0,"c(37489144.10699999, 2396840.81)",37489144.10699999,2396840.81
Circle,PS_WSP,37488811.677,2397335.261,37488811.677,2397335.261,37488811.077,2397335.261,1.0,"c(37488811.377000004, 2397335.261)",37488811.377000004,2397335.261
Circle,PS_WSP,37489491.964,2397898.011,37489491.964,2397898.011,37489491.364,2397898.011,1.0,"c(37489491.664000005, 2397898.011)",37489491.664000005,2397898.011
Circle,PS_WSP,37489551.475,2397886.776,37489551.475,2397886.776,37489550.875,2397886.776,1.0,"c(37489551.175, 2397886.776)",37489551.175,2397886.776
Circle,PS_WSP,37489569.544,2397867.675,37489569.544,2397867.675,37489568.944,2397867.675,1.0,"c(37489569.244, 2397867.675)",37489569.244,2397867.675
Circle,PS_WSP,37495003.454,2396817.829,37495003.454,2396817.829,37495002.854,2396817.829,1.0,"c(37495003.154, 2396817.829)",37495003.154,2396817.829
Circle,PS_WSP,37494638.411,2397184.884,37494638.411,2397184.884,37494637.811,2397184.884,1.0,"c(37494638.111, 2397184.884)",37494638.111,2397184.884
Circle,PS_WSP,37491653.249,2399757.658,37491653.249,2399757.658,37491652.649,2399757.658,1.0,"c(37491652.949, 2399757.658)",37491652.949,2399757.658
Circle,PS_WSP,37494670.611,2396821.949,37494670.611,2396821.949,37494670.011,2396821.949,1.0,"c(37494670.311000004, 2396821.949)",37494670.311000004,2396821.949
Circle,PS_WSP,37494762.22,2396820.018,37494762.22,2396820.018,37494761.62,2396820.018,1.0,"c(37494761.92, 2396820.018)",37494761.92,2396820.018
Circle,PS_WSP,37494821.067,2396821.947,37494821.067,2396821.947,37494820.467,2396821.947,1.0,"c(37494820.767000005, 2396821.947)",37494820.767000005,2396821.947
Circle,PS_WSP,37494805.723,2396898.419,37494805.723,2396898.419,37494805.123,2396898.419,1.0,"c(37494805.423, 2396898.419)",37494805.423,2396898.419
Circle,PS_WSP,37494719.569,2396883.831,37494719.569,2396883.831,37494718.969,2396883.831,1.0,"c(37494719.268999994, 2396883.831)",37494719.268999994,2396883.831
Circle,PS_WSP,37494215.638,2397380.263,37494215.638,2397380.263,37494215.038,2397380.263,1.0,"c(37494215.338, 2397380.263)",37494215.338,2397380.263
Circle,PS_WSP,37494481.21,2397223.034,37494481.21,2397223.034,37494480.61,2397223.034,1.0,"c(37494480.91, 2397223.034)",37494480.91,2397223.034
Circle,PS_WSP,37489141.777,2396989.229,37489141.777,2396989.229,37489141.177,2396989.229,1.0,"c(37489141.477, 2396989.229)",37489141.477,2396989.229
Circle,PS_WSP,37489143.972,2397088.415,37489143.972,2397088.415,37489143.372,2397088.415,1.0,"c(37489143.672000006, 2397088.415)",37489143.672000006,2397088.415
Circle,PS_WSP,37489680.939,2397820.181,37489680.939,2397820.181,37489680.339,2397820.181,1.0,"c(37489680.639, 2397820.181)",37489680.639,2397820.181
Circle,PS_WSP,37494553.521,2396821.932,37494553.521,2396821.932,37494552.921,2396821.932,1.0,"c(37494553.221, 2396821.932)",37494553.221,2396821.932
Circle,PS_WSP,37491765.464,2399270.578,37491765.464,2399270.578,37491764.864,2399270.578,1.0,"c(37491765.164000005, 2399270.578)",37491765.164000005,2399270.578
Circle,PS_WSP,37494569.844,2396804.349,37494569.844,2396804.349,37494569.244,2396804.349,1.0,"c(37494569.544, 2396804.349)",37494569.544,2396804.349
Circle,PS_WSP,37494316.115,2396826.787,37494316.115,2396826.787,37494315.515,2396826.787,1.0,"c(37494315.815, 2396826.787)",37494315.815,2396826.787
Circle,PS_WSP,37489389.768,2398084.845,37489389.768,2398084.845,37489389.168,2398084.845,1.0,"c(37489389.467999995, 2398084.845)",37489389.467999995,2398084.845
Circle,PS_WSP,37490216.443,2398973.635,37490216.443,2398973.635,37490215.843,2398973.635,1.0,"c(37490216.14300001, 2398973.635)",37490216.14300001,2398973.635
Circle,PS_WSP,37494552.892,2397193.534,37494552.892,2397193.534,37494552.292,2397193.534,1.0,"c(37494552.592, 2397193.534)",37494552.592,2397193.534
Circle,PS_WSP,37490284.557,2398942.536,37490284.557,2398942.536,37490283.957,2398942.536,1.0,"c(37490284.257, 2398942.536)",37490284.257,2398942.536
Circle,PS_WSP,37489607.605,2397336.647,37489607.605,2397336.647,37489607.005,2397336.647,1.0,"c(37489607.305, 2397336.647)",37489607.305,2397336.647
Circle,PS_WSP,37489394.449,2398048.267,37489394.449,2398048.267,37489393.849,2398048.267,1.0,"c(37489394.149000004, 2398048.267)",37489394.149000004,2398048.267
Circle,PS_WSP,37489393.859,2398000.488,37489393.859,2398000.488,37489393.259,2398000.488,1.0,"c(37489393.559, 2398000.488)",37489393.559,2398000.488
Circle,PS_WSP,37489402.098,2397524.469,37489402.098,2397524.469,37489401.498,2397524.469,1.0,"c(37489401.798, 2397524.469)",37489401.798,2397524.469
Circle,PS_WSP,37489402.463,2397440.923,37489402.463,2397440.923,37489401.863,2397440.923,1.0,"c(37489402.163, 2397440.923)",37489402.163,2397440.923
Circle,PS_WSP,37489415.3,2396932.703,37489415.3,2396932.703,37489414.7,2396932.703,1.0,"c(37489415.0, 2396932.703)",37489415.0,2396932.703
Circle,PS_WSP,37489422.943,2396830.38,37489422.943,2396830.38,37489422.343,2396830.38,1.0,"c(37489422.64300001, 2396830.38)",37489422.64300001,2396830.38
Circle,PS_WSP,37489423.33,2396787.956,37489423.33,2396787.956,37489422.73,2396787.956,1.0,"c(37489423.03, 2396787.956)",37489423.03,2396787.956
Circle,PS_WSP,37489422.439,2396763.183,37489422.439,2396763.183,37489421.839,2396763.183,1.0,"c(37489422.139, 2396763.183)",37489422.139,2396763.183
Circle,PS_WSP,37489429.412,2396530.478,37489429.412,2396530.478,37489428.812,2396530.478,1.0,"c(37489429.112, 2396530.478)",37489429.112,2396530.478
Circle,PS_WSP,37489428.217,2396565.816,37489428.217,2396565.816,37489427.617,2396565.816,1.0,"c(37489427.916999996, 2396565.816)",37489427.916999996,2396565.816
Circle,PS_WSP,37489465.505,2396651.723,37489465.505,2396651.723,37489464.905,2396651.723,1.0,"c(37489465.205, 2396651.723)",37489465.205,2396651.723
Circle,PS_WSP,37489469.218,2396322.278,37489469.218,2396322.278,37489468.618,2396322.278,1.0,"c(37489468.918, 2396322.278)",37489468.918,2396322.278
Circle,PS_WSP,37489704.472,2397370.303,37489704.472,2397370.303,37489703.872,2397370.303,1.0,"c(37489704.172000006, 2397370.303)",37489704.172000006,2397370.303
Circle,PS_WSP,37489718.871,2397398.149,37489718.871,2397398.149,37489718.271,2397398.149,1.0,"c(37489718.570999995, 2397398.149)",37489718.570999995,2397398.149
Circle,PS_WSP,37489041.334,2396618.312,37489041.334,2396618.312,37489040.734,2396618.312,1.0,"c(37489041.033999994, 2396618.312)",37489041.033999994,2396618.312
Circle,PS_WSP,37489022.41,2396615.351,37489022.41,2396615.351,37489021.81,2396615.351,1.0,"c(37489022.11, 2396615.351)",37489022.11,2396615.351
Circle,PS_WSP,37489708.397,2398156.815,37489708.397,2398156.815,37489707.797,2398156.815,1.0,"c(37489708.097, 2398156.815)",37489708.097,2398156.815
Circle,PS_WSP,37489399.668,2397725.95,37489399.668,2397725.95,37489399.068,2397725.95,1.0,"c(37489399.368, 2397725.95)",37489399.368,2397725.95
Circle,PS_WSP,37489412.01,2397148.793,37489412.01,2397148.793,37489411.41,2397148.793,1.0,"c(37489411.70999999, 2397148.793)",37489411.70999999,2397148.793
Circle,PS_WSP,37489410.069,2397120.182,37489410.069,2397120.182,37489409.469,2397120.182,1.0,"c(37489409.768999994, 2397120.182)",37489409.768999994,2397120.182
Circle,PS_WSP,37489409.209,2397067.129,37489409.209,2397067.129,37489408.609,2397067.129,1.0,"c(37489408.908999994, 2397067.129)",37489408.908999994,2397067.129
Circle,PS_WSP,37489415.095,2396982.807,37489415.095,2396982.807,37489414.495,2396982.807,1.0,"c(37489414.795, 2396982.807)",37489414.795,2396982.807
Circle,PS_WSP,37489423.312,2396732.067,37489423.312,2396732.067,37489422.712,2396732.067,1.0,"c(37489423.011999995, 2396732.067)",37489423.011999995,2396732.067
Circle,PS_WSP,37489423.206,2396700.345,37489423.206,2396700.345,37489422.606,2396700.345,1.0,"c(37489422.906, 2396700.345)",37489422.906,2396700.345
Circle,PS_WSP,37489424.781,2396665.137,37489424.781,2396665.137,37489424.181,2396665.137,1.0,"c(37489424.481000006, 2396665.137)",37489424.481000006,2396665.137
Circle,PS_WSP,37489428.196,2396632.354,37489428.196,2396632.354,37489427.596,2396632.354,1.0,"c(37489427.896, 2396632.354)",37489427.896,2396632.354
Circle,PS_WSP,37489427.242,2396591.769,37489427.242,2396591.769,37489426.642,2396591.769,1.0,"c(37489426.942, 2396591.769)",37489426.942,2396591.769
Circle,PS_WSP,37489434.73,2396318.945,37489434.73,2396318.945,37489434.13,2396318.945,1.0,"c(37489434.43, 2396318.945)",37489434.43,2396318.945
Circle,PS_WSP,37489344.812,2396544.168,37489344.812,2396544.168,37489344.212,2396544.168,1.0,"c(37489344.511999995, 2396544.168)",37489344.511999995,2396544.168
Circle,PS_WSP,37488812.414,2396617.461,37488812.414,2396617.461,37488811.814,2396617.461,1.0,"c(37488812.114, 2396617.461)",37488812.114,2396617.461
Circle,PS_WSP,37487306.963,2397323.559,37487306.963,2397323.559,37487306.363,2397323.559,1.0,"c(37487306.663, 2397323.559)",37487306.663,2397323.559
Circle,PS_WSP,37488887.371,2397326.916,37488887.371,2397326.916,37488886.771,2397326.916,1.0,"c(37488887.070999995, 2397326.916)",37488887.070999995,2397326.916
Circle,PS_WSP,37487267.608,2397278.682,37487267.608,2397278.682,37487267.008,2397278.682,1.0,"c(37487267.308, 2397278.682)",37487267.308,2397278.682
Circle,PS_WSP,37487259.29,2397276.857,37487259.29,2397276.857,37487258.69,2397276.857,1.0,"c(37487258.989999995, 2397276.857)",37487258.989999995,2397276.857
Circle,PS_WSP,37489341.276,2397322.4,37489341.276,2397322.4,37489340.676,2397322.4,1.0,"c(37489340.975999996, 2397322.4)",37489340.975999996,2397322.4
Circle,PS_WSP,37489395.319,2397918.539,37489395.319,2397918.539,37489394.719,2397918.539,1.0,"c(37489395.018999994, 2397918.539)",37489395.018999994,2397918.539
Circle,PS_WSP,37489418.056,2397047.384,37489418.056,2397047.384,37489417.456,2397047.384,1.0,"c(37489417.756, 2397047.384)",37489417.756,2397047.384
