Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,Angle,ORIG_FID,geometry
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8761,"c(37491715.447, 2398481.915)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8762,"c(37491739.493, 2398505.101)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8763,"c(37491732.699, 2398506.275)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8764,"c(37491742.548, 2398620.025)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8765,"c(37491771.131, 2398649.353)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8766,"c(37491764.159, 2398650.94)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8767,"c(37491750.122, 2398654.001)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8768,"c(37491772.798, 2398690.441)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8769,"c(37491779.747, 2398689.5)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8770,"c(37491758.542, 2398693.085)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8771,"c(37491777.584, 2398732.839)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8772,"c(37491816.337, 2397473.647)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8773,"c(37491816.005, 2397472.033)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8774,"c(37491817.268, 2397493.414)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8775,"c(37491845.989, 2397473.531)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8776,"c(37491846.564, 2397493.554)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8777,"c(37491876.907, 2397473.502)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8778,"c(37491872.847, 2397472.175)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8779,"c(37491875.832, 2397493.775)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8780,"c(37491903.462, 2397473.476)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8781,"c(37491900.372, 2397470.175)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8782,"c(37491715.829, 2398274.367)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8783,"c(37491718.661, 2398303.882)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8784,"c(37491711.33, 2398304.606)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8785,"c(37491714.312, 2398329.229)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8786,"c(37491717.557, 2398360.992)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8787,"c(37491724.281, 2398360.091)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8788,"c(37491703.225, 2398361.99)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8789,"c(37491721.801, 2398402.246)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8790,"c(37491728.55, 2398401.848)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8791,"c(37491707.334, 2398403.835)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8792,"c(37491718.742, 2398509.703)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8793,"c(37491745.868, 2398537.353)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8794,"c(37491739.565, 2398538.967)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8795,"c(37491725.463, 2398541.874)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8796,"c(37491755.007, 2398577.252)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8797,"c(37491748.149, 2398578.728)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8798,"c(37491734.164, 2398581.627)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8799,"c(37491763.651, 2398615.451)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8800,"c(37491756.589, 2398616.851)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8801,"c(37491029.23, 2397496.732)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8802,"c(37491784.624, 2398732.368)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8803,"c(37491763.215, 2398733.029)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8804,"c(37491726.839, 2397473.168)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8805,"c(37491755.882, 2397473.614)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8806,"c(37491756.081, 2397471.864)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8807,"c(37491756.422, 2397493.587)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8808,"c(37491786.621, 2397473.617)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8809,"c(37491786.83, 2397493.403)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8810,"c(37491936.935, 2397473.495)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8811,"c(37491936.781, 2397493.46)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8812,"c(37491936.802, 2397471.759)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8813,"c(37491966.882, 2397473.583)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8814,"c(37491966.859, 2397471.902)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8815,"c(37491966.846, 2397493.546)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8816,"c(37491987.599, 2397471.688)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8817,"c(37491996.264, 2397471.634)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8818,"c(37491996.268, 2397473.689)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8819,"c(37491996.15, 2397493.565)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8820,"c(37492116.981, 2397493.35)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8821,"c(37492117.668, 2397471.826)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8822,"c(37492135.323, 2397471.894)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8823,"c(37492145.643, 2397471.857)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8824,"c(37492145.585, 2397473.795)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8825,"c(37492145.768, 2397493.461)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8826,"c(37492175.837, 2397473.864)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8827,"c(37492176.064, 2397471.927)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8828,"c(37492175.716, 2397493.328)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8829,"c(37492206.366, 2397473.862)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8830,"c(37492427.746, 2398052.309)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8831,"c(37492407.622, 2398052.268)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8832,"c(37492406.735, 2398052.357)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8833,"c(37492427.734, 2396992.753)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8834,"c(37492425.147, 2396992.858)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8835,"c(37492407.149, 2396992.831)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8836,"c(37492429.963, 2397012.721)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8837,"c(37492429.646, 2397022.73)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8838,"c(37492427.773, 2397022.618)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8839,"c(37492424.982, 2397022.711)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8840,"c(37492425.091, 2397112.766)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8841,"c(37492406.948, 2397112.653)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8842,"c(37492429.791, 2397142.721)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8843,"c(37492427.837, 2397142.631)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8844,"c(37492425.098, 2397142.614)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8845,"c(37492406.994, 2397142.645)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8846,"c(37492429.78, 2397172.743)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8847,"c(37492427.822, 2397172.687)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8848,"c(37492425.027, 2397172.774)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8849,"c(37492407.007, 2397172.644)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8850,"c(37492430.001, 2397292.764)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8851,"c(37492427.936, 2397292.836)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8852,"c(37492425.1, 2397292.616)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8853,"c(37492407.092, 2397292.591)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8854,"c(37492427.677, 2397322.692)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8855,"c(37492425.099, 2397322.703)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8856,"c(37492407.129, 2397322.496)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8857,"c(37492429.942, 2397322.763)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8858,"c(37492429.933, 2397352.717)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8859,"c(37492407.246, 2397352.592)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8860,"c(37492026.196, 2397472.057)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8861,"c(37492026.302, 2397473.846)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8862,"c(37492026.469, 2397493.399)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8863,"c(37492056.443, 2397473.745)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8864,"c(37492056.58, 2397471.884)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8865,"c(37492056.24, 2397493.482)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8866,"c(37492079.4, 2397471.871)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8867,"c(37492086.471, 2397473.754)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8868,"c(37492088.175, 2397495.814)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8869,"c(37492117.325, 2397473.879)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8870,"c(37492206.46, 2397471.928)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8871,"c(37492408.483, 2397412.271)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8872,"c(37492429.994, 2396902.755)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8873,"c(37492429.887, 2396932.608)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8874,"c(37492407.341, 2396932.778)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8875,"c(37492429.713, 2396962.807)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8876,"c(37492427.696, 2396962.69)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8877,"c(37492425.106, 2396962.78)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8878,"c(37492429.942, 2396992.786)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8879,"c(37492407.008, 2397022.851)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8880,"c(37492429.822, 2397052.57)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8881,"c(37492427.758, 2397052.699)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8882,"c(37492425.248, 2397052.641)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8883,"c(37492407.102, 2397052.752)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8884,"c(37492429.751, 2397082.763)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8885,"c(37492427.763, 2397082.759)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8886,"c(37492425.123, 2397082.953)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8887,"c(37492429.78, 2397112.72)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8888,"c(37492427.491, 2397112.465)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8889,"c(37492429.845, 2397202.672)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8890,"c(37492427.764, 2397202.712)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8891,"c(37492424.9, 2397202.798)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8892,"c(37492407.047, 2397202.678)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8893,"c(37492429.875, 2397232.72)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8894,"c(37492426.688, 2397232.629)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8895,"c(37492408.521, 2397232.646)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8896,"c(37492429.921, 2397262.649)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8897,"c(37492425.184, 2397262.884)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8898,"c(37492427.75, 2397262.728)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8899,"c(37492429.951, 2397382.372)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8900,"c(37492430.021, 2397412.205)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8901,"c(37492426.531, 2397412.077)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8902,"c(37492430, 2397530.599)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8903,"c(37492426.625, 2397526.658)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8904,"c(37492430.177, 2397543.649)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8905,"c(37492430.083, 2397573.267)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8906,"c(37492430.013, 2397603.864)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8907,"c(37492425.393, 2397603.43)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8908,"c(37492406.978, 2397603.067)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8909,"c(37492408.485, 2397684.127)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8910,"c(37492425.174, 2397684.121)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8911,"c(37492430.217, 2397724.769)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8912,"c(37492425.218, 2397724.682)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8913,"c(37492427.757, 2397724.682)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8914,"c(37492429.887, 2397784.543)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8915,"c(37492407.174, 2397724.344)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8916,"c(37492429.975, 2397812.815)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8917,"c(37492430.056, 2397843.171)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8918,"c(37492429.974, 2397873.955)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8919,"c(37492425.286, 2398111.964)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8920,"c(37492406.928, 2398111.753)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8921,"c(37492427.86, 2398082.268)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8922,"c(37492425.135, 2398082.427)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8923,"c(37492406.204, 2398082.3)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8924,"c(37492428.791, 2398022.914)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8925,"c(37492427.004, 2398023.083)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8926,"c(37492428.377, 2397992.161)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8927,"c(37492426.267, 2397992.091)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8928,"c(37492407.066, 2397992.58)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8929,"c(37492492.663, 2397951.023)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8930,"c(37492515.577, 2397952.707)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8931,"c(37492544.58, 2397953.004)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8932,"c(37492540.669, 2397959.472)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8933,"c(37492539.835, 2397950.76)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8934,"c(37492561.506, 2397952.683)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8935,"c(37492561.52, 2397950.936)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8936,"c(37492561.608, 2397959.46)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8937,"c(37492593.47, 2397952.255)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8938,"c(37492593.518, 2397959.528)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8939,"c(37492429.931, 2397633.326)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8940,"c(37492425.141, 2397633.173)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8941,"c(37492407.22, 2397632.932)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8942,"c(37492430.015, 2397664.214)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8943,"c(37492427.649, 2397664.236)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8944,"c(37492425.34, 2397664.289)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8945,"c(37492407.165, 2397664.38)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8946,"c(37492430.306, 2397683.519)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8947,"c(37492427.684, 2397684.113)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8948,"c(37492426.499, 2397683.917)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8949,"c(37492429.95, 2397903.505)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8950,"c(37492429.751, 2397933.525)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8951,"c(37492429.793, 2397954.283)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8952,"c(37492429.912, 2397992.065)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8953,"c(37492429.935, 2398037.715)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8954,"c(37492430.108, 2398022.984)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8955,"c(37492430.06, 2398052.325)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8956,"c(37492429.809, 2398082.122)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8957,"c(37492430.103, 2398111.874)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8958,"c(37492427.982, 2398112.016)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8959,"c(37492426.287, 2397954.401)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8960,"c(37492408.449, 2397954.373)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8961,"c(37492427.803, 2397933.711)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8962,"c(37493711.692, 2396892.67)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8963,"c(37493713.406, 2396892.736)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8964,"c(37492465.457, 2397959.309)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8965,"c(37492465.236, 2397950.985)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8966,"c(37492491.499, 2397952.679)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8967,"c(37492491.624, 2397959.422)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8968,"c(37492490.707, 2397951.023)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8969,"c(37492593.554, 2397950.586)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8970,"c(37492625.986, 2397952.612)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8971,"c(37492626.012, 2397959.371)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8972,"c(37492626.001, 2397950.88)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8973,"c(37492658.017, 2397952.517)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8974,"c(37492658.069, 2397959.463)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8975,"c(37492657.892, 2397950.935)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8976,"c(37492688.825, 2397952.863)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8977,"c(37492688.468, 2397959.373)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8978,"c(37492688.777, 2397950.889)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8979,"c(37492269.758, 2397473.917)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8980,"c(37492270.275, 2397471.838)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8981,"c(37492270.165, 2397493.951)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8982,"c(37492296.697, 2397473.695)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8983,"c(37492296.895, 2397471.795)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8984,"c(37492296.514, 2397493.651)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8985,"c(37492326.271, 2397473.619)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8986,"c(37492326.732, 2397471.678)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8987,"c(37492325.962, 2397493.433)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8988,"c(37492356.203, 2397473.488)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8989,"c(37492427.641, 2397873.82)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8990,"c(37492407.291, 2397873.485)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8991,"c(37492425.208, 2397843.447)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8992,"c(37492427.749, 2397843.364)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8993,"c(37492407.235, 2397843.908)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8994,"c(37492427.432, 2397812.757)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8995,"c(37492425.121, 2397812.807)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8996,"c(37492407.201, 2397812.712)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8997,"c(37492427.686, 2397784.672)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8998,"c(37492425.209, 2397784.714)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,8999,"c(37492507.576, 2397493.541)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9000,"c(37492507.304, 2397471.775)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,9001,"c(37492537.517, 2397476.223)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9002,"c(37492537.517, 2397493.504)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9003,"c(37492537.539, 2397471.92)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,9004,"c(37492567.519, 2397476.221)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,9005,"c(37492597.536, 2397476.166)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9006,"c(37492567.531, 2397471.953)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9007,"c(37492567.45, 2397493.465)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9008,"c(37492687.563, 2397471.962)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,9009,"c(37492717.478, 2397476.249)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9010,"c(37492717.43, 2397493.505)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9011,"c(37492717.533, 2397471.962)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,9012,"c(37492747.474, 2397476.267)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9013,"c(37492747.48, 2397471.91)"
