cod,data_time,date,hour,weekday,week,day_count,week_count,data_start_time,data_duration,data_duration_hour
105.1,2023-02-08 23:35:30,2023-02-08,23:00:00,Wednesday,2023-02-06,2799,19642,2023-02-08 21:36:00,01:59:30,1.9917
97.2,2023-02-09 01:35:30,2023-02-09,01:00:00,Thursday,2023-02-06,2812,19642,2023-02-08 23:36:00,01:59:30,1.9917
107.0,2023-02-09 03:35:30,2023-02-09,03:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 01:36:00,01:59:30,1.9917
96.2,2023-02-09 05:35:30,2023-02-09,05:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 03:36:00,01:59:30,1.9917
83.0,2023-02-09 07:35:30,2023-02-09,07:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 05:36:00,01:59:30,1.9917
92.8,2023-02-09 09:30:00,2023-02-09,09:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 07:36:00,01:54:00,1.9
95.6,2023-02-09 11:35:30,2023-02-09,11:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 09:38:30,01:57:00,1.95
93.4,2023-02-09 13:35:30,2023-02-09,13:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 11:36:00,01:59:30,1.9917
103.5,2023-02-09 15:30:00,2023-02-09,15:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 13:36:00,01:54:00,1.9
103.6,2023-02-09 17:35:30,2023-02-09,17:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 15:39:30,01:56:00,1.9333
81.3,2023-02-09 19:35:30,2023-02-09,19:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 17:36:00,01:59:30,1.9917
98.7,2023-02-09 21:35:30,2023-02-09,21:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 19:36:00,01:59:30,1.9917
109.2,2023-02-09 23:35:30,2023-02-09,23:00:00,Thursday,2023-02-06,2812,19642,2023-02-09 21:36:00,01:59:30,1.9917
107.4,2023-02-10 01:35:30,2023-02-10,01:00:00,Friday,2023-02-06,2836,19642,2023-02-09 23:36:00,01:59:30,1.9917
120.5,2023-02-10 03:35:30,2023-02-10,03:00:00,Friday,2023-02-06,2836,19642,2023-02-10 01:36:00,01:59:30,1.9917
114.2,2023-02-10 05:35:30,2023-02-10,05:00:00,Friday,2023-02-06,2836,19642,2023-02-10 03:36:00,01:59:30,1.9917
114.0,2023-02-10 07:35:30,2023-02-10,07:00:00,Friday,2023-02-06,2836,19642,2023-02-10 05:36:00,01:59:30,1.9917
95.5,2023-02-10 09:35:30,2023-02-10,09:00:00,Friday,2023-02-06,2836,19642,2023-02-10 07:36:00,01:59:30,1.9917
100.3,2023-02-10 11:35:30,2023-02-10,11:00:00,Friday,2023-02-06,2836,19642,2023-02-10 09:36:00,01:59:30,1.9917
102.1,2023-02-10 13:35:30,2023-02-10,13:00:00,Friday,2023-02-06,2836,19642,2023-02-10 11:36:00,01:59:30,1.9917
105.2,2023-02-10 15:35:30,2023-02-10,15:00:00,Friday,2023-02-06,2836,19642,2023-02-10 13:36:00,01:59:30,1.9917
103.6,2023-02-10 17:35:30,2023-02-10,17:00:00,Friday,2023-02-06,2836,19642,2023-02-10 15:36:00,01:59:30,1.9917
103.9,2023-02-10 19:35:30,2023-02-10,19:00:00,Friday,2023-02-06,2836,19642,2023-02-10 17:36:00,01:59:30,1.9917
98.2,2023-02-10 21:35:30,2023-02-10,21:00:00,Friday,2023-02-06,2836,19642,2023-02-10 19:36:00,01:59:30,1.9917
90.0,2023-02-10 23:35:30,2023-02-10,23:00:00,Friday,2023-02-06,2836,19642,2023-02-10 21:36:00,01:59:30,1.9917
83.7,2023-02-11 01:35:30,2023-02-11,01:00:00,Saturday,2023-02-06,2796,19642,2023-02-10 23:36:00,01:59:30,1.9917
81.9,2023-02-11 03:28:00,2023-02-11,03:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 01:36:00,01:52:00,1.8667
89.0,2023-02-11 05:35:30,2023-02-11,05:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 03:36:30,01:59:00,1.9833
96.2,2023-02-11 07:35:30,2023-02-11,07:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 05:36:00,01:59:30,1.9917
96.4,2023-02-11 09:30:00,2023-02-11,09:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 07:36:00,01:54:00,1.9
93.4,2023-02-11 11:35:30,2023-02-11,11:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 09:39:00,01:56:30,1.9417
90.6,2023-02-11 13:35:30,2023-02-11,13:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 11:36:00,01:59:30,1.9917
92.6,2023-02-11 15:31:00,2023-02-11,15:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 13:36:00,01:55:00,1.9167
88.2,2023-02-11 17:35:30,2023-02-11,17:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 15:40:30,01:55:00,1.9167
86.9,2023-02-11 19:35:30,2023-02-11,19:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 17:36:00,01:59:30,1.9917
88.1,2023-02-11 21:34:00,2023-02-11,21:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 19:36:00,01:58:00,1.9667
82.5,2023-02-11 23:35:30,2023-02-11,23:00:00,Saturday,2023-02-06,2796,19642,2023-02-11 21:42:30,01:53:00,1.8833
83.9,2023-02-12 01:35:30,2023-02-12,01:00:00,Sunday,2023-02-06,2800,19642,2023-02-11 23:36:00,01:59:30,1.9917
83.8,2023-02-12 03:28:00,2023-02-12,03:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 01:36:00,01:52:00,1.8667
90.9,2023-02-12 05:35:30,2023-02-12,05:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 03:36:30,01:59:00,1.9833
85.7,2023-02-12 07:35:30,2023-02-12,07:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 05:36:00,01:59:30,1.9917
90.0,2023-02-12 09:30:00,2023-02-12,09:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 07:36:00,01:54:00,1.9
91.6,2023-02-12 11:35:30,2023-02-12,11:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 09:39:00,01:56:30,1.9417
91.5,2023-02-12 13:35:30,2023-02-12,13:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 11:36:00,01:59:30,1.9917
89.7,2023-02-12 15:31:00,2023-02-12,15:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 13:36:00,01:55:00,1.9167
90.9,2023-02-12 17:35:30,2023-02-12,17:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 15:40:30,01:55:00,1.9167
87.7,2023-02-12 19:35:30,2023-02-12,19:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 17:36:00,01:59:30,1.9917
84.9,2023-02-12 21:35:30,2023-02-12,21:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 19:36:00,01:59:30,1.9917
78.9,2023-02-12 23:35:30,2023-02-12,23:00:00,Sunday,2023-02-06,2800,19642,2023-02-12 21:36:00,01:59:30,1.9917
78.1,2023-02-13 01:35:30,2023-02-13,01:00:00,Monday,2023-02-13,2818,19843,2023-02-12 23:36:00,01:59:30,1.9917
78.2,2023-02-13 03:27:30,2023-02-13,03:00:00,Monday,2023-02-13,2818,19843,2023-02-13 01:36:00,01:51:30,1.8583
86.3,2023-02-13 05:35:30,2023-02-13,05:00:00,Monday,2023-02-13,2818,19843,2023-02-13 03:36:00,01:59:30,1.9917
97.3,2023-02-13 07:35:30,2023-02-13,07:00:00,Monday,2023-02-13,2818,19843,2023-02-13 05:36:00,01:59:30,1.9917
92.7,2023-02-13 09:29:30,2023-02-13,09:00:00,Monday,2023-02-13,2818,19843,2023-02-13 07:36:00,01:53:30,1.8917
88.0,2023-02-13 11:35:30,2023-02-13,11:00:00,Monday,2023-02-13,2818,19843,2023-02-13 09:38:00,01:57:30,1.9583
87.1,2023-02-13 13:35:30,2023-02-13,13:00:00,Monday,2023-02-13,2818,19843,2023-02-13 11:36:00,01:59:30,1.9917
91.6,2023-02-13 15:31:00,2023-02-13,15:00:00,Monday,2023-02-13,2818,19843,2023-02-13 13:36:00,01:55:00,1.9167
89.8,2023-02-13 17:35:30,2023-02-13,17:00:00,Monday,2023-02-13,2818,19843,2023-02-13 15:40:30,01:55:00,1.9167
88.4,2023-02-13 19:35:30,2023-02-13,19:00:00,Monday,2023-02-13,2818,19843,2023-02-13 17:36:00,01:59:30,1.9917
84.6,2023-02-13 21:35:30,2023-02-13,21:00:00,Monday,2023-02-13,2818,19843,2023-02-13 19:36:00,01:59:30,1.9917
80.3,2023-02-13 23:35:30,2023-02-13,23:00:00,Monday,2023-02-13,2818,19843,2023-02-13 21:36:00,01:59:30,1.9917
99.7,2023-02-14 01:35:30,2023-02-14,01:00:00,Tuesday,2023-02-13,2809,19843,2023-02-13 23:36:00,01:59:30,1.9917
94.0,2023-02-14 03:35:30,2023-02-14,03:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 01:36:00,01:59:30,1.9917
100.2,2023-02-14 05:33:00,2023-02-14,05:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 03:36:00,01:57:00,1.95
97.0,2023-02-14 07:35:30,2023-02-14,07:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 05:41:30,01:54:00,1.9
94.8,2023-02-14 09:30:00,2023-02-14,09:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 07:36:00,01:54:00,1.9
94.6,2023-02-14 11:35:30,2023-02-14,11:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 09:39:00,01:56:30,1.9417
89.2,2023-02-14 13:35:30,2023-02-14,13:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 11:36:00,01:59:30,1.9917
91.8,2023-02-14 15:31:00,2023-02-14,15:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 13:36:00,01:55:00,1.9167
83.5,2023-02-14 17:35:30,2023-02-14,17:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 15:40:30,01:55:00,1.9167
86.0,2023-02-14 19:35:30,2023-02-14,19:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 17:36:00,01:59:30,1.9917
90.3,2023-02-14 21:35:30,2023-02-14,21:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 19:36:00,01:59:30,1.9917
82.9,2023-02-14 23:36:30,2023-02-14,23:00:00,Tuesday,2023-02-13,2809,19843,2023-02-14 21:36:00,02:00:30,2.0083
118.2,2023-02-15 01:36:30,2023-02-15,01:00:00,Wednesday,2023-02-13,2842,19843,2023-02-14 23:37:00,01:59:30,1.9917
102.2,2023-02-15 03:36:30,2023-02-15,03:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 01:37:00,01:59:30,1.9917
105.3,2023-02-15 05:36:30,2023-02-15,05:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 03:37:00,01:59:30,1.9917
101.2,2023-02-15 07:36:30,2023-02-15,07:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 05:37:00,01:59:30,1.9917
99.8,2023-02-15 09:36:30,2023-02-15,09:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 07:37:00,01:59:30,1.9917
102.5,2023-02-15 11:36:30,2023-02-15,11:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 09:37:00,01:59:30,1.9917
86.3,2023-02-15 13:36:30,2023-02-15,13:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 11:37:00,01:59:30,1.9917
94.3,2023-02-15 15:35:30,2023-02-15,15:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 13:37:00,01:58:30,1.975
90.1,2023-02-15 17:35:30,2023-02-15,17:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 15:36:00,01:59:30,1.9917
85.7,2023-02-15 19:36:30,2023-02-15,19:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 17:36:00,02:00:30,2.0083
344.1,2023-02-15 20:31:30,2023-02-15,20:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 19:37:00,00:54:30,0.9083
822.9,2023-02-15 21:36:30,2023-02-15,21:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 20:32:00,01:04:30,1.075
1249.5,2023-02-15 22:54:30,2023-02-15,22:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 21:37:00,01:17:30,1.2917
94.8,2023-02-15 23:36:30,2023-02-15,23:00:00,Wednesday,2023-02-13,2842,19843,2023-02-15 22:55:00,00:41:30,0.6917
113.9,2023-02-16 01:36:30,2023-02-16,01:00:00,Thursday,2023-02-13,2844,19843,2023-02-15 23:37:00,01:59:30,1.9917
115.3,2023-02-16 03:36:30,2023-02-16,03:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 01:37:00,01:59:30,1.9917
110.4,2023-02-16 05:36:30,2023-02-16,05:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 03:37:00,01:59:30,1.9917
110.0,2023-02-16 07:36:30,2023-02-16,07:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 05:37:00,01:59:30,1.9917
107.9,2023-02-16 09:36:30,2023-02-16,09:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 07:37:00,01:59:30,1.9917
117.4,2023-02-16 11:36:30,2023-02-16,11:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 09:37:00,01:59:30,1.9917
119.3,2023-02-16 13:36:30,2023-02-16,13:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 11:37:00,01:59:30,1.9917
132.3,2023-02-16 15:36:30,2023-02-16,15:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 13:37:00,01:59:30,1.9917
128.4,2023-02-16 17:37:30,2023-02-16,17:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 15:37:00,02:00:30,2.0083
99.1,2023-02-16 19:34:30,2023-02-16,19:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 17:38:00,01:56:30,1.9417
113.0,2023-02-16 21:34:30,2023-02-16,21:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 19:35:00,01:59:30,1.9917
80.1,2023-02-16 23:34:30,2023-02-16,23:00:00,Thursday,2023-02-13,2844,19843,2023-02-16 21:35:00,01:59:30,1.9917
63.9,2023-02-17 01:35:30,2023-02-17,01:00:00,Friday,2023-02-13,2844,19843,2023-02-16 23:35:00,02:00:30,2.0083
54.3,2023-02-17 03:34:30,2023-02-17,03:00:00,Friday,2023-02-13,2844,19843,2023-02-17 01:36:00,01:58:30,1.975
82.2,2023-02-17 05:34:30,2023-02-17,05:00:00,Friday,2023-02-13,2844,19843,2023-02-17 03:35:00,01:59:30,1.9917
83.8,2023-02-17 07:34:30,2023-02-17,07:00:00,Friday,2023-02-13,2844,19843,2023-02-17 05:35:00,01:59:30,1.9917
72.5,2023-02-17 09:34:30,2023-02-17,09:00:00,Friday,2023-02-13,2844,19843,2023-02-17 07:35:00,01:59:30,1.9917
67.3,2023-02-17 11:34:30,2023-02-17,11:00:00,Friday,2023-02-13,2844,19843,2023-02-17 09:35:00,01:59:30,1.9917
64.5,2023-02-17 13:34:30,2023-02-17,13:00:00,Friday,2023-02-13,2844,19843,2023-02-17 11:35:00,01:59:30,1.9917
66.1,2023-02-17 15:34:30,2023-02-17,15:00:00,Friday,2023-02-13,2844,19843,2023-02-17 13:35:00,01:59:30,1.9917
62.6,2023-02-17 17:34:30,2023-02-17,17:00:00,Friday,2023-02-13,2844,19843,2023-02-17 15:35:00,01:59:30,1.9917
86.6,2023-02-17 19:34:30,2023-02-17,19:00:00,Friday,2023-02-13,2844,19843,2023-02-17 17:35:00,01:59:30,1.9917
43.9,2023-02-17 21:34:30,2023-02-17,21:00:00,Friday,2023-02-13,2844,19843,2023-02-17 19:35:00,01:59:30,1.9917
69.8,2023-02-17 23:34:30,2023-02-17,23:00:00,Friday,2023-02-13,2844,19843,2023-02-17 21:35:00,01:59:30,1.9917
57.4,2023-02-18 01:34:30,2023-02-18,01:00:00,Saturday,2023-02-13,2843,19843,2023-02-17 23:35:00,01:59:30,1.9917
87.4,2023-02-18 03:34:30,2023-02-18,03:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 01:35:00,01:59:30,1.9917
73.9,2023-02-18 05:34:30,2023-02-18,05:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 03:35:00,01:59:30,1.9917
68.3,2023-02-18 07:34:30,2023-02-18,07:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 05:35:00,01:59:30,1.9917
65.4,2023-02-18 09:34:30,2023-02-18,09:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 07:35:00,01:59:30,1.9917
65.2,2023-02-18 11:34:30,2023-02-18,11:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 09:35:00,01:59:30,1.9917
65.3,2023-02-18 13:34:30,2023-02-18,13:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 11:35:00,01:59:30,1.9917
34.8,2023-02-18 15:34:30,2023-02-18,15:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 13:35:00,01:59:30,1.9917
50.3,2023-02-18 17:34:30,2023-02-18,17:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 15:35:00,01:59:30,1.9917
61.8,2023-02-18 19:34:30,2023-02-18,19:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 17:35:00,01:59:30,1.9917
67.4,2023-02-18 21:34:30,2023-02-18,21:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 19:35:00,01:59:30,1.9917
57.8,2023-02-18 23:34:30,2023-02-18,23:00:00,Saturday,2023-02-13,2843,19843,2023-02-18 21:35:00,01:59:30,1.9917
65.5,2023-02-19 01:34:30,2023-02-19,01:00:00,Sunday,2023-02-13,2843,19843,2023-02-18 23:35:00,01:59:30,1.9917
68.0,2023-02-19 03:34:30,2023-02-19,03:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 01:35:00,01:59:30,1.9917
54.9,2023-02-19 05:34:30,2023-02-19,05:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 03:35:00,01:59:30,1.9917
67.8,2023-02-19 07:34:30,2023-02-19,07:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 05:35:00,01:59:30,1.9917
63.9,2023-02-19 09:34:30,2023-02-19,09:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 07:35:00,01:59:30,1.9917
52.6,2023-02-19 11:34:30,2023-02-19,11:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 09:35:00,01:59:30,1.9917
50.9,2023-02-19 13:34:30,2023-02-19,13:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 11:35:00,01:59:30,1.9917
59.7,2023-02-19 15:34:30,2023-02-19,15:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 13:35:00,01:59:30,1.9917
59.8,2023-02-19 17:33:30,2023-02-19,17:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 15:35:00,01:58:30,1.975
52.1,2023-02-19 21:34:30,2023-02-19,21:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 17:34:00,04:00:30,4.0083
39.3,2023-02-19 23:34:30,2023-02-19,23:00:00,Sunday,2023-02-13,2843,19843,2023-02-19 21:35:00,01:59:30,1.9917
67.9,2023-02-20 01:34:30,2023-02-20,01:00:00,Monday,2023-02-20,2836,19731,2023-02-19 23:35:00,01:59:30,1.9917
63.6,2023-02-20 03:34:30,2023-02-20,03:00:00,Monday,2023-02-20,2836,19731,2023-02-20 01:35:00,01:59:30,1.9917
67.1,2023-02-20 05:35:30,2023-02-20,05:00:00,Monday,2023-02-20,2836,19731,2023-02-20 03:35:00,02:00:30,2.0083
1035.8,2023-02-20 15:52:30,2023-02-20,15:00:00,Monday,2023-02-20,2836,19731,2023-02-20 05:36:00,10:16:30,10.275
42.9,2023-02-20 21:34:30,2023-02-20,21:00:00,Monday,2023-02-20,2836,19731,2023-02-20 15:53:00,05:41:30,5.6917
53.8,2023-02-20 23:34:30,2023-02-20,23:00:00,Monday,2023-02-20,2836,19731,2023-02-20 21:35:00,01:59:30,1.9917
65.6,2023-02-21 01:34:30,2023-02-21,01:00:00,Tuesday,2023-02-20,2842,19731,2023-02-20 23:35:00,01:59:30,1.9917
72.8,2023-02-21 03:34:30,2023-02-21,03:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 01:35:00,01:59:30,1.9917
77.4,2023-02-21 05:34:30,2023-02-21,05:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 03:35:00,01:59:30,1.9917
35.1,2023-02-21 07:34:30,2023-02-21,07:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 05:35:00,01:59:30,1.9917
61.6,2023-02-21 09:34:30,2023-02-21,09:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 07:35:00,01:59:30,1.9917
63.1,2023-02-21 13:34:30,2023-02-21,13:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 09:35:00,03:59:30,3.9917
58.6,2023-02-21 15:34:30,2023-02-21,15:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 13:35:00,01:59:30,1.9917
61.5,2023-02-21 17:34:30,2023-02-21,17:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 15:35:00,01:59:30,1.9917
61.2,2023-02-21 19:34:30,2023-02-21,19:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 17:35:00,01:59:30,1.9917
65.4,2023-02-21 21:35:30,2023-02-21,21:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 19:35:00,02:00:30,2.0083
77.1,2023-02-21 23:34:30,2023-02-21,23:00:00,Tuesday,2023-02-20,2842,19731,2023-02-21 21:36:00,01:58:30,1.975
77.2,2023-02-22 01:34:30,2023-02-22,01:00:00,Wednesday,2023-02-20,2844,19731,2023-02-21 23:35:00,01:59:30,1.9917
36.9,2023-02-22 03:34:30,2023-02-22,03:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 01:35:00,01:59:30,1.9917
66.8,2023-02-22 05:34:30,2023-02-22,05:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 03:35:00,01:59:30,1.9917
72.1,2023-02-22 07:34:30,2023-02-22,07:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 05:35:00,01:59:30,1.9917
66.8,2023-02-22 09:34:30,2023-02-22,09:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 07:35:00,01:59:30,1.9917
65.9,2023-02-22 11:34:30,2023-02-22,11:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 09:35:00,01:59:30,1.9917
71.4,2023-02-22 13:34:30,2023-02-22,13:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 11:35:00,01:59:30,1.9917
68.3,2023-02-22 15:34:30,2023-02-22,15:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 13:35:00,01:59:30,1.9917
38.2,2023-02-22 17:34:30,2023-02-22,17:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 15:35:00,01:59:30,1.9917
59.1,2023-02-22 21:34:30,2023-02-22,21:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 17:35:00,03:59:30,3.9917
81.0,2023-02-22 23:34:30,2023-02-22,23:00:00,Wednesday,2023-02-20,2844,19731,2023-02-22 21:35:00,01:59:30,1.9917
41.3,2023-02-23 01:34:30,2023-02-23,01:00:00,Thursday,2023-02-20,2836,19731,2023-02-22 23:35:00,01:59:30,1.9917
63.9,2023-02-23 03:34:30,2023-02-23,03:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 01:35:00,01:59:30,1.9917
74.2,2023-02-23 05:34:30,2023-02-23,05:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 03:35:00,01:59:30,1.9917
67.5,2023-02-23 07:34:30,2023-02-23,07:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 05:35:00,01:59:30,1.9917
64.5,2023-02-23 09:34:30,2023-02-23,09:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 07:35:00,01:59:30,1.9917
66.4,2023-02-23 11:34:30,2023-02-23,11:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 09:35:00,01:59:30,1.9917
66.3,2023-02-23 13:34:30,2023-02-23,13:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 11:35:00,01:59:30,1.9917
60.0,2023-02-23 15:34:30,2023-02-23,15:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 13:35:00,01:59:30,1.9917
55.4,2023-02-23 17:34:30,2023-02-23,17:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 15:35:00,01:59:30,1.9917
64.2,2023-02-23 19:34:30,2023-02-23,19:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 17:35:00,01:59:30,1.9917
30.7,2023-02-23 21:34:30,2023-02-23,21:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 19:35:00,01:59:30,1.9917
74.6,2023-02-23 23:34:30,2023-02-23,23:00:00,Thursday,2023-02-20,2836,19731,2023-02-23 21:35:00,01:59:30,1.9917
61.0,2023-02-24 01:34:30,2023-02-24,01:00:00,Friday,2023-02-20,2790,19731,2023-02-23 23:35:00,01:59:30,1.9917
82.5,2023-02-24 03:34:30,2023-02-24,03:00:00,Friday,2023-02-20,2790,19731,2023-02-24 01:35:00,01:59:30,1.9917
62.8,2023-02-24 05:34:30,2023-02-24,05:00:00,Friday,2023-02-20,2790,19731,2023-02-24 03:35:00,01:59:30,1.9917
64.8,2023-02-24 07:34:30,2023-02-24,07:00:00,Friday,2023-02-20,2790,19731,2023-02-24 05:35:00,01:59:30,1.9917
74.1,2023-02-24 09:34:30,2023-02-24,09:00:00,Friday,2023-02-20,2790,19731,2023-02-24 07:35:00,01:59:30,1.9917
65.2,2023-02-24 11:34:30,2023-02-24,11:00:00,Friday,2023-02-20,2790,19731,2023-02-24 09:35:00,01:59:30,1.9917
55.1,2023-02-24 13:34:30,2023-02-24,13:00:00,Friday,2023-02-20,2790,19731,2023-02-24 11:35:00,01:59:30,1.9917
57.7,2023-02-24 15:34:30,2023-02-24,15:00:00,Friday,2023-02-20,2790,19731,2023-02-24 13:35:00,01:59:30,1.9917
22.8,2023-02-24 17:34:30,2023-02-24,17:00:00,Friday,2023-02-20,2790,19731,2023-02-24 15:35:00,01:59:30,1.9917
59.6,2023-02-24 19:34:30,2023-02-24,19:00:00,Friday,2023-02-20,2790,19731,2023-02-24 17:35:00,01:59:30,1.9917
52.7,2023-02-24 21:34:30,2023-02-24,21:00:00,Friday,2023-02-20,2790,19731,2023-02-24 19:35:00,01:59:30,1.9917
57.1,2023-02-24 23:34:30,2023-02-24,23:00:00,Friday,2023-02-20,2790,19731,2023-02-24 21:35:00,01:59:30,1.9917
47.4,2023-02-25 01:34:30,2023-02-25,01:00:00,Saturday,2023-02-20,2787,19731,2023-02-24 23:35:00,01:59:30,1.9917
44.7,2023-02-25 03:34:30,2023-02-25,03:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 01:35:00,01:59:30,1.9917
56.3,2023-02-25 05:34:30,2023-02-25,05:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 03:35:00,01:59:30,1.9917
60.4,2023-02-25 07:34:30,2023-02-25,07:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 05:35:00,01:59:30,1.9917
61.9,2023-02-25 09:34:30,2023-02-25,09:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 07:35:00,01:59:30,1.9917
62.9,2023-02-25 11:34:30,2023-02-25,11:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 09:35:00,01:59:30,1.9917
32.0,2023-02-25 13:34:30,2023-02-25,13:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 11:35:00,01:59:30,1.9917
53.7,2023-02-25 15:34:30,2023-02-25,15:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 13:35:00,01:59:30,1.9917
