Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Line,PS_WSL,37494601.987,2397024.869,37494605.49,2397031.391,37494603.7385,2397028.13,5996.0
Insert,ArrowPS_WSL,37494604.0584,2397028.72552,37494604.0584,2397028.72552,37494603.6191,2397027.90761,5996.0
Line,PS_WSL,37494605.49,2397031.391,37494610.865,2397001.531,37494608.1775,2397016.461,5997.0
Insert,ArrowPS_WSL,37494608.2973,2397015.79571,37494608.2973,2397015.79571,37494608.1328,2397016.70944,5997.0
Line,PS_WSL,37494439.262,2397062.241,37494431.896,2397044.795,37494435.579,2397053.518,5998.0
Insert,ArrowPS_WSL,37494435.3161,2397052.89525,37494435.3161,2397052.89525,37494435.6772,2397053.75056,5998.0
Line,PS_WSL,37494439.448,2397085.597,37494439.262,2397062.241,37494439.355,2397073.919,5999.0
Insert,ArrowPS_WSL,37494439.3496,2397073.24304,37494439.3496,2397073.24304,37494439.357,2397074.17143,5999.0
Line,PS_WSL,37494434.469,2397085.776,37494439.448,2397085.597,37494436.9585,2397085.6865,
Line,PS_WSL,37494434.608,2397108.808,37494439.395,2397108.255,37494437.0015,2397108.5315,
Line,PS_WSL,37494542.793,2397212.343,37494553.686,2397212.329,37494548.2395,2397212.336,6000.0
Insert,ArrowPS_WSL,37494548.9155,2397212.33513,37494548.9155,2397212.33513,37494547.9871,2397212.33632,6000.0
Line,PS_WSL,37494480.91,2397223.034,37494478.742,2397212.82,37494479.826,2397217.927,6001.0
Insert,ArrowPS_WSL,37494479.6856,2397217.26575,37494479.6856,2397217.26575,37494479.8784,2397218.17394,6001.0
Line,PS_WSL,37494522.323,2396829.405,37494491.768,2396829.208,37494507.0455,2396829.3065,6002.0
Insert,ArrowPS_WSL,37494506.3695,2396829.30214,37494506.3695,2396829.30214,37494507.2979,2396829.30813,6002.0
Line,PS_WSL,37494552.728,2396829.25,37494522.323,2396829.405,37494537.5255,2396829.3275,6003.0
Insert,ArrowPS_WSL,37494536.8495,2396829.33095,37494536.8495,2396829.33095,37494537.7779,2396829.32621,6003.0
Line,PS_WSL,37494552.728,2396829.25,37494553.221,2396821.932,37494552.9745,2396825.591,6004.0
Insert,ArrowPS_WSL,37494552.9291,2396826.26545,37494552.9291,2396826.26545,37494552.9915,2396825.33913,6004.0
Line,PS_WSL,37494569.321,2396829.163,37494569.544,2396804.349,37494569.4325,2396816.756,6005.0
Insert,ArrowPS_WSL,37494569.4264,2396817.43196,37494569.4264,2396817.43196,37494569.4348,2396816.50357,6005.0
Line,PS_WSL,37489418.486,2397969.302,37489428.346,2397974.014,37489423.416,2397971.658,6006.0
Insert,ArrowPS_WSL,37489422.8061,2397971.36653,37489422.8061,2397971.36653,37489423.6438,2397971.76685,6006.0
Line,PS_WSL,37489418.486,2397969.302,37489402.331,2397971.978,37489410.4085,2397970.64,6007.0
Insert,ArrowPS_WSL,37489409.7416,2397970.75047,37489409.7416,2397970.75047,37489410.6575,2397970.59875,6007.0
Line,PS_WSL,37489427.86,2398001.022,37489428.486,2398004.784,37489428.173,2398002.903,
Line,PS_WSL,37489427.86,2398001.022,37489429.328,2398001.679,37489428.594,2398001.3505,
Line,PS_WSL,37489427.86,2398001.022,37489421.904,2398000.909,37489424.882,2398000.9655,6008.0
Insert,ArrowPS_WSL,37489424.2061,2398000.95268,37489424.2061,2398000.95268,37489425.1344,2398000.97029,6008.0
Line,PS_WSL,37489399.276,2398152.114,37489403.645,2398149.756,37489401.4605,2398150.935,
Line,PS_WSL,37489399.276,2398152.114,37489399.278,2398156.751,37489399.277,2398154.4325,
Line,PS_WSL,37489698.986,2395129.741,37489694.065,2395133.733,37489696.5255,2395131.737,6009.0
Insert,ArrowPS_WSL,37489696.0005,2395132.16286,37489696.0005,2395132.16286,37489696.7215,2395131.57797,6009.0
Line,PS_WSL,37489690.634,2395134.402,37489696.231,2395135.909,37489693.4325,2395135.1555,6010.0
Insert,ArrowPS_WSL,37489694.0852,2395135.33125,37489694.0852,2395135.33125,37489693.1887,2395135.08987,6010.0
Line,PS_WSL,37489698.755,2395133.561,37489697.715,2395133.19,37489698.235,2395133.3755,
Line,PS_WSL,37489698.732,2395133.731,37489697.715,2395133.19,37489698.2235,2395133.4605,
Line,PS_WSL,37489699.663,2395130.135,37489698.986,2395129.741,37489699.3245,2395129.938,
Line,PS_WSL,37489699.331,2395128.881,37489698.986,2395129.741,37489699.1585,2395129.311,
Line,PS_WSL,37489696.231,2395135.909,37489712.26,2395139.913,37489704.2455,2395137.911,6011.0
Insert,ArrowPS_WSL,37489704.9013,2395138.07482,37489704.9013,2395138.07482,37489704.0006,2395137.84982,6011.0
Line,PS_WSL,37489628.828,2395980.547,37489600.034,2395954.047,37489614.431,2395967.297,6012.0
Insert,ArrowPS_WSL,37489613.9336,2395966.83923,37489613.9336,2395966.83923,37489614.6167,2395967.46795,6012.0
Line,PS_WSL,37489683.571,2394763.455,37489685.97,2394764.245,37489684.7705,2394763.85,
Line,PS_WSL,37489684.566,2394795.805,37489689.26,2394777.268,37489686.913,2394786.5365,6013.0
Insert,ArrowPS_WSL,37489686.7471,2394787.1918,37489686.7471,2394787.1918,37489686.975,2394786.29179,6013.0
Line,PS_WSL,37489653.274,2394770.698,37489652.454,2394773.843,37489652.864,2394772.2705,
Line,PS_WSL,37489604.182,2394744.295,37489600.066,2394743.165,37489602.124,2394743.73,
Line,PS_WSL,37489595.884,2394742.217,37489600.066,2394743.165,37489597.975,2394742.691,
Line,PS_WSL,37489604.778,2394724.234,37489600.066,2394743.165,37489602.422,2394733.6995,6014.0
Insert,ArrowPS_WSL,37489602.2587,2394734.35547,37489602.2587,2394734.35547,37489602.483,2394733.45454,6014.0
Line,PS_WSL,37489939.256,2398553.115,37489941.384,2398555.057,37489940.32,2398554.086,
Line,PS_WSL,37489941.384,2398555.057,37489942.213,2398555.359,37489941.7985,2398555.208,
Line,PS_WSL,37489941.384,2398555.057,37489944.491,2398553.766,37489942.9375,2398554.4115,
Line,PS_WSL,37489910.961,2398610.973,37489944.491,2398553.766,37489927.726,2398582.3695,6015.0
Insert,ArrowPS_WSL,37489928.0678,2398581.78631,37489928.0678,2398581.78631,37489927.5984,2398582.58729,6015.0
Line,PS_WSL,37489944.491,2398553.766,37489976.828,2398501.06,37489960.6595,2398527.413,6016.0
Insert,ArrowPS_WSL,37489961.013,2398526.83682,37489961.013,2398526.83682,37489960.5275,2398527.62817,6016.0
Line,PS_WSL,37489976.828,2398501.06,37489984.521,2398418.967,37489980.6745,2398460.0135,6017.0
Insert,ArrowPS_WSL,37489980.7376,2398459.34047,37489980.7376,2398459.34047,37489980.6509,2398460.26484,6017.0
Line,PS_WSL,37489984.521,2398418.967,37489985.301,2398357.396,37489984.911,2398388.1815,6018.0
Insert,ArrowPS_WSL,37489984.9196,2398387.50557,37489984.9196,2398387.50557,37489984.9078,2398388.43392,6018.0
Line,PS_WSL,37489979.842,2398297.691,37489981.52,2398297.521,37489980.681,2398297.606,
Line,PS_WSL,37489981.52,2398297.521,37489982.721,2398297.538,37489982.1205,2398297.5295,
Line,PS_WSL,37489985.301,2398357.396,37489983.463,2398290.668,37489984.382,2398324.032,6019.0
Insert,ArrowPS_WSL,37489984.3634,2398323.35627,37489984.3634,2398323.35627,37489984.389,2398324.28434,6019.0
Line,PS_WSL,37489981.52,2398297.521,37489983.463,2398290.668,37489982.4915,2398294.0945,6020.0
Insert,ArrowPS_WSL,37489982.6759,2398293.44415,37489982.6759,2398293.44415,37489982.4226,2398294.33736,6020.0
Line,PS_WSL,37489983.463,2398290.668,37489984.0802,2398245.2904,37489983.7716,2398267.9792,6021.0
Insert,ArrowPS_WSL,37489983.7808,2398267.30328,37489983.7808,2398267.30328,37489983.7682,2398268.23161,6021.0
Line,PS_WSL,37490511.227,2399554.948,37490510.065,2399603.516,37490510.646,2399579.232,6022.0
Insert,ArrowPS_WSL,37490510.6298,2399579.90779,37490510.6298,2399579.90779,37490510.652,2399578.97964,6022.0
Line,PS_WSL,37490073.4532,2398243.9364,37490075.553,2398174.429,37490074.5031,2398209.1827,6023.0
Insert,ArrowPS_WSL,37490074.5235,2398208.50702,37490074.5235,2398208.50702,37490074.4955,2398209.43502,6023.0
Line,PS_WSL,37490075.553,2398174.429,37490075.842,2398069.021,37490075.6975,2398121.725,6024.0
Insert,ArrowPS_WSL,37490075.6994,2398121.04902,37490075.6994,2398121.04902,37490075.6968,2398121.97744,6024.0
Line,PS_WSL,37490075.842,2398069.021,37490070.402,2397992.915,37490073.122,2398030.968,6025.0
Insert,ArrowPS_WSL,37490073.0738,2398030.29374,37490073.0738,2398030.29374,37490073.14,2398031.21979,6025.0
Line,PS_WSL,37490070.402,2397992.915,37490050.58,2397919.69,37490060.491,2397956.3025,6026.0
Insert,ArrowPS_WSL,37490060.3144,2397955.65,37490060.3144,2397955.65,37490060.557,2397956.54617,6026.0
Line,PS_WSL,37490050.58,2397919.69,37490032.062,2397871.46,37490041.321,2397895.575,6027.0
Insert,ArrowPS_WSL,37490041.0787,2397894.94393,37490041.0787,2397894.94393,37490041.4115,2397895.81066,6027.0
Line,PS_WSL,37490032.062,2397871.46,37490021.53,2397841.47,37490026.796,2397856.465,6028.0
Insert,ArrowPS_WSL,37490026.572,2397855.8272,37490026.572,2397855.8272,37490026.8796,2397856.70318,6028.0
Line,PS_WSL,37490021.53,2397841.47,37489995.247,2397765.71,37490008.3885,2397803.59,6029.0
Insert,ArrowPS_WSL,37490008.1669,2397802.95136,37490008.1669,2397802.95136,37490008.4712,2397803.82849,6029.0
Line,PS_WSL,37489995.247,2397765.71,37489977.076,2397713.843,37489986.1615,2397739.7765,6030.0
Insert,ArrowPS_WSL,37489985.938,2397739.13853,37489985.938,2397739.13853,37489986.245,2397740.01474,6030.0
Line,PS_WSL,37489924.376,2397562.933,37489950.629,2397638.104,37489937.5025,2397600.5185,6031.0
Insert,ArrowPS_WSL,37489937.2796,2397599.88032,37489937.2796,2397599.88032,37489937.5857,2397600.75682,6031.0
Line,PS_WSL,37489977.076,2397713.843,37489950.629,2397638.104,37489963.8525,2397675.9735,6032.0
Insert,ArrowPS_WSL,37489963.6297,2397675.33531,37489963.6297,2397675.33531,37489963.9357,2397676.21183,6032.0
Line,PS_WSL,37489950.629,2397638.104,37489944.195,2397639.938,37489947.412,2397639.021,6033.0
Insert,ArrowPS_WSL,37489948.0621,2397638.83569,37489948.0621,2397638.83569,37489947.1692,2397639.0902,6033.0
Line,PS_WSL,37489924.376,2397562.933,37489897.701,2397486.615,37489911.0385,2397524.774,6034.0
Insert,ArrowPS_WSL,37489910.8155,2397524.13587,37489910.8155,2397524.13587,37489911.1218,2397525.0123,6034.0
Line,PS_WSL,37489897.701,2397486.615,37489871.44,2397411.332,37489884.5705,2397448.9735,6035.0
Insert,ArrowPS_WSL,37489884.3479,2397448.33523,37489884.3479,2397448.33523,37489884.6536,2397449.21185,6035.0
Line,PS_WSL,37489871.44,2397411.332,37489850.609,2397351.506,37489861.0245,2397381.419,6036.0
Insert,ArrowPS_WSL,37489860.8022,2397380.78061,37489860.8022,2397380.78061,37489861.1075,2397381.6574,6036.0
Line,PS_WSL,37489850.609,2397351.506,37489840.134,2397286.87,37489845.3715,2397319.188,6037.0
Insert,ArrowPS_WSL,37489845.2634,2397318.52072,37489845.2634,2397318.52072,37489845.4119,2397319.43719,6037.0
Line,PS_WSL,37489614.236,2399015.197,37489613.029,2398991.942,37489613.6325,2399003.5695,6038.0
Insert,ArrowPS_WSL,37489613.6675,2399004.24457,37489613.6675,2399004.24457,37489613.6194,2399003.3174,6038.0
Line,PS_WSL,37489614.236,2399015.197,37489614.939,2399023.365,37489614.5875,2399019.281,6039.0
Insert,ArrowPS_WSL,37489614.5295,2399018.60751,37489614.5295,2399018.60751,37489614.6091,2399019.53251,6039.0
Line,PS_WSL,37489614.236,2399015.197,37489644.6,2399011.938,37489629.418,2399013.5675,6040.0
Insert,ArrowPS_WSL,37489628.7459,2399013.63964,37489628.7459,2399013.63964,37489629.669,2399013.54056,6040.0
Line,PS_WSL,37489614.939,2399023.365,37489631.483,2399022.73,37489623.211,2399023.0475,6041.0
Insert,ArrowPS_WSL,37489622.5355,2399023.07343,37489622.5355,2399023.07343,37489623.4633,2399023.03782,6041.0
Line,PS_WSL,37489644.6,2399011.938,37489672.734,2399007.123,37489658.667,2399009.5305,6042.0
Insert,ArrowPS_WSL,37489658.0007,2399009.64453,37489658.0007,2399009.64453,37489658.9158,2399009.48792,6042.0
Line,PS_WSL,37489672.734,2399007.123,37489664.348,2399023.647,37489668.541,2399015.385,6043.0
Insert,ArrowPS_WSL,37489668.8469,2399014.7822,37489668.8469,2399014.7822,37489668.4268,2399015.61011,6043.0
Line,PS_WSL,37489672.734,2399007.123,37489703.1,2399002.722,37489687.917,2399004.9225,6044.0
Insert,ArrowPS_WSL,37489687.248,2399005.01946,37489687.248,2399005.01946,37489688.1668,2399004.88629,6044.0
Line,PS_WSL,37489532.276,2394758.799,37489532.931,2394755.743,37489532.6035,2394757.271,
Line,PS_WSL,37489414.58,2394725.155,37489463.55,2394736.785,37489439.065,2394730.97,6045.0
Insert,ArrowPS_WSL,37489438.4073,2394730.8138,37489438.4073,2394730.8138,37489439.3106,2394731.02833,6045.0
Line,PS_WSL,37489262.703,2394687.195,37489209.297,2394672.472,37489236.0,2394679.8335,6046.0
Insert,ArrowPS_WSL,37489235.3483,2394679.65385,37489235.3483,2394679.65385,37489236.2434,2394679.90059,6046.0
Line,PS_WSL,37489414.58,2394725.155,37489366.307,2394713.123,37489390.4435,2394719.139,6047.0
Insert,ArrowPS_WSL,37489389.7876,2394718.97551,37489389.7876,2394718.97551,37489390.6884,2394719.20005,6047.0
Line,PS_WSL,37489262.703,2394687.195,37489366.307,2394713.123,37489314.505,2394700.159,6048.0
Insert,ArrowPS_WSL,37489313.8492,2394699.99489,37489313.8492,2394699.99489,37489314.7499,2394700.22029,6048.0
Line,PS_WSL,37489593.451,2394788.23,37489588.959,2394787.352,37489591.205,2394787.791,
Line,PS_WSL,37489584.857,2394786.319,37489588.959,2394787.352,37489586.908,2394786.8355,
Line,PS_WSL,37489600.066,2394743.165,37489588.959,2394787.352,37489594.5125,2394765.2585,6049.0
Insert,ArrowPS_WSL,37489594.3477,2394765.91409,37489594.3477,2394765.91409,37489594.574,2394765.01368,6049.0
Line,PS_WSL,37489588.959,2394787.352,37489584.231,2394806.353,37489586.595,2394796.8525,6050.0
Insert,ArrowPS_WSL,37489586.4318,2394797.50848,37489586.4318,2394797.50848,37489586.656,2394796.60753,6050.0
Line,PS_WSL,37489576.08,2394821.562,37489580.392,2394822.466,37489578.236,2394822.014,
Line,PS_WSL,37489584.231,2394806.353,37489580.392,2394822.466,37489582.3115,2394814.4095,6051.0
Insert,ArrowPS_WSL,37489582.1548,2394815.06708,37489582.1548,2394815.06708,37489582.37,2394814.16394,6051.0
Line,PS_WSL,37489584.534,2394823.728,37489580.392,2394822.466,37489582.463,2394823.097,
Line,PS_WSL,37489580.392,2394822.466,37489570.595,2394861.17,37489575.4935,2394841.818,6052.0
Insert,ArrowPS_WSL,37489575.3276,2394842.47332,37489575.3276,2394842.47332,37489575.5554,2394841.57328,6052.0
Line,PS_WSL,37489573.926,2394863.595,37489570.595,2394861.17,37489572.2605,2394862.3825,
Line,PS_WSL,37489566.361,2394862.3,37489570.595,2394861.17,37489568.478,2394861.735,
Line,PS_WSL,37489570.595,2394861.17,37489562.39,2394894.084,37489566.4925,2394877.627,6053.0
Insert,ArrowPS_WSL,37489566.329,2394878.28291,37489566.329,2394878.28291,37489566.5536,2394877.38206,6053.0
Line,PS_WSL,37489565.629,2394897.215,37489562.39,2394894.084,37489564.0095,2394895.6495,
Line,PS_WSL,37489558.022,2394895.483,37489562.39,2394894.084,37489560.206,2394894.7835,
Line,PS_WSL,37489562.39,2394894.084,37489551.31,2394938.559,37489556.85,2394916.3215,6054.0
Insert,ArrowPS_WSL,37489556.6866,2394916.97743,37489556.6866,2394916.97743,37489556.911,2394916.07655,6054.0
Line,PS_WSL,37489551.31,2394938.559,37489542.577,2394973.232,37489546.9435,2394955.8955,6055.0
Insert,ArrowPS_WSL,37489546.7784,2394956.55101,37489546.7784,2394956.55101,37489547.0052,2394955.65071,6055.0
Line,PS_WSL,37489514.464,2395011.305,37489533.106,2395011.705,37489523.785,2395011.505,6056.0
Insert,ArrowPS_WSL,37489524.4608,2395011.5195,37489524.4608,2395011.5195,37489523.5326,2395011.49958,6056.0
Line,PS_WSL,37489683.588,2394810.68,37489680.836,2394810.277,37489682.212,2394810.4785,
Line,PS_WSL,37490510.065,2399603.516,37490444.12,2399590.674,37490477.0925,2399597.095,6057.0
Insert,ArrowPS_WSL,37490476.429,2399596.96579,37490476.429,2399596.96579,37490477.3403,2399597.14325,6057.0
Line,PS_WSL,37490720.953,2393331.369,37490511.484,2393322.301,37490616.2185,2393326.835,6058.0
Insert,ArrowPS_WSL,37490615.5431,2393326.80576,37490615.5431,2393326.80576,37490616.4707,2393326.84592,6058.0
Line,PS_WSL,37491317.985,2393375.853,37491333.9,2393377.899,37491325.9425,2393376.876,6059.0
Insert,ArrowPS_WSL,37491326.613,2393376.96219,37491326.613,2393376.96219,37491325.6921,2393376.84381,6059.0
Line,PS_WSL,37491334.642,2393370.927,37491332.623,2393370.978,37491333.6325,2393370.9525,
Line,PS_WSL,37491332.623,2393370.978,37491331.98,2393335.237,37491332.3015,2393353.1075,6060.0
Insert,ArrowPS_WSL,37491332.2893,2393352.43163,37491332.2893,2393352.43163,37491332.306,2393353.3599,6060.0
Line,PS_WSL,37491332.708,2393335.149,37491331.98,2393335.237,37491332.344,2393335.193,
Line,PS_WSL,37490912.449,2392812.634,37490913.068,2392813.138,37490912.7585,2392812.886,
Line,PS_WSL,37490912.316,2392813.115,37490913.068,2392813.138,37490912.692,2392813.1265,
Line,PS_WSL,37490909.513,2392828.945,37490913.068,2392813.138,37490911.2905,2392821.0415,6061.0
Insert,ArrowPS_WSL,37490911.4388,2392820.38199,37490911.4388,2392820.38199,37490911.2351,2392821.28779,6061.0
Line,PS_WSL,37490913.068,2392813.138,37490918.611,2392791.788,37490915.8395,2392802.463,6062.0
Insert,ArrowPS_WSL,37490916.0094,2392801.80871,37490916.0094,2392801.80871,37490915.7761,2392802.70734,6062.0
Line,PS_WSL,37490918.611,2392791.788,37490923.765,2392761.322,37490921.188,2392776.555,6063.0
Insert,ArrowPS_WSL,37490921.3008,2392775.88849,37490921.3008,2392775.88849,37490921.1459,2392776.8039,6063.0
Line,PS_WSL,37490923.108,2392760.928,37490923.765,2392761.322,37490923.4365,2392761.125,
Line,PS_WSL,37490923.215,2392760.802,37490923.765,2392761.322,37490923.49,2392761.062,
Line,PS_WSL,37490923.765,2392761.322,37490954.366,2392722.281,37490939.0655,2392741.8015,6064.0
Insert,ArrowPS_WSL,37490939.4825,2392741.26947,37490939.4825,2392741.26947,37490938.9098,2392742.00018,6064.0
Line,PS_WSL,37490954.366,2392722.281,37490956.385,2392718.064,37490955.3755,2392720.1725,
Line,PS_WSL,37490958.602,2392718.603,37490956.385,2392718.064,37490957.4935,2392718.3335,
Line,PS_WSL,37490956.385,2392718.064,37490957.168,2392712.696,37490956.7765,2392715.38,6065.0
Insert,ArrowPS_WSL,37490956.8741,2392714.71109,37490956.8741,2392714.71109,37490956.7401,2392715.62979,6065.0
Line,PS_WSL,37490957.168,2392712.696,37490943.4,2392689.421,37490950.284,2392701.0585,6066.0
Insert,ArrowPS_WSL,37490949.9398,2392700.47669,37490949.9398,2392700.47669,37490950.4125,2392701.27577,6066.0
Line,PS_WSL,37490943.4,2392689.421,37490923.015,2392673.126,37490933.2075,2392681.2735,6067.0
Insert,ArrowPS_WSL,37490932.6795,2392680.85142,37490932.6795,2392680.85142,37490933.4047,2392681.43112,6067.0
Line,PS_WSL,37490923.015,2392673.126,37490889.83,2392649.267,37490906.4225,2392661.1965,6068.0
Insert,ArrowPS_WSL,37490905.8736,2392660.80189,37490905.8736,2392660.80189,37490906.6275,2392661.34386,6068.0
Line,PS_WSL,37490889.333,2392649.861,37490889.83,2392649.267,37490889.5815,2392649.564,
Line,PS_WSL,37490902.936,2392629.123,37490889.83,2392649.267,37490896.383,2392639.195,6069.0
Insert,ArrowPS_WSL,37490896.0144,2392639.76161,37490896.0144,2392639.76161,37490896.5207,2392638.98341,6069.0
Line,PS_WSL,37490903.372,2392628.61,37490902.936,2392629.123,37490903.154,2392628.8665,
Line,PS_WSL,37490889.83,2392649.267,37490862.03,2392623.173,37490875.93,2392636.22,6070.0
Insert,ArrowPS_WSL,37490875.4371,2392635.75737,37490875.4371,2392635.75737,37490876.1141,2392636.39276,6070.0
Line,PS_WSL,37490861.293,2392623.688,37490862.03,2392623.173,37490861.6615,2392623.4305,
Line,PS_WSL,37490862.03,2392623.173,37490857.663,2392616.883,37490859.8465,2392620.028,6071.0
Insert,ArrowPS_WSL,37490859.461,2392619.47272,37490859.461,2392619.47272,37490859.9905,2392620.23536,6071.0
Line,PS_WSL,37490857.663,2392616.883,37490855.712,2392607.736,37490856.6875,2392612.3095,6072.0
Insert,ArrowPS_WSL,37490856.5465,2392611.64839,37490856.5465,2392611.64839,37490856.7402,2392612.55638,6072.0
Line,PS_WSL,37490855.712,2392607.736,37490825.877,2392574.604,37490840.7945,2392591.17,6073.0
Insert,ArrowPS_WSL,37490840.3422,2392590.66767,37490840.3422,2392590.66767,37490840.9634,2392591.35759,6073.0
Line,PS_WSL,37490825.877,2392574.604,37490816.336,2392568.58,37490821.1065,2392571.592,6074.0
Insert,ArrowPS_WSL,37490820.5349,2392571.23111,37490820.5349,2392571.23111,37490821.32,2392571.72677,6074.0
Line,PS_WSL,37490816.336,2392568.58,37490757.012,2392564.392,37490786.674,2392566.486,6075.0
Insert,ArrowPS_WSL,37490785.9997,2392566.4384,37490785.9997,2392566.4384,37490786.9258,2392566.50378,6075.0
Line,PS_WSL,37490757.012,2392564.392,37490687.724,2392556.606,37490722.368,2392560.499,6076.0
Insert,ArrowPS_WSL,37490721.6962,2392560.42351,37490721.6962,2392560.42351,37490722.6189,2392560.52719,6076.0
Line,PS_WSL,37490687.724,2392556.606,37490669.202,2392554.037,37490678.463,2392555.3215,6077.0
Insert,ArrowPS_WSL,37490677.7934,2392555.22863,37490677.7934,2392555.22863,37490678.713,2392555.35618,6077.0
Line,PS_WSL,37490623.999,2392544.42,37490624.243,2392556.444,37490624.121,2392550.432,6078.0
Insert,ArrowPS_WSL,37490624.1347,2392551.10784,37490624.1347,2392551.10784,37490624.1159,2392550.17961,6078.0
Line,PS_WSL,37490669.202,2392554.037,37490624.243,2392556.444,37490646.7225,2392555.2405,6079.0
Insert,ArrowPS_WSL,37490646.0475,2392555.27664,37490646.0475,2392555.27664,37490646.9746,2392555.227,6079.0
Line,PS_WSL,37490624.095,2392543.689,37490623.999,2392544.42,37490624.047,2392544.0545,
Line,PS_WSL,37489681.3,2394864.946,37489667.233,2394861.508,37489674.2665,2394863.227,6080.0
Insert,ArrowPS_WSL,37489673.6098,2394863.06651,37489673.6098,2394863.06651,37489674.5117,2394863.28693,6080.0
Line,PS_WSL,37489664.666,2394886.484,37489661.61,2394885.887,37489663.138,2394886.1855,
Line,PS_WSL,37489667.233,2394861.508,37489661.61,2394885.887,37489664.4215,2394873.6975,6081.0
Insert,ArrowPS_WSL,37489664.2696,2394874.35619,37489664.2696,2394874.35619,37489664.4782,2394873.45152,6081.0
Line,PS_WSL,37489648.091,2394901.952,37489651.425,2394902.726,37489649.758,2394902.339,
Line,PS_WSL,37489645.548,2394917.176,37489653.358,2394919.318,37489649.453,2394918.247,6082.0
Insert,ArrowPS_WSL,37489650.1049,2394918.4258,37489650.1049,2394918.4258,37489649.2096,2394918.18023,6082.0
Line,PS_WSL,37489656.153,2394919.75,37489653.358,2394919.318,37489654.7555,2394919.534,
Line,PS_WSL,37489661.61,2394885.887,37489653.358,2394919.318,37489657.484,2394902.6025,6083.0
Insert,ArrowPS_WSL,37489657.322,2394903.25879,37489657.322,2394903.25879,37489657.5445,2394902.35742,6083.0
Line,PS_WSL,37489627.591,2395022.501,37489623.682,2395037.566,37489625.6365,2395030.0335,6084.0
Insert,ArrowPS_WSL,37489625.4667,2395030.68782,37489625.4667,2395030.68782,37489625.6999,2395029.78915,6084.0
Line,PS_WSL,37489615.035,2395035.781,37489623.682,2395037.566,37489619.3585,2395036.6735,6085.0
Insert,ArrowPS_WSL,37489620.0205,2395036.81016,37489620.0205,2395036.81016,37489619.1113,2395036.62247,6085.0
Line,PS_WSL,37489623.682,2395037.566,37489619.208,2395056.04,37489621.445,2395046.803,6086.0
Insert,ArrowPS_WSL,37489621.2859,2395047.45999,37489621.2859,2395047.45999,37489621.5044,2395046.55766,6086.0
Line,PS_WSL,37489619.208,2395056.04,37489610.338,2395092.744,37489614.773,2395074.392,6087.0
Insert,ArrowPS_WSL,37489614.6142,2395075.04907,37489614.6142,2395075.04907,37489614.8323,2395074.14663,6087.0
Line,PS_WSL,37489612.325,2395093.092,37489610.338,2395092.744,37489611.3315,2395092.918,
Line,PS_WSL,37489610.338,2395092.744,37489606.514,2395092.847,37489608.426,2395092.7955,
Line,PS_WSL,37489611.601,2395073.897,37489606.514,2395092.847,37489609.0575,2395083.372,6088.0
Insert,ArrowPS_WSL,37489608.8822,2395084.02487,37489608.8822,2395084.02487,37489609.1229,2395083.12819,6088.0
Line,PS_WSL,37490624.243,2392556.444,37490560.477,2392561.129,37490592.36,2392558.7865,6089.0
Insert,ArrowPS_WSL,37490591.6858,2392558.83603,37490591.6858,2392558.83603,37490592.6118,2392558.768,6089.0
Line,PS_WSL,37490560.477,2392561.129,37490533.03,2392547.144,37490546.7535,2392554.1365,6090.0
Insert,ArrowPS_WSL,37490546.1512,2392553.82961,37490546.1512,2392553.82961,37490546.9784,2392554.2511,6090.0
Line,PS_WSL,37490533.03,2392547.144,37490515.362,2392521.465,37490524.196,2392534.3045,6091.0
Insert,ArrowPS_WSL,37490523.8128,2392533.7476,37490523.8128,2392533.7476,37490524.3391,2392534.51247,6091.0
Line,PS_WSL,37490515.362,2392521.465,37490500.822,2392474.499,37490508.092,2392497.982,6092.0
Insert,ArrowPS_WSL,37490507.8921,2392497.33625,37490507.8921,2392497.33625,37490508.1667,2392498.22315,6092.0
Line,PS_WSL,37490500.822,2392474.499,37490496.17,2392461.57,37490498.496,2392468.0345,6093.0
Insert,ArrowPS_WSL,37490498.2671,2392467.39844,37490498.2671,2392467.39844,37490498.5815,2392468.27203,6093.0
Line,PS_WSL,37490496.17,2392461.57,37490490.364,2392451.231,37490493.267,2392456.4005,6094.0
Insert,ArrowPS_WSL,37490492.936,2392455.81109,37490492.936,2392455.81109,37490493.3906,2392456.62061,6094.0
Line,PS_WSL,37490302.586,2392347.689,37490291.299,2392340.438,37490296.9425,2392344.0635,6095.0
Insert,ArrowPS_WSL,37490296.3738,2392343.69813,37490296.3738,2392343.69813,37490297.1549,2392344.19994,6095.0
Line,PS_WSL,37490291.299,2392340.438,37490274.31,2392335.203,37490282.8045,2392337.8205,6096.0
Insert,ArrowPS_WSL,37490282.1585,2392337.62144,37490282.1585,2392337.62144,37490283.0457,2392337.89484,6096.0
Line,PS_WSL,37490274.31,2392335.203,37490256.298,2392332.321,37490265.304,2392333.762,6097.0
Insert,ArrowPS_WSL,37490264.6365,2392333.6552,37490264.6365,2392333.6552,37490265.5533,2392333.80188,6097.0
Line,PS_WSL,37490256.298,2392332.321,37490241.454,2392331.534,37490248.876,2392331.9275,6098.0
Insert,ArrowPS_WSL,37490248.201,2392331.89171,37490248.201,2392331.89171,37490249.1281,2392331.94086,6098.0
Line,PS_WSL,37490241.454,2392331.534,37490218.668,2392333.834,37490230.061,2392332.684,6099.0
