Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Insert,ArrowPS_HSL,37489424.4043,2399158.24527,37489424.4043,2399158.24527,37489425.3152,2399158.42482,187.0
Line,PS_HSL,37489413.245,2399161.748,37489415.099,2399156.411,37489414.172,2399159.0795,188.0
Insert,ArrowPS_HSL,37489414.3938,2399158.44095,37489414.3938,2399158.44095,37489414.0892,2399159.31796,188.0
Line,PS_HSL,37489435.785,2399158.153,37489435.036,2399160.341,37489435.4105,2399159.247,
Line,PS_HSL,37489434.593,2399166.056,37489435.036,2399160.341,37489434.8145,2399163.1985,189.0
Insert,ArrowPS_HSL,37489434.8667,2399162.52454,37489434.8667,2399162.52454,37489434.795,2399163.45018,189.0
Line,PS_HSL,37489454.839,2399162.934,37489435.036,2399160.341,37489444.9375,2399161.6375,190.0
Insert,ArrowPS_HSL,37489444.2672,2399161.54974,37489444.2672,2399161.54974,37489445.1878,2399161.67027,190.0
Line,PS_HSL,37489475.594,2399166.415,37489454.839,2399162.934,37489465.2165,2399164.6745,191.0
Insert,ArrowPS_HSL,37489464.5498,2399164.56269,37489464.5498,2399164.56269,37489465.4655,2399164.71626,191.0
Line,PS_HSL,37489475.82,2399163.858,37489475.594,2399166.415,37489475.707,2399165.1365,
Line,PS_HSL,37489475.146,2399171.04,37489475.594,2399166.415,37489475.37,2399168.7275,
Line,PS_HSL,37489525.043,2399186.637,37489475.594,2399166.415,37489500.3185,2399176.526,192.0
Insert,ArrowPS_HSL,37489499.6928,2399176.27013,37489499.6928,2399176.27013,37489500.5522,2399176.62155,192.0
Line,PS_HSL,37489525.793,2399184.645,37489525.043,2399186.637,37489525.418,2399185.641,
Line,PS_HSL,37489522.435,2399191.344,37489525.043,2399186.637,37489523.739,2399188.9905,193.0
Insert,ArrowPS_HSL,37489524.0666,2399188.39921,37489524.0666,2399188.39921,37489523.6167,2399189.21131,193.0
Line,PS_HSL,37489546.94,2399196.983,37489525.043,2399186.637,37489535.9915,2399191.81,194.0
Insert,ArrowPS_HSL,37489535.3803,2399191.52122,37489535.3803,2399191.52122,37489536.2197,2399191.91784,194.0
Line,PS_HSL,37489776.31,2399167.843,37489829.715,2399161.342,37489803.0125,2399164.5925,195.0
Insert,ArrowPS_HSL,37489803.6835,2399164.51082,37489803.6835,2399164.51082,37489802.7619,2399164.623,195.0
Line,PS_HSL,37489428.298,2398613.215,37489426.403,2398613.081,37489427.3505,2398613.148,
Line,PS_HSL,37489441.035,2398613.124,37489428.298,2398613.215,37489434.6665,2398613.1695,196.0
Insert,ArrowPS_HSL,37489433.9905,2398613.17433,37489433.9905,2398613.17433,37489434.9189,2398613.1677,196.0
Line,PS_HSL,37489465.268,2398612.465,37489441.035,2398613.124,37489453.1515,2398612.7945,197.0
Insert,ArrowPS_HSL,37489452.4758,2398612.81288,37489452.4758,2398612.81288,37489453.4038,2398612.78764,197.0
Line,PS_HSL,37489440.91,2398616.47,37489441.035,2398613.124,37489440.9725,2398614.797,
Line,PS_HSL,37489465.261,2398610.895,37489465.268,2398612.465,37489465.2645,2398611.68,
Line,PS_HSL,37489311.243,2399115.22,37489299.921,2399112.214,37489305.582,2399113.717,198.0
Insert,ArrowPS_HSL,37489304.9287,2399113.54354,37489304.9287,2399113.54354,37489305.826,2399113.78178,198.0
Line,PS_HSL,37489620.486,2398667.039,37489624.768,2398667.3,37489622.627,2398667.1695,
Line,PS_HSL,37489629.584,2398669.705,37489624.768,2398667.3,37489627.176,2398668.5025,199.0
Insert,ArrowPS_HSL,37489626.5712,2398668.20049,37489626.5712,2398668.20049,37489627.4018,2398668.61528,199.0
Line,PS_HSL,37488377.468,2399726.024,37488384.706,2399727.497,37488381.087,2399726.7605,200.0
Insert,ArrowPS_HSL,37488381.7494,2399726.89531,37488381.7494,2399726.89531,37488380.8396,2399726.71016,200.0
Line,PS_HSL,37488384.706,2399727.497,37488459.745,2399695.85,37488422.2255,2399711.6735,201.0
Insert,ArrowPS_HSL,37488422.8484,2399711.41082,37488422.8484,2399711.41082,37488421.9929,2399711.7716,201.0
Line,PS_HSL,37488459.745,2399695.85,37488483.906,2399698.1,37488471.8255,2399696.975,202.0
Insert,ArrowPS_HSL,37488472.4986,2399697.03768,37488472.4986,2399697.03768,37488471.5742,2399696.95159,202.0
Line,PS_HSL,37488483.906,2399698.1,37488554.048,2399737.86,37488518.977,2399717.98,203.0
Insert,ArrowPS_HSL,37488519.5651,2399718.31335,37488519.5651,2399718.31335,37488518.7574,2399717.85551,203.0
Line,PS_HSL,37489678.953,2399238.877,37489679.635,2399240.9,37489679.294,2399239.8885,
Line,PS_HSL,37489806.198,2399266.319,37489807.262,2399268.017,37489806.73,2399267.168,
Line,PS_HSL,37489809.467,2399271.191,37489807.262,2399268.017,37489808.3645,2399269.604,
Line,PS_HSL,37489846.347,2399281.13,37489846.886,2399279.175,37489846.6165,2399280.1525,
Line,PS_HSL,37489732.639,2399247.444,37489732.022,2399251.41,37489732.3305,2399249.427,
Line,PS_HSL,37489807.262,2399268.017,37489792.911,2399263.101,37489800.0865,2399265.559,204.0
Insert,ArrowPS_HSL,37489799.447,2399265.33994,37489799.447,2399265.33994,37489800.3253,2399265.64081,204.0
Line,PS_HSL,37489601.065,2399202.662,37489592.398,2399224.054,37489596.7315,2399213.358,205.0
Insert,ArrowPS_HSL,37489596.4777,2399213.98452,37489596.4777,2399213.98452,37489596.8263,2399213.12404,205.0
Line,PS_HSL,37489593.96,2399225.948,37489592.398,2399224.054,37489593.179,2399225.001,
Line,PS_HSL,37489617.04,2399166.557,37489640.572,2399167.318,37489628.806,2399166.9375,206.0
Insert,ArrowPS_HSL,37489628.1304,2399166.91565,37489628.1304,2399166.91565,37489629.0583,2399166.94566,206.0
Line,PS_HSL,37489640.131,2399166.568,37489640.572,2399167.318,37489640.3515,2399166.943,
Line,PS_HSL,37489639.363,2399166.251,37489640.131,2399166.568,37489639.747,2399166.4095,
Line,PS_HSL,37489640.572,2399167.318,37489655.618,2399149.709,37489648.095,2399158.5135,207.0
Insert,ArrowPS_HSL,37489647.6559,2399159.02743,37489647.6559,2399159.02743,37489648.259,2399158.32158,207.0
Line,PS_HSL,37489658.113,2399150.437,37489655.618,2399149.709,37489656.8655,2399150.073,
Line,PS_HSL,37489660.875,2399149.511,37489655.618,2399149.709,37489658.2465,2399149.61,208.0
Insert,ArrowPS_HSL,37489657.571,2399149.63544,37489657.571,2399149.63544,37489658.4988,2399149.6005,208.0
Line,PS_HSL,37489652.299,2399150.695,37489655.618,2399149.709,37489653.9585,2399150.202,
Line,PS_HSL,37489641.142,2397227.579,37489637.427,2397228.305,37489639.2845,2397227.942,
Line,PS_HSL,37489656.389,2397223.541,37489650.891,2397225.768,37489653.64,2397224.6545,209.0
Insert,ArrowPS_HSL,37489653.0135,2397224.90828,37489653.0135,2397224.90828,37489653.874,2397224.55973,209.0
Line,PS_HSL,37489650.891,2397225.768,37489641.142,2397227.579,37489646.0165,2397226.6735,210.0
Insert,ArrowPS_HSL,37489645.3519,2397226.79696,37489645.3519,2397226.79696,37489646.2647,2397226.6274,210.0
Line,PS_HSL,37489650.142,2397191.121,37489641.309,2397190.132,37489645.7255,2397190.6265,211.0
Insert,ArrowPS_HSL,37489645.0537,2397190.55128,37489645.0537,2397190.55128,37489645.9764,2397190.65459,211.0
Line,PS_HSL,37489641.309,2397190.132,37489639.437,2397189.974,37489640.373,2397190.053,
Line,PS_HSL,37489632.219,2397192.911,37489639.437,2397189.974,37489635.828,2397191.4425,212.0
Insert,ArrowPS_HSL,37489636.4541,2397191.18773,37489636.4541,2397191.18773,37489635.5942,2397191.53764,212.0
Line,PS_HSL,37489610.841,2399171.454,37489612.858,2399172.273,37489611.8495,2399171.8635,
Line,PS_HSL,37489655.618,2399149.709,37489653.128,2399146.202,37489654.373,2399147.9555,
Line,PS_HSL,37489725.853,2399061.902,37489728.068,2399061.269,37489726.9605,2399061.5855,
Line,PS_HSL,37489729.249,2399061.1,37489728.068,2399061.269,37489728.6585,2399061.1845,
Line,PS_HSL,37489666.999,2399170.902,37489667.344,2399172.547,37489667.1715,2399171.7245,
Line,PS_HSL,37489667.344,2399172.547,37489707.564,2399170.591,37489687.454,2399171.569,213.0
Insert,ArrowPS_HSL,37489688.1292,2399171.53616,37489688.1292,2399171.53616,37489687.2019,2399171.58126,213.0
Line,PS_HSL,37489667.538,2399173.752,37489667.344,2399172.547,37489667.441,2399173.1495,
Line,PS_HSL,37489667.571,2399174.515,37489667.538,2399173.752,37489667.5545,2399174.1335,
Line,PS_HSL,37489667.065,2399174.343,37489667.538,2399173.752,37489667.3015,2399174.0475,
Line,PS_HSL,37489668.465,2399170.703,37489666.999,2399170.902,37489667.732,2399170.8025,
Line,PS_HSL,37489709.043,2399169.114,37489707.564,2399170.591,37489708.3035,2399169.8525,
Line,PS_HSL,37489707.75,2399172.318,37489707.564,2399170.591,37489707.657,2399171.4545,
Line,PS_HSL,37489707.564,2399170.591,37489740.033,2399168.974,37489723.7985,2399169.7825,214.0
Insert,ArrowPS_HSL,37489724.4736,2399169.74888,37489724.4736,2399169.74888,37489723.5464,2399169.79506,214.0
Line,PS_HSL,37489710.584,2399169.073,37489709.043,2399169.114,37489709.8135,2399169.0935,
Line,PS_HSL,37489707.811,2399172.713,37489707.75,2399172.318,37489707.7805,2399172.5155,
Line,PS_HSL,37489740.033,2399168.974,37489776.31,2399167.843,37489758.1715,2399168.4085,215.0
Insert,ArrowPS_HSL,37489758.8472,2399168.38744,37489758.8472,2399168.38744,37489757.9192,2399168.41637,215.0
Line,PS_HSL,37489740.004,2399167.359,37489740.033,2399168.974,37489740.0185,2399168.1665,
Line,PS_HSL,37489775.587,2399165.967,37489776.31,2399167.843,37489775.9485,2399166.905,
Line,PS_HSL,37489775.776,2399169.73,37489776.31,2399167.843,37489776.043,2399168.7865,
Line,PS_HSL,37489773.416,2399170.002,37489776.31,2399167.843,37489774.863,2399168.9225,
Line,PS_HSL,37490380.089,2399261.26,37490355.457,2399250.795,37490367.773,2399256.0275,216.0
Insert,ArrowPS_HSL,37490367.1508,2399255.76317,37490367.1508,2399255.76317,37490368.0053,2399256.12621,216.0
Line,PS_HSL,37490355.457,2399250.795,37490339.588,2399238.022,37490347.5225,2399244.4085,217.0
Insert,ArrowPS_HSL,37490346.9959,2399243.98464,37490346.9959,2399243.98464,37490347.7191,2399244.56678,217.0
Line,PS_HSL,37490340.035,2399231.967,37490339.915,2399232.416,37490339.975,2399232.1915,
Line,PS_HSL,37490332.146,2399229.687,37490339.915,2399232.416,37490336.0305,2399231.0515,218.0
Insert,ArrowPS_HSL,37490336.6683,2399231.27553,37490336.6683,2399231.27553,37490335.7923,2399230.96784,218.0
Line,PS_HSL,37490339.915,2399232.416,37490339.588,2399238.022,37490339.7515,2399235.219,219.0
Insert,ArrowPS_HSL,37490339.7121,2399235.89384,37490339.7121,2399235.89384,37490339.7662,2399234.96699,219.0
Line,PS_HSL,37490339.588,2399238.022,37490320.529,2399229.229,37490330.0585,2399233.6255,220.0
Insert,ArrowPS_HSL,37490329.4447,2399233.34232,37490329.4447,2399233.34232,37490330.2877,2399233.73125,220.0
Line,PS_HSL,37490320.529,2399229.229,37490308.463,2399226.3,37490314.496,2399227.7645,221.0
Insert,ArrowPS_HSL,37490313.8391,2399227.60504,37490313.8391,2399227.60504,37490314.7413,2399227.82405,221.0
Line,PS_HSL,37490308.463,2399226.3,37490284.351,2399214.36,37490296.407,2399220.33,222.0
Insert,ArrowPS_HSL,37490295.8012,2399220.03002,37490295.8012,2399220.03002,37490296.6332,2399220.44202,222.0
Line,PS_HSL,37490286.624,2399211.535,37490284.351,2399214.36,37490285.4875,2399212.9475,
Line,PS_HSL,37490287.496,2399210.035,37490286.624,2399211.535,37490287.06,2399210.785,
Line,PS_HSL,37490284.351,2399214.36,37490265.25,2399200.062,37490274.8005,2399207.211,223.0
Insert,ArrowPS_HSL,37490274.2593,2399206.80591,37490274.2593,2399206.80591,37490275.0026,2399207.36227,223.0
Line,PS_HSL,37490261.667,2399204.852,37490265.25,2399200.062,37490263.4585,2399202.457,224.0
Insert,ArrowPS_HSL,37490263.8634,2399201.9157,37490263.8634,2399201.9157,37490263.3073,2399202.65914,224.0
Line,PS_HSL,37490267.197,2399197.908,37490265.25,2399200.062,37490266.2235,2399198.985,
Line,PS_HSL,37490267.972,2399197.24,37490267.197,2399197.908,37490267.5845,2399197.574,
Line,PS_HSL,37490265.25,2399200.062,37490254.691,2399192.192,37490259.9705,2399196.127,225.0
Insert,ArrowPS_HSL,37490259.4285,2399195.72303,37490259.4285,2399195.72303,37490260.1729,2399196.27786,225.0
Line,PS_HSL,37490253.452,2399193.635,37490254.691,2399192.192,37490254.0715,2399192.9135,
Line,PS_HSL,37490252.915,2399192.996,37490254.691,2399192.192,37490253.803,2399192.594,
Line,PS_HSL,37490256.692,2399191.011,37490254.691,2399192.192,37490255.6915,2399191.6015,
Line,PS_HSL,37490256.096,2399190.476,37490254.691,2399192.192,37490255.3935,2399191.334,
Line,PS_HSL,37490254.691,2399192.192,37490241.899,2399185.585,37490248.295,2399188.8885,226.0
Insert,ArrowPS_HSL,37490247.6944,2399188.57829,37490247.6944,2399188.57829,37490248.5193,2399189.00434,226.0
Line,PS_HSL,37490241.899,2399185.585,37490224.665,2399197.935,37490233.282,2399191.76,227.0
Insert,ArrowPS_HSL,37490232.7325,2399192.15375,37490232.7325,2399192.15375,37490233.4872,2399191.61296,227.0
Line,PS_HSL,37490224.665,2399197.935,37490217.237,2399193.308,37490220.951,2399195.6215,228.0
Insert,ArrowPS_HSL,37490220.3772,2399195.26409,37490220.3772,2399195.26409,37490221.1653,2399195.75497,228.0
Line,PS_HSL,37490219.796,2399189.874,37490217.237,2399193.308,37490218.5165,2399191.591,
Line,PS_HSL,37490215.792,2399186.846,37490217.237,2399193.308,37490216.5145,2399190.077,229.0
Insert,ArrowPS_HSL,37490216.662,2399190.73669,37490216.662,2399190.73669,37490216.4594,2399189.83065,229.0
Line,PS_HSL,37490463.328,2399275.181,37490454.537,2399280.606,37490458.9325,2399277.8935,230.0
Insert,ArrowPS_HSL,37490458.3572,2399278.2485,37490458.3572,2399278.2485,37490459.1473,2399277.76093,230.0
Line,PS_HSL,37490310.677,2399222.792,37490308.463,2399226.3,37490309.57,2399224.546,
Line,PS_HSL,37490311.112,2399222.031,37490310.677,2399222.792,37490310.8945,2399222.4115,
Line,PS_HSL,37490307.897,2399230.477,37490308.463,2399226.3,37490308.18,2399228.3885,
Line,PS_HSL,37490308.994,2399230.931,37490307.897,2399230.477,37490308.4455,2399230.704,
Line,PS_HSL,37488954.256,2396605.123,37488954.2546,2396603.569,37488954.2553,2396604.346,
Line,PS_HSL,37489642.03,2397303.575,37489655.771,2397290.936,37489648.9005,2397297.2555,231.0
Insert,ArrowPS_HSL,37489648.403,2397297.71313,37489648.403,2397297.71313,37489649.0863,2397297.08461,231.0
Line,PS_HSL,37489641.665,2397305.85,37489642.03,2397303.575,37489641.8475,2397304.7125,
Line,PS_HSL,37489655.771,2397290.936,37489658.601,2397274.597,37489657.186,2397282.7665,232.0
Insert,ArrowPS_HSL,37489657.0706,2397283.43257,37489657.0706,2397283.43257,37489657.2291,2397282.51777,232.0
Line,PS_HSL,37489643.254,2397175.895,37489640.949,2397175.688,37489642.1015,2397175.7915,
Line,PS_HSL,37489478.728,2396478.305,37489457.707,2396483.692,37489468.2175,2396480.9985,233.0
Insert,ArrowPS_HSL,37489467.5627,2396481.16631,37489467.5627,2396481.16631,37489468.462,2396480.93583,233.0
Line,PS_HSL,37489526.944,2396482.104,37489510.145,2396480.889,37489518.5445,2396481.4965,234.0
Insert,ArrowPS_HSL,37489517.8703,2396481.44774,37489517.8703,2396481.44774,37489518.7963,2396481.51471,234.0
Line,PS_HSL,37489539.118,2396483.238,37489526.944,2396482.104,37489533.031,2396482.671,235.0
Insert,ArrowPS_HSL,37489532.3579,2396482.6083,37489532.3579,2396482.6083,37489533.2823,2396482.69441,235.0
Line,PS_HSL,37488962.601,2397162.646,37488961.208,2397162.621,37488961.9045,2397162.6335,
Line,PS_HSL,37488961.208,2397162.621,37488956.031,2397162.748,37488958.6195,2397162.6845,236.0
Insert,ArrowPS_HSL,37488957.9437,2397162.70108,37488957.9437,2397162.70108,37488958.8719,2397162.67831,236.0
Line,PS_HSL,37488956.031,2397162.748,37488953.87,2397162.532,37488954.9505,2397162.64,
Line,PS_HSL,37489569.794,2396483.158,37489539.118,2396483.238,37489554.456,2396483.198,237.0
Insert,ArrowPS_HSL,37489553.78,2396483.19976,37489553.78,2396483.19976,37489554.7084,2396483.19734,237.0
Line,PS_HSL,37489644.347,2397082.392,37489649.952,2397083.037,37489647.1495,2397082.7145,238.0
Insert,ArrowPS_HSL,37489647.8211,2397082.79178,37489647.8211,2397082.79178,37489646.8987,2397082.68564,238.0
Line,PS_HSL,37489649.952,2397083.037,37489652.991,2397083.173,37489651.4715,2397083.105,
Line,PS_HSL,37489661.996,2397016.583,37489673.321,2397020.0,37489667.6585,2397018.2915,239.0
Insert,ArrowPS_HSL,37489667.0113,2397018.09624,37489667.0113,2397018.09624,37489667.9002,2397018.36442,239.0
Line,PS_HSL,37489661.996,2397016.583,37489661.416,2397016.591,37489661.706,2397016.587,
Line,PS_HSL,37489664.483,2396991.598,37489632.342,2396987.845,37489648.4125,2396989.7215,240.0
Insert,ArrowPS_HSL,37489647.7411,2396989.6431,37489647.7411,2396989.6431,37489648.6632,2396989.75078,240.0
Line,PS_HSL,37489663.443,2396947.647,37489668.919,2396948.047,37489666.181,2396947.847,241.0
Insert,ArrowPS_HSL,37489666.8552,2396947.89625,37489666.8552,2396947.89625,37489665.9292,2396947.82861,241.0
Line,PS_HSL,37489661.416,2397016.591,37489662.516,2397004.93,37489661.966,2397010.7605,242.0
Insert,ArrowPS_HSL,37489661.9025,2397011.4335,37489661.9025,2397011.4335,37489661.9897,2397010.50918,242.0
Line,PS_HSL,37489662.516,2397004.93,37489664.483,2396991.598,37489663.4995,2396998.264,243.0
Insert,ArrowPS_HSL,37489663.5982,2396997.59526,37489663.5982,2396997.59526,37489663.4627,2396998.51373,243.0
Line,PS_HSL,37489657.15,2397051.205,37489661.416,2397016.591,37489659.283,2397033.898,244.0
Insert,ArrowPS_HSL,37489659.3657,2397033.22709,37489659.3657,2397033.22709,37489659.2521,2397034.14854,244.0
Line,PS_HSL,37489647.999,2397097.267,37489651.215,2397097.772,37489649.607,2397097.5195,
Line,PS_HSL,37489651.215,2397097.772,37489652.991,2397083.173,37489652.103,2397090.4725,245.0
Insert,ArrowPS_HSL,37489652.1846,2397089.80146,37489652.1846,2397089.80146,37489652.0725,2397090.72309,245.0
Line,PS_HSL,37489670.633,2396902.929,37489671.531,2396903.012,37489671.082,2396902.9705,
Line,PS_HSL,37489688.105,2396753.333,37489688.53,2396754.66,37489688.3175,2396753.9965,
Line,PS_HSL,37489688.53,2396754.66,37489691.77,2396755.42,37489690.15,2396755.04,
Line,PS_HSL,37489691.77,2396755.42,37489692.402,2396755.506,37489692.086,2396755.463,
Line,PS_HSL,37489693.945,2396739.089,37489694.022,2396736.572,37489693.9835,2396737.8305,
Line,PS_HSL,37489693.945,2396739.089,37489690.039,2396738.573,37489691.992,2396738.831,
Line,PS_HSL,37489694.88,2396726.781,37489694.022,2396736.572,37489694.451,2396731.6765,246.0
Insert,ArrowPS_HSL,37489694.392,2396732.3499,37489694.392,2396732.3499,37489694.473,2396731.42503,246.0
Line,PS_HSL,37489690.039,2396738.573,37489689.045,2396738.451,37489689.542,2396738.512,
Line,PS_HSL,37489690.039,2396738.573,37489690.166,2396736.964,37489690.1025,2396737.7685,
Line,PS_HSL,37489689.17,2396731.897,37489690.278,2396734.018,37489689.724,2396732.9575,
Line,PS_HSL,37489690.278,2396734.018,37489690.166,2396736.964,37489690.222,2396735.491,
Line,PS_HSL,37489688.845,2396736.957,37489690.166,2396736.964,37489689.5055,2396736.9605,
Line,PS_HSL,37489693.945,2396739.089,37489694.61,2396739.142,37489694.2775,2396739.1155,
Line,PS_HSL,37489691.744,2396642.493,37489692.058,2396642.359,37489691.901,2396642.426,
Line,PS_HSL,37489694.339,2396642.87,37489692.058,2396642.359,37489693.1985,2396642.6145,
Line,PS_HSL,37489691.831,2396643.151,37489694.339,2396642.87,37489693.085,2396643.0105,
Line,PS_HSL,37489691.43,2396659.379,37489697.774,2396659.376,37489694.602,2396659.3775,247.0
Insert,ArrowPS_HSL,37489695.278,2396659.37718,37489695.278,2396659.37718,37489694.3496,2396659.37762,247.0
Line,PS_HSL,37489676.181,2396570.451,37489665.505,2396543.495,37489670.843,2396556.973,248.0
Insert,ArrowPS_HSL,37489670.5941,2396556.34451,37489670.5941,2396556.34451,37489670.936,2396557.2077,248.0
Line,PS_HSL,37489683.446,2396588.403,37489676.181,2396570.451,37489679.8135,2396579.427,249.0
Insert,ArrowPS_HSL,37489679.5599,2396578.80038,37489679.5599,2396578.80038,37489679.9082,2396579.661,249.0
Line,PS_HSL,37489696.083,2396642.877,37489687.889,2396606.65,37489691.986,2396624.7635,250.0
Insert,ArrowPS_HSL,37489691.8369,2396624.10417,37489691.8369,2396624.10417,37489692.0417,2396625.00972,250.0
Line,PS_HSL,37489687.889,2396606.65,37489683.446,2396588.403,37489685.6675,2396597.5265,251.0
Insert,ArrowPS_HSL,37489685.5076,2396596.86971,37489685.5076,2396596.86971,37489685.7272,2396597.77177,251.0
Line,PS_HSL,37489697.774,2396659.376,37489696.083,2396642.877,37489696.9285,2396651.1265,252.0
Insert,ArrowPS_HSL,37489696.9974,2396651.79896,37489696.9974,2396651.79896,37489696.9028,2396650.87538,252.0
Line,PS_HSL,37489699.071,2396680.982,37489697.774,2396659.376,37489698.4225,2396670.179,253.0
Insert,ArrowPS_HSL,37489698.382,2396669.50423,37489698.382,2396669.50423,37489698.4376,2396670.43098,253.0
Line,PS_HSL,37489693.864,2396744.596,37489694.61,2396739.142,37489694.237,2396741.869,254.0
Insert,ArrowPS_HSL,37489694.3286,2396741.19925,37489694.3286,2396741.19925,37489694.2028,2396742.11911,254.0
Line,PS_HSL,37489690.11,2396774.184,37489692.402,2396755.506,37489691.256,2396764.845,255.0
Insert,ArrowPS_HSL,37489691.3383,2396764.17405,37489691.3383,2396764.17405,37489691.2253,2396765.09556,255.0
Line,PS_HSL,37489686.258,2396807.607,37489690.11,2396774.184,37489688.184,2396790.8955,256.0
Insert,ArrowPS_HSL,37489688.2614,2396790.22396,37489688.2614,2396790.22396,37489688.1551,2396791.14628,256.0
Line,PS_HSL,37489680.181,2396829.348,37489682.828,2396834.507,37489681.5045,2396831.9275,257.0
Insert,ArrowPS_HSL,37489681.8131,2396832.52894,37489681.8131,2396832.52894,37489681.3893,2396831.7029,257.0
Line,PS_HSL,37489682.828,2396834.507,37489686.258,2396807.607,37489684.543,2396821.057,258.0
Insert,ArrowPS_HSL,37489684.6285,2396820.38645,37489684.6285,2396820.38645,37489684.5111,2396821.30741,258.0
Line,PS_HSL,37489679.146,2396833.809,37489682.828,2396834.507,37489680.987,2396834.158,
Line,PS_HSL,37489679.183,2396864.206,37489682.828,2396834.507,37489681.0055,2396849.3565,259.0
Insert,ArrowPS_HSL,37489680.9232,2396850.02745,37489680.9232,2396850.02745,37489681.0363,2396849.10594,259.0
Line,PS_HSL,37489600.346,2396484.872,37489598.171,2396482.667,37489599.2585,2396483.7695,
Line,PS_HSL,37489603.176,2396482.755,37489598.171,2396482.667,37489600.6735,2396482.711,260.0
Insert,ArrowPS_HSL,37489599.9976,2396482.69912,37489599.9976,2396482.69912,37489600.9259,2396482.71544,260.0
Line,PS_HSL,37489603.074,2396488.827,37489603.176,2396482.755,37489603.125,2396485.791,261.0
Insert,ArrowPS_HSL,37489603.1136,2396486.46689,37489603.1136,2396486.46689,37489603.1292,2396485.5386,261.0
Line,PS_HSL,37489624.103,2396484.473,37489603.176,2396482.755,37489613.6395,2396483.614,262.0
Insert,ArrowPS_HSL,37489612.9658,2396483.55869,37489612.9658,2396483.55869,37489613.8911,2396483.63465,262.0
Line,PS_HSL,37489634.502,2396485.715,37489624.103,2396484.473,37489629.3025,2396485.094,263.0
Insert,ArrowPS_HSL,37489628.6313,2396485.01383,37489628.6313,2396485.01383,37489629.5532,2396485.12394,263.0
Line,PS_HSL,37489648.89,2396518.494,37489634.502,2396485.715,37489641.696,2396502.1045,264.0
Insert,ArrowPS_HSL,37489641.4243,2396501.48552,37489641.4243,2396501.48552,37489641.7975,2396502.33565,264.0
Line,PS_HSL,37489675.139,2396898.858,37489679.183,2396864.206,37489677.161,2396881.532,265.0
Insert,ArrowPS_HSL,37489677.2394,2396880.86057,37489677.2394,2396880.86057,37489677.1317,2396881.78274,265.0
Line,PS_HSL,37489671.006,2396931.439,37489675.139,2396898.858,37489673.0725,2396915.1485,266.0
Insert,ArrowPS_HSL,37489673.1576,2396914.47789,37489673.1576,2396914.47789,37489673.0407,2396915.39893,266.0
Line,PS_HSL,37489668.919,2396948.047,37489671.006,2396931.439,37489669.9625,2396939.743,267.0
Insert,ArrowPS_HSL,37489670.0468,2396939.07229,37489670.0468,2396939.07229,37489669.931,2396939.99347,267.0
Line,PS_HSL,37489666.204,2396967.192,37489668.919,2396948.047,37489667.5615,2396957.6195,268.0
Insert,ArrowPS_HSL,37489667.4666,2396958.28879,37489667.4666,2396958.28879,37489667.5969,2396957.36956,268.0
Line,PS_HSL,37489983.795,2398192.914,37490018.766,2398191.316,37490001.2805,2398192.115,269.0
Insert,ArrowPS_HSL,37490001.9558,2398192.08414,37490001.9558,2398192.08414,37490001.0283,2398192.12652,269.0
Line,PS_HSL,37489645.767,2397145.772,37489654.443,2397148.031,37489650.105,2397146.9015,270.0
Insert,ArrowPS_HSL,37489649.4508,2397146.73117,37489649.4508,2397146.73117,37489650.3493,2397146.96511,270.0
Line,PS_HSL,37489652.847,2397097.969,37489661.598,2397098.686,37489657.2225,2397098.3275,271.0
Insert,ArrowPS_HSL,37489656.5488,2397098.2723,37489656.5488,2397098.2723,37489657.4741,2397098.34811,271.0
Line,PS_HSL,37489652.847,2397097.969,37489651.215,2397097.772,37489652.031,2397097.8705,
Line,PS_HSL,37489658.629,2397051.388,37489657.15,2397051.205,37489657.8895,2397051.2965,
Line,PS_HSL,37489660.094,2396998.015,37489664.483,2396991.598,37489662.2885,2396994.8065,272.0
Insert,ArrowPS_HSL,37489662.6701,2396994.24854,37489662.6701,2396994.24854,37489662.146,2396995.01486,272.0
Line,PS_HSL,37489662.537,2396987.342,37489664.483,2396991.598,37489663.51,2396989.47,
Line,PS_HSL,37489661.131,2396985.281,37489662.537,2396987.342,37489661.834,2396986.3115,
Line,PS_HSL,37489677.617,2396899.03,37489676.937,2396898.901,37489677.277,2396898.9655,
Line,PS_HSL,37489681.801,2396864.271,37489680.946,2396864.249,37489681.3735,2396864.26,
Line,PS_HSL,37489680.946,2396864.249,37489679.183,2396864.206,37489680.0645,2396864.2275,
Line,PS_HSL,37489682.828,2396834.507,37489695.168,2396835.733,37489688.998,2396835.12,273.0
Insert,ArrowPS_HSL,37489688.3253,2396835.05317,37489688.3253,2396835.05317,37489689.2492,2396835.14496,273.0
Line,PS_HSL,37489687.953,2396807.669,37489686.258,2396807.607,37489687.1055,2396807.638,
Line,PS_HSL,37489687.953,2396807.669,37489697.901,2396809.049,37489692.927,2396808.359,274.0
Insert,ArrowPS_HSL,37489692.2574,2396808.26612,37489692.2574,2396808.26612,37489693.177,2396808.39369,274.0
Line,PS_HSL,37489688.648,2396807.713,37489687.953,2396807.669,37489688.3005,2396807.691,
Line,PS_HSL,37489462.527,2396251.3,37489405.132,2396251.51,37489433.8295,2396251.405,275.0
