Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Line,PS_YSL,37491448.324,2394055.367,37491450.258,2394055.155,37491449.291,2394055.261,
Line,PS_YSL,37491448.204,2394024.229,37491450.205,2394024.391,37491449.2045,2394024.31,
Line,PS_YSL,37491459.832,2394030.918,37491450.205,2394024.391,37491455.0185,2394027.6545,7867.0
Insert,ArrowPS_YSL,37491454.459,2394027.27516,37491454.459,2394027.27516,37491455.2274,2394027.79616,7867.0
Line,PS_YSL,37491450.258,2394055.155,37491450.205,2394024.391,37491450.2315,2394039.773,7868.0
Insert,ArrowPS_YSL,37491450.2303,2394039.09702,37491450.2303,2394039.09702,37491450.2319,2394040.02544,7868.0
Line,PS_YSL,37491459.919,2394037.334,37491459.832,2394030.918,37491459.8755,2394034.126,7869.0
Insert,ArrowPS_YSL,37491459.8663,2394033.45008,37491459.8663,2394033.45008,37491459.8789,2394034.37841,7869.0
Line,PS_YSL,37491420.217,2393993.421,37491448.28,2393994.544,37491434.2485,2393993.9825,7870.0
Insert,ArrowPS_YSL,37491434.9239,2393994.00953,37491434.9239,2393994.00953,37491433.9963,2393993.97241,7870.0
Line,PS_YSL,37491420.153,2393935.252,37491448.205,2393935.297,37491434.179,2393935.2745,7871.0
Insert,ArrowPS_YSL,37491434.855,2393935.27558,37491434.855,2393935.27558,37491433.9266,2393935.2741,7871.0
Line,PS_YSL,37491448.205,2393935.297,37491450.237,2393935.454,37491449.221,2393935.3755,
Line,PS_YSL,37491455.982,2393935.703,37491450.237,2393935.454,37491453.1095,2393935.5785,7872.0
Insert,ArrowPS_YSL,37491452.4342,2393935.54923,37491452.4342,2393935.54923,37491453.3617,2393935.58943,7872.0
Line,PS_YSL,37491450.241,2393964.994,37491450.237,2393935.454,37491450.239,2393950.224,7873.0
Insert,ArrowPS_YSL,37491450.2389,2393949.54802,37491450.2389,2393949.54802,37491450.239,2393950.47644,7873.0
Line,PS_YSL,37491459.435,2393940.936,37491450.237,2393935.454,37491454.836,2393938.195,7874.0
Insert,ArrowPS_YSL,37491454.2553,2393937.84892,37491454.2553,2393937.84892,37491455.0528,2393938.32424,7874.0
Line,PS_YSL,37491460.137,2393947.52,37491459.435,2393940.936,37491459.786,2393944.228,7875.0
Insert,ArrowPS_YSL,37491459.7143,2393943.55583,37491459.7143,2393943.55583,37491459.8128,2393944.47901,7875.0
Line,PS_YSL,37491420.166,2393904.49,37491448.247,2393904.578,37491434.2065,2393904.534,7876.0
Insert,ArrowPS_YSL,37491434.8825,2393904.53612,37491434.8825,2393904.53612,37491433.9541,2393904.53321,7876.0
Line,PS_YSL,37491161.082,2394263.357,37491143.424,2394263.086,37491152.253,2394263.2215,7877.0
Insert,ArrowPS_YSL,37491151.5771,2394263.21113,37491151.5771,2394263.21113,37491152.5054,2394263.22537,7877.0
Line,PS_YSL,37491141.557,2394263.106,37491143.424,2394263.086,37491142.4905,2394263.096,
Line,PS_YSL,37491143.289,2394303.145,37491143.424,2394263.086,37491143.3565,2394283.1155,7878.0
Insert,ArrowPS_YSL,37491143.3588,2394282.43952,37491143.3588,2394282.43952,37491143.3556,2394283.36794,7878.0
Line,PS_YSL,37491161.188,2394236.923,37491143.493,2394223.109,37491152.3405,2394230.016,7879.0
Insert,ArrowPS_YSL,37491151.8077,2394229.60003,37491151.8077,2394229.60003,37491152.5395,2394230.17134,7879.0
Line,PS_YSL,37491141.582,2394238.426,37491143.493,2394223.109,37491142.5375,2394230.7675,7880.0
Insert,ArrowPS_YSL,37491142.6212,2394230.09672,37491142.6212,2394230.09672,37491142.5062,2394231.018,7880.0
Line,PS_YSL,37491143.424,2394263.086,37491143.493,2394223.109,37491143.4585,2394243.0975,7881.0
Insert,ArrowPS_YSL,37491143.4597,2394242.42152,37491143.4597,2394242.42152,37491143.4581,2394243.34994,7881.0
Line,PS_YSL,37491128.885,2394223.261,37491143.493,2394223.109,37491136.189,2394223.185,7882.0
Insert,ArrowPS_YSL,37491136.8649,2394223.17797,37491136.8649,2394223.17797,37491135.9366,2394223.18763,7882.0
Line,PS_YSL,37491141.555,2394103.113,37491143.444,2394103.132,37491142.4995,2394103.1225,
Line,PS_YSL,37491161.316,2394102.787,37491143.444,2394103.132,37491152.38,2394102.9595,7883.0
Insert,ArrowPS_YSL,37491151.7041,2394102.97255,37491151.7041,2394102.97255,37491152.6324,2394102.95463,7883.0
Line,PS_YSL,37491143.449,2394145.008,37491143.444,2394103.132,37491143.4465,2394124.07,7884.0
Insert,ArrowPS_YSL,37491143.4464,2394123.39402,37491143.4464,2394123.39402,37491143.4465,2394124.32244,7884.0
Line,PS_YSL,37491143.444,2394103.132,37491143.541,2394038.142,37491143.4925,2394070.637,7885.0
Insert,ArrowPS_YSL,37491143.4935,2394069.96102,37491143.4935,2394069.96102,37491143.4921,2394070.88944,7885.0
Line,PS_YSL,37491161.227,2394048.676,37491143.541,2394038.142,37491152.384,2394043.409,7886.0
Insert,ArrowPS_YSL,37491151.8032,2394043.06308,37491151.8032,2394043.06308,37491152.6009,2394043.53818,7886.0
Line,PS_YSL,37491141.198,2394049.024,37491143.541,2394038.142,37491142.3695,2394043.583,7887.0
Insert,ArrowPS_YSL,37491142.5118,2394042.92216,37491142.5118,2394042.92216,37491142.3164,2394043.82978,7887.0
Line,PS_YSL,37491132.808,2394038.613,37491143.541,2394038.142,37491138.1745,2394038.3775,7888.0
Insert,ArrowPS_YSL,37491138.8498,2394038.34786,37491138.8498,2394038.34786,37491137.9223,2394038.38857,7888.0
Line,PS_YSL,37491143.541,2394038.142,37491143.474,2394002.978,37491143.5075,2394020.56,7889.0
Insert,ArrowPS_YSL,37491143.5062,2394019.88402,37491143.5062,2394019.88402,37491143.508,2394020.81244,7889.0
Line,PS_YSL,37491141.549,2394002.726,37491143.474,2394002.978,37491142.5115,2394002.852,
Line,PS_YSL,37491161.322,2394002.907,37491143.474,2394002.978,37491152.398,2394002.9425,7890.0
Insert,ArrowPS_YSL,37491151.722,2394002.94519,37491151.722,2394002.94519,37491152.6504,2394002.9415,7890.0
Line,PS_YSL,37491143.474,2394002.978,37491143.343,2393953.192,37491143.4085,2393978.085,7891.0
Insert,ArrowPS_YSL,37491143.4067,2393977.40902,37491143.4067,2393977.40902,37491143.4092,2393978.33744,7891.0
Line,PS_YSL,37491161.218,2393953.608,37491143.343,2393953.192,37491152.2805,2393953.4,7892.0
Insert,ArrowPS_YSL,37491151.6047,2393953.38427,37491151.6047,2393953.38427,37491152.5329,2393953.40587,7892.0
Line,PS_YSL,37491141.548,2393953.31,37491143.343,2393953.192,37491142.4455,2393953.251,
Line,PS_YSL,37491141.499,2393903.057,37491143.52,2393903.21,37491142.5095,2393903.1335,
Line,PS_YSL,37491143.343,2393953.192,37491143.52,2393903.21,37491143.4315,2393928.201,7893.0
Insert,ArrowPS_YSL,37491143.4339,2393927.52502,37491143.4339,2393927.52502,37491143.4306,2393928.45344,7893.0
Line,PS_YSL,37491161.232,2393903.116,37491143.52,2393903.21,37491152.376,2393903.163,7894.0
Insert,ArrowPS_YSL,37491151.7,2393903.16659,37491151.7,2393903.16659,37491152.6284,2393903.16166,7894.0
Line,PS_YSL,37491161.309,2393852.619,37491143.439,2393853.143,37491152.374,2393852.881,7895.0
Insert,ArrowPS_YSL,37491151.6983,2393852.90081,37491151.6983,2393852.90081,37491152.6263,2393852.8736,7895.0
Line,PS_YSL,37491141.569,2393853.173,37491143.439,2393853.143,37491142.504,2393853.158,
Line,PS_YSL,37491143.52,2393903.21,37491143.439,2393853.143,37491143.4795,2393878.1765,7896.0
Insert,ArrowPS_YSL,37491143.4784,2393877.50052,37491143.4784,2393877.50052,37491143.4799,2393878.42894,7896.0
Line,PS_YSL,37491143.439,2393853.143,37491143.575,2393822.34,37491143.507,2393837.7415,7897.0
Insert,ArrowPS_YSL,37491143.51,2393837.06552,37491143.51,2393837.06552,37491143.5059,2393837.99393,7897.0
Line,PS_YSL,37491141.63,2393822.308,37491143.575,2393822.34,37491142.6025,2393822.324,
Line,PS_YSL,37491140.264,2393391.654,37491162.65,2393392.037,37491151.457,2393391.8455,7898.0
Insert,ArrowPS_YSL,37491152.1329,2393391.85706,37491152.1329,2393391.85706,37491151.2046,2393391.84118,7898.0
Line,PS_YSL,37491162.65,2393392.037,37491167.189,2393391.729,37491164.9195,2393391.883,
Line,PS_YSL,37491164.025,2393419.324,37491167.189,2393391.729,37491165.607,2393405.5265,7899.0
Insert,ArrowPS_YSL,37491165.684,2393404.85492,37491165.684,2393404.85492,37491165.5782,2393405.77729,7899.0
Line,PS_YSL,37491141.626,2393419.29,37491161.192,2393418.965,37491151.409,2393419.1275,7900.0
Insert,ArrowPS_YSL,37491152.0849,2393419.11627,37491152.0849,2393419.11627,37491151.1566,2393419.13169,7900.0
Line,PS_YSL,37491164.004,2393449.01,37491164.025,2393419.324,37491164.0145,2393434.167,7901.0
Insert,ArrowPS_YSL,37491164.015,2393433.49102,37491164.015,2393433.49102,37491164.0143,2393434.41944,7901.0
Line,PS_YSL,37491161.192,2393418.965,37491164.025,2393419.324,37491162.6085,2393419.1445,
Line,PS_YSL,37491141.582,2393449.037,37491161.242,2393448.675,37491151.412,2393448.856,7902.0
Insert,ArrowPS_YSL,37491152.0879,2393448.84356,37491152.0879,2393448.84356,37491151.1596,2393448.86065,7902.0
Line,PS_YSL,37491449.896,2393670.134,37491449.878,2393639.035,37491449.887,2393654.5845,7903.0
Insert,ArrowPS_YSL,37491449.8866,2393653.90852,37491449.8866,2393653.90852,37491449.8871,2393654.83694,7903.0
Line,PS_YSL,37491461.271,2393638.748,37491449.878,2393639.035,37491455.5745,2393638.8915,7904.0
Insert,ArrowPS_YSL,37491454.8987,2393638.90852,37491454.8987,2393638.90852,37491455.8269,2393638.88514,7904.0
Line,PS_YSL,37491447.908,2393638.946,37491449.878,2393639.035,37491448.893,2393638.9905,
Line,PS_YSL,37491419.857,2393609.878,37491447.901,2393609.898,37491433.879,2393609.888,7905.0
Insert,ArrowPS_YSL,37491434.555,2393609.88848,37491434.555,2393609.88848,37491433.6266,2393609.88782,7905.0
Line,PS_YSL,37491447.901,2393609.898,37491449.89,2393610.068,37491448.8955,2393609.983,
Line,PS_YSL,37491449.878,2393639.035,37491449.89,2393610.068,37491449.884,2393624.5515,7906.0
Insert,ArrowPS_YSL,37491449.8843,2393623.87552,37491449.8843,2393623.87552,37491449.8839,2393624.80394,7906.0
Line,PS_YSL,37491457.742,2393609.871,37491449.89,2393610.068,37491453.816,2393609.9695,7907.0
Insert,ArrowPS_YSL,37491453.1402,2393609.98645,37491453.1402,2393609.98645,37491454.0684,2393609.96317,7907.0
Line,PS_YSL,37491449.89,2393610.068,37491449.889,2393578.989,37491449.8895,2393594.5285,7908.0
Insert,ArrowPS_YSL,37491449.8895,2393593.85252,37491449.8895,2393593.85252,37491449.8895,2393594.78094,7908.0
Line,PS_YSL,37491447.852,2393580.492,37491449.889,2393578.989,37491448.8705,2393579.7405,
Line,PS_YSL,37491449.882,2393550.025,37491449.889,2393578.989,37491449.8855,2393564.507,7909.0
Insert,ArrowPS_YSL,37491449.8857,2393565.18298,37491449.8857,2393565.18298,37491449.8854,2393564.25456,7909.0
Line,PS_YSL,37491456.014,2393578.943,37491449.889,2393578.989,37491452.9515,2393578.966,7910.0
Insert,ArrowPS_YSL,37491452.2755,2393578.97108,37491452.2755,2393578.97108,37491453.2039,2393578.9641,7910.0
Line,PS_YSL,37491419.901,2393549.509,37491447.878,2393549.724,37491433.8895,2393549.6165,7911.0
Insert,ArrowPS_YSL,37491434.5655,2393549.62169,37491434.5655,2393549.62169,37491433.6371,2393549.61456,7911.0
Line,PS_YSL,37491447.878,2393549.724,37491449.882,2393550.025,37491448.88,2393549.8745,
Line,PS_YSL,37491449.855,2393520.029,37491449.882,2393550.025,37491449.8685,2393535.027,7912.0
Insert,ArrowPS_YSL,37491449.8691,2393535.70298,37491449.8691,2393535.70298,37491449.8683,2393534.77456,7912.0
Line,PS_YSL,37491452.648,2393549.695,37491449.882,2393550.025,37491451.265,2393549.86,
Line,PS_YSL,37491419.849,2393520.178,37491447.883,2393519.928,37491433.866,2393520.053,7913.0
Insert,ArrowPS_YSL,37491434.542,2393520.04697,37491434.542,2393520.04697,37491433.6136,2393520.05525,7913.0
Line,PS_YSL,37491449.858,2393490.025,37491449.855,2393520.029,37491449.8565,2393505.027,7914.0
Insert,ArrowPS_YSL,37491449.8564,2393505.70298,37491449.8564,2393505.70298,37491449.8565,2393504.77456,7914.0
Line,PS_YSL,37491447.883,2393519.928,37491449.855,2393520.029,37491448.869,2393519.9785,
Line,PS_YSL,37491452.565,2393519.665,37491449.855,2393520.029,37491451.21,2393519.847,
Line,PS_YSL,37491419.852,2393489.996,37491447.901,2393489.793,37491433.8765,2393489.8945,7915.0
Insert,ArrowPS_YSL,37491434.5525,2393489.88961,37491434.5525,2393489.88961,37491433.6241,2393489.89633,7915.0
Line,PS_YSL,37491161.075,2394576.245,37491143.465,2394564.281,37491152.27,2394570.263,7916.0
Insert,ArrowPS_YSL,37491151.7109,2394569.88312,37491151.7109,2394569.88312,37491152.4788,2394570.40486,7916.0
Line,PS_YSL,37491143.465,2394564.281,37491143.471,2394533.287,37491143.468,2394548.784,7917.0
Insert,ArrowPS_YSL,37491143.4681,2394548.10802,37491143.4681,2394548.10802,37491143.468,2394549.03644,7917.0
Line,PS_YSL,37491161.103,2394533.256,37491143.471,2394533.287,37491152.287,2394533.2715,7918.0
Insert,ArrowPS_YSL,37491151.611,2394533.27269,37491151.611,2394533.27269,37491152.5394,2394533.27106,7918.0
Line,PS_YSL,37491141.506,2394533.035,37491143.471,2394533.287,37491142.4885,2394533.161,
Line,PS_YSL,37491143.471,2394533.287,37491143.576,2394482.268,37491143.5235,2394507.7775,7919.0
Insert,ArrowPS_YSL,37491143.5249,2394507.10152,37491143.5249,2394507.10152,37491143.523,2394508.02994,7919.0
Line,PS_YSL,37491161.183,2394494.113,37491143.576,2394482.268,37491152.3795,2394488.1905,7920.0
Insert,ArrowPS_YSL,37491151.8186,2394487.81318,37491151.8186,2394487.81318,37491152.589,2394488.33141,7920.0
Line,PS_YSL,37491141.525,2394493.729,37491143.576,2394482.268,37491142.5505,2394487.9985,7921.0
Insert,ArrowPS_YSL,37491142.6696,2394487.33309,37491142.6696,2394487.33309,37491142.506,2394488.24699,7921.0
Line,PS_YSL,37491166.71,2394482.222,37491143.576,2394482.268,37491155.143,2394482.245,7922.0
Insert,ArrowPS_YSL,37491154.467,2394482.24634,37491154.467,2394482.24634,37491155.3954,2394482.2445,7922.0
Line,PS_YSL,37491143.576,2394482.268,37491143.668,2394438.219,37491143.622,2394460.2435,7923.0
Insert,ArrowPS_YSL,37491143.6234,2394459.56752,37491143.6234,2394459.56752,37491143.6215,2394460.49594,7923.0
Line,PS_YSL,37491160.997,2394438.104,37491143.668,2394438.219,37491152.3325,2394438.1615,7924.0
Insert,ArrowPS_YSL,37491151.6565,2394438.16599,37491151.6565,2394438.16599,37491152.5849,2394438.15982,7924.0
Line,PS_YSL,37491141.543,2394438.22,37491143.668,2394438.219,37491142.6055,2394438.2195,
Line,PS_YSL,37491169.341,2394389.897,37491143.63,2394390.256,37491156.4855,2394390.0765,7925.0
Insert,ArrowPS_YSL,37491155.8096,2394390.08594,37491155.8096,2394390.08594,37491156.7379,2394390.07298,7925.0
Line,PS_YSL,37491143.668,2394438.219,37491143.63,2394390.256,37491143.649,2394414.2375,7926.0
Insert,ArrowPS_YSL,37491143.6485,2394413.56152,37491143.6485,2394413.56152,37491143.6492,2394414.48994,7926.0
Line,PS_YSL,37491161.181,2394406.697,37491143.63,2394390.256,37491152.4055,2394398.4765,7927.0
Insert,ArrowPS_YSL,37491151.9122,2394398.01436,37491151.9122,2394398.01436,37491152.5897,2394398.64908,7927.0
Line,PS_YSL,37491141.486,2394390.276,37491143.63,2394390.256,37491142.558,2394390.266,
Line,PS_YSL,37491143.63,2394390.256,37491143.462,2394367.995,37491143.546,2394379.1255,7928.0
Insert,ArrowPS_YSL,37491143.5409,2394378.44954,37491143.5409,2394378.44954,37491143.5479,2394379.37793,7928.0
Line,PS_YSL,37491141.459,2394368.081,37491143.462,2394367.995,37491142.4605,2394368.038,
Line,PS_YSL,37491161.153,2394367.995,37491143.462,2394367.995,37491152.3075,2394367.995,7929.0
Insert,ArrowPS_YSL,37491151.6315,2394367.995,37491151.6315,2394367.995,37491152.5599,2394367.995,7929.0
Line,PS_YSL,37491143.462,2394367.995,37491140.711,2394363.855,37491142.0865,2394365.925,
Line,PS_YSL,37491141.554,2394317.367,37491143.289,2394303.145,37491142.4215,2394310.256,7930.0
Insert,ArrowPS_YSL,37491142.5034,2394309.58499,37491142.5034,2394309.58499,37491142.3909,2394310.50658,7930.0
Line,PS_YSL,37491161.187,2394314.189,37491143.289,2394303.145,37491152.238,2394308.667,7931.0
Insert,ArrowPS_YSL,37491151.6627,2394308.31202,37491151.6627,2394308.31202,37491152.4528,2394308.79956,7931.0
Line,PS_YSL,37491130.323,2394303.058,37491143.289,2394303.145,37491136.806,2394303.1015,7932.0
Insert,ArrowPS_YSL,37491137.482,2394303.10604,37491137.482,2394303.10604,37491136.5536,2394303.09981,7932.0
Line,PS_YSL,37491141.584,2394187.88,37491143.426,2394188.121,37491142.505,2394188.0005,
Line,PS_YSL,37491143.493,2394223.109,37491143.426,2394188.121,37491143.4595,2394205.615,7933.0
Insert,ArrowPS_YSL,37491143.4582,2394204.93902,37491143.4582,2394204.93902,37491143.46,2394205.86744,7933.0
Line,PS_YSL,37491161.27,2394188.562,37491143.426,2394188.121,37491152.348,2394188.3415,7934.0
Insert,ArrowPS_YSL,37491151.6722,2394188.3248,37491151.6722,2394188.3248,37491152.6004,2394188.34774,7934.0
Line,PS_YSL,37491143.426,2394188.121,37491143.449,2394145.008,37491143.4375,2394166.5645,7935.0
Insert,ArrowPS_YSL,37491143.4379,2394165.88852,37491143.4379,2394165.88852,37491143.4374,2394166.81694,7935.0
Line,PS_YSL,37491141.633,2394157.19,37491143.449,2394145.008,37491142.541,2394151.099,7936.0
Insert,ArrowPS_YSL,37491142.6407,2394150.4304,37491142.6407,2394150.4304,37491142.5038,2394151.34868,7936.0
Line,PS_YSL,37491161.19,2394156.875,37491143.449,2394145.008,37491152.3195,2394150.9415,7937.0
Insert,ArrowPS_YSL,37491151.7576,2394150.56566,37491151.7576,2394150.56566,37491152.5293,2394151.08185,7937.0
Line,PS_YSL,37491131.564,2394144.919,37491143.449,2394145.008,37491137.5065,2394144.9635,7938.0
Insert,ArrowPS_YSL,37491138.1825,2394144.96856,37491138.1825,2394144.96856,37491137.2541,2394144.96161,7938.0
Line,PS_YSL,37491163.855,2393479.16,37491164.004,2393449.01,37491163.9295,2393464.085,7939.0
Insert,ArrowPS_YSL,37491163.9328,2393463.40902,37491163.9328,2393463.40902,37491163.9283,2393464.33743,7939.0
Line,PS_YSL,37491161.242,2393448.675,37491164.004,2393449.01,37491162.623,2393448.8425,
Line,PS_YSL,37491161.121,2393478.721,37491163.855,2393479.16,37491162.488,2393478.9405,
Line,PS_YSL,37491164.059,2393509.137,37491163.855,2393479.16,37491163.957,2393494.1485,7940.0
Insert,ArrowPS_YSL,37491163.9524,2393493.47253,37491163.9524,2393493.47253,37491163.9587,2393494.40093,7940.0
Line,PS_YSL,37491141.603,2393509.083,37491161.188,2393508.899,37491151.3955,2393508.991,7941.0
Insert,ArrowPS_YSL,37491152.0715,2393508.98465,37491152.0715,2393508.98465,37491151.1431,2393508.99337,7941.0
Line,PS_YSL,37491163.931,2393539.318,37491164.059,2393509.137,37491163.995,2393524.2275,7942.0
Insert,ArrowPS_YSL,37491163.9979,2393523.55152,37491163.9979,2393523.55152,37491163.9939,2393524.47993,7942.0
Line,PS_YSL,37491161.188,2393508.899,37491164.059,2393509.137,37491162.6235,2393509.018,
Line,PS_YSL,37491141.486,2393538.112,37491161.275,2393539.009,37491151.3805,2393538.5605,7943.0
Insert,ArrowPS_YSL,37491152.0558,2393538.59111,37491152.0558,2393538.59111,37491151.1283,2393538.54907,7943.0
Line,PS_YSL,37491161.275,2393539.009,37491163.931,2393539.318,37491162.603,2393539.1635,
Line,PS_YSL,37491164.087,2393569.273,37491163.931,2393539.318,37491164.009,2393554.2955,7944.0
Insert,ArrowPS_YSL,37491164.0055,2393553.61953,37491164.0055,2393553.61953,37491164.0103,2393554.54793,7944.0
Line,PS_YSL,37491161.142,2393570.859,37491164.087,2393569.273,37491162.6145,2393570.066,
Line,PS_YSL,37491140.475,2393568.766,37491164.087,2393569.273,37491152.281,2393569.0195,7945.0
Insert,ArrowPS_YSL,37491152.9568,2393569.03401,37491152.9568,2393569.03401,37491152.0286,2393569.01408,7945.0
Line,PS_YSL,37491163.963,2393599.241,37491164.087,2393569.273,37491164.025,2393584.257,7946.0
Insert,ArrowPS_YSL,37491164.0278,2393583.58102,37491164.0278,2393583.58102,37491164.024,2393584.50943,7946.0
Line,PS_YSL,37491141.622,2393599.015,37491161.138,2393598.768,37491151.38,2393598.8915,7947.0
Insert,ArrowPS_YSL,37491152.0559,2393598.88295,37491152.0559,2393598.88295,37491151.1276,2393598.89469,7947.0
Line,PS_YSL,37491161.138,2393598.768,37491163.963,2393599.241,37491162.5505,2393599.0045,
Line,PS_YSL,37491163.933,2393629.005,37491163.963,2393599.241,37491163.948,2393614.123,7948.0
Insert,ArrowPS_YSL,37491163.9487,2393613.44702,37491163.9487,2393613.44702,37491163.9477,2393614.37544,7948.0
Line,PS_YSL,37491141.583,2393628.687,37491161.103,2393628.437,37491151.343,2393628.562,7949.0
Insert,ArrowPS_YSL,37491152.0189,2393628.55334,37491152.0189,2393628.55334,37491151.0906,2393628.56523,7949.0
Line,PS_YSL,37491161.103,2393628.437,37491163.933,2393629.005,37491162.518,2393628.721,
Line,PS_YSL,37491163.915,2393658.775,37491163.933,2393629.005,37491163.924,2393643.89,7950.0
Insert,ArrowPS_YSL,37491163.9244,2393643.21402,37491163.9244,2393643.21402,37491163.9238,2393644.14244,7950.0
Line,PS_YSL,37491163.942,2393688.632,37491163.915,2393658.775,37491163.9285,2393673.7035,7951.0
Insert,ArrowPS_YSL,37491163.9279,2393673.02752,37491163.9279,2393673.02752,37491163.9287,2393673.95594,7951.0
Line,PS_YSL,37491161.162,2393658.861,37491163.915,2393658.775,37491162.5385,2393658.818,
Line,PS_YSL,37491141.589,2393688.538,37491161.122,2393688.437,37491151.3555,2393688.4875,7952.0
Insert,ArrowPS_YSL,37491152.0315,2393688.484,37491152.0315,2393688.484,37491151.1031,2393688.48881,7952.0
Line,PS_YSL,37491164.096,2393718.402,37491163.942,2393688.632,37491164.019,2393703.517,7953.0
Insert,ArrowPS_YSL,37491164.0155,2393702.84103,37491164.0155,2393702.84103,37491164.0203,2393703.76943,7953.0
Line,PS_YSL,37491161.122,2393688.437,37491163.942,2393688.632,37491162.532,2393688.5345,
Line,PS_YSL,37491141.669,2393718.565,37491161.235,2393718.165,37491151.452,2393718.365,7954.0
Insert,ArrowPS_YSL,37491152.1278,2393718.35118,37491152.1278,2393718.35118,37491151.1996,2393718.37016,7954.0
Line,PS_YSL,37491164.12,2393748.374,37491164.096,2393718.402,37491164.108,2393733.388,7955.0
Insert,ArrowPS_YSL,37491164.1075,2393732.71202,37491164.1075,2393732.71202,37491164.1082,2393733.64044,7955.0
Line,PS_YSL,37491161.235,2393718.165,37491164.096,2393718.402,37491162.6655,2393718.2835,
Line,PS_YSL,37491141.597,2393749.487,37491161.305,2393748.672,37491151.451,2393749.0795,7956.0
Insert,ArrowPS_YSL,37491152.1264,2393749.05157,37491152.1264,2393749.05157,37491151.1988,2393749.08993,7956.0
Line,PS_YSL,37491161.305,2393748.672,37491164.12,2393748.374,37491162.7125,2393748.523,
Line,PS_YSL,37491164.1,2393778.506,37491164.12,2393748.374,37491164.11,2393763.44,7957.0
Insert,ArrowPS_YSL,37491164.1104,2393762.76402,37491164.1104,2393762.76402,37491164.1098,2393763.69244,7957.0
Line,PS_YSL,37491141.687,2393778.785,37491161.25,2393778.391,37491151.4685,2393778.588,7958.0
Insert,ArrowPS_YSL,37491152.1443,2393778.57439,37491152.1443,2393778.57439,37491151.2161,2393778.59308,7958.0
Line,PS_YSL,37491164.031,2393803.91,37491164.1,2393778.506,37491164.0655,2393791.208,7959.0
Insert,ArrowPS_YSL,37491164.0673,2393790.53202,37491164.0673,2393790.53202,37491164.0648,2393791.46044,7959.0
Line,PS_YSL,37491161.25,2393778.391,37491164.1,2393778.506,37491162.675,2393778.4485,
Line,PS_YSL,37491141.535,2393802.97,37491161.42,2393803.801,37491151.4775,2393803.3855,7960.0
Insert,ArrowPS_YSL,37491152.1529,2393803.41372,37491152.1529,2393803.41372,37491151.2253,2393803.37496,7960.0
Line,PS_YSL,37491161.42,2393803.801,37491164.031,2393803.91,37491162.7255,2393803.8555,
Line,PS_YSL,37491178.41,2393821.837,37491211.042,2393821.196,37491194.726,2393821.5165,7961.0
Insert,ArrowPS_YSL,37491195.4019,2393821.50322,37491195.4019,2393821.50322,37491194.4736,2393821.52146,7961.0
Line,PS_YSL,37491210.527,2393823.362,37491211.042,2393821.196,37491210.7845,2393822.279,
Line,PS_YSL,37491209.756,2393834.885,37491210.527,2393823.362,37491210.1415,2393829.1235,7962.0
Insert,ArrowPS_YSL,37491210.1866,2393828.44902,37491210.1866,2393828.44902,37491210.1246,2393829.37537,7962.0
Line,PS_YSL,37491178.479,2393835.091,37491178.349,2393823.084,37491178.414,2393829.0875,7963.0
Insert,ArrowPS_YSL,37491178.4067,2393828.41156,37491178.4067,2393828.41156,37491178.4167,2393829.33992,7963.0
Line,PS_YSL,37491178.349,2393823.084,37491178.41,2393821.837,37491178.3795,2393822.4605,
Line,PS_YSL,37491143.575,2393822.34,37491178.41,2393821.837,37491160.9925,2393822.0885,7964.0
Insert,ArrowPS_YSL,37491161.6684,2393822.07874,37491161.6684,2393822.07874,37491160.7401,2393822.09214,7964.0
Line,PS_YSL,37491241.214,2393834.885,37491241.387,2393823.379,37491241.3005,2393829.132,7965.0
Insert,ArrowPS_YSL,37491241.3107,2393828.45609,37491241.3107,2393828.45609,37491241.2967,2393829.38441,7965.0
Line,PS_YSL,37491241.387,2393823.379,37491241.677,2393821.849,37491241.532,2393822.614,
Line,PS_YSL,37491211.042,2393821.196,37491241.677,2393821.849,37491226.3595,2393821.5225,7966.0
Insert,ArrowPS_YSL,37491227.0353,2393821.53691,37491227.0353,2393821.53691,37491226.1071,2393821.51712,7966.0
Line,PS_YSL,37491271.081,2393834.9,37491270.994,2393823.395,37491271.0375,2393829.1475,7967.0
Insert,ArrowPS_YSL,37491271.0324,2393828.47154,37491271.0324,2393828.47154,37491271.0394,2393829.39993,7967.0
Line,PS_YSL,37491270.994,2393823.395,37491271.029,2393821.258,37491271.0115,2393822.3265,
Line,PS_YSL,37491241.677,2393821.849,37491271.029,2393821.258,37491256.353,2393821.5535,7968.0
Insert,ArrowPS_YSL,37491257.0288,2393821.53989,37491257.0288,2393821.53989,37491256.1006,2393821.55858,7968.0
Line,PS_YSL,37491300.509,2393834.895,37491300.551,2393823.414,37491300.53,2393829.1545,7969.0
Insert,ArrowPS_YSL,37491300.5325,2393828.47852,37491300.5325,2393828.47852,37491300.5291,2393829.40694,7969.0
Line,PS_YSL,37491271.029,2393821.258,37491301.287,2393821.268,37491286.158,2393821.263,7970.0
Insert,ArrowPS_YSL,37491286.834,2393821.26322,37491286.834,2393821.26322,37491285.9056,2393821.26292,7970.0
Line,PS_YSL,37491300.551,2393823.414,37491301.287,2393821.268,37491300.919,2393822.341,
Line,PS_YSL,37491368.679,2393834.921,37491369.24,2393823.407,37491368.9595,2393829.164,7971.0
