Entity,Layer,XS,YS,XE,YE,XM,YM,ID,PS,PE,DS,DE,RS,RE
Line,PS_YSL,37494180.83,2396350.78,37494189.6,2396349.139,37494185.21,2396349.96,369,YS_837,YS_836,0,0,0,0
Line,PS_YSL,37494196.17,2396319.518,37494193.33,2396319.007,37494194.75,2396319.263,,YS_951,YS_838,0,0,0,0
Line,PS_YSL,37494193.33,2396319.007,37494189.6,2396349.139,37494191.46,2396334.073,370,YS_838,YS_836,0,0,0,0
Line,PS_YSL,37494199.42,2396289.082,37494196.84,2396289.062,37494198.13,2396289.072,,YS_952,YS_953,0,0,0,0
Line,PS_YSL,37494196.84,2396289.062,37494193.33,2396319.007,37494195.09,2396304.035,371,YS_953,YS_838,0,0,0,0
Line,PS_YSL,37494202.76,2396257.395,37494200.54,2396257.105,37494201.65,2396257.25,,YS_1155,YS_948,0,0,0,0
Line,PS_YSL,37494200.54,2396257.105,37494196.84,2396289.062,37494198.69,2396273.084,372,YS_948,YS_953,0,0,0,0
Line,PS_YSL,37494205.94,2396227.274,37494202.22,2396227.03,37494204.08,2396227.152,,YS_992,YS_993,0,0,0,0
Line,PS_YSL,37494202.22,2396227.03,37494200.54,2396257.105,37494201.38,2396242.068,373,YS_993,YS_948,0,0,0,0
Line,PS_YSL,37494209.17,2396196.682,37494206.6,2396196.255,37494207.88,2396196.469,,YS_994,YS_995,0,0,0,0
Line,PS_YSL,37494211.29,2396176.82,37494208.64,2396176.535,37494209.96,2396176.678,,YS_996,YS_1887,0,0,0,0
Line,PS_YSL,37494206.6,2396196.255,37494208.64,2396176.535,37494207.62,2396186.395,374,YS_995,YS_1887,0,0,0,0
Line,PS_YSL,37494208.64,2396176.535,37494212.53,2396146.645,37494210.58,2396161.59,375,YS_1887,YS_816,0,0,0,0
Line,PS_YSL,37494214.43,2396146.525,37494212.53,2396146.645,37494213.48,2396146.585,,YS_817,YS_816,0,0,0,0
Line,PS_YSL,37494217.56,2396117.596,37494215.72,2396116.823,37494216.64,2396117.21,,YS_854,YS_818,0,0,0,0
Line,PS_YSL,37494212.53,2396146.645,37494215.72,2396116.823,37494214.13,2396131.734,376,YS_816,YS_818,0,0,0,0
Line,PS_YSL,37494221.06,2396084.225,37494219.19,2396083.818,37494220.12,2396084.022,,YS_1550,YS_17219,0,7.45E-09,0,0
Line,PS_YSL,37494215.72,2396116.823,37494219.19,2396083.818,37494217.46,2396100.321,377,YS_818,YS_17219,0,7.45E-09,0,0
Line,PS_YSL,37494223.9,2396057.641,37494222.5,2396057.423,37494223.2,2396057.532,,YS_873,YS_17220,0,7.45E-09,0,0
Line,PS_YSL,37494219.19,2396083.818,37494222.5,2396057.423,37494220.84,2396070.621,378,YS_17219,YS_17220,7.45E-09,7.45E-09,0,0
Line,PS_YSL,37494226.96,2396028.289,37494225.12,2396027.472,37494226.04,2396027.881,,YS_558,YS_1009,0,0,0,0
Line,PS_YSL,37494222.5,2396057.423,37494225.12,2396027.472,37494223.81,2396042.448,379,YS_17220,YS_1009,7.45E-09,0,0,0
Line,PS_YSL,37494230.21,2395998.059,37494228.91,2395997.587,37494229.56,2395997.823,,YS_877,YS_878,0,0,0,0
Line,PS_YSL,37494225.12,2396027.472,37494228.91,2395997.587,37494227.02,2396012.53,380,YS_1009,YS_878,0,0,0,0
Line,PS_YSL,37494221.22,2395999.243,37494228.91,2395997.587,37494225.06,2395998.415,381,YS_17221,YS_878,0,0,0,0
Line,PS_YSL,37494204.25,2395896.759,37494199.68,2395902.7,37494201.96,2395899.73,382,YS_844,YS_1047,0,0,0,0
Line,PS_YSL,37492705.34,2395251.466,37492702.86,2395248.121,37492704.1,2395249.794,,YS_1518,YS_1441,0,0,0,0
Line,PS_YSL,37492696.22,2395250.016,37492702.86,2395248.121,37492699.54,2395249.069,383,YS_1519,YS_1441,0,0,0,0
Line,PS_YSL,37493082.09,2396449.083,37493080.09,2396449.799,37493081.09,2396449.441,,YS_1512,YS_1511,0,0,0,0
Line,PS_YSL,37493097.38,2396450.185,37493080.09,2396449.799,37493088.73,2396449.992,384,YS_17350,YS_1511,0,0,0,0
Line,PS_YSL,37492397.1,2396037.408,37492409.9,2396036.942,37492403.5,2396037.175,385,YS_17307,YS_1877,0,0,0,0
Line,PS_YSL,37492395.78,2396067.349,37492407.87,2396067.01,37492401.82,2396067.18,386,YS_17308,YS_1296,7.45E-09,0,0,0
Line,PS_YSL,37492407.87,2396067.01,37492409.77,2396066.93,37492408.82,2396066.97,,YS_1296,YS_2747,0,0,0,0
Line,PS_YSL,37492402.52,2396097.044,37492407.81,2396097.038,37492405.17,2396097.041,387,YS_17563,YS_2748,7.45E-09,0,0,0
Line,PS_YSL,37492407.81,2396097.038,37492409.82,2396096.906,37492408.82,2396096.972,,YS_2748,YS_2749,0,0,0,0
Line,PS_YSL,37492429.86,2396686.946,37492429.94,2396716.979,37492429.9,2396701.963,388,YS_1275,YS_479,0,0,0,0
Line,PS_YSL,37492425.37,2396656.842,37492426.61,2396656.952,37492425.99,2396656.897,,YS_1376,YS_1675,0,0,0,0
Line,PS_YSL,37492427.68,2396656.845,37492426.61,2396656.952,37492427.14,2396656.899,,YS_1241,YS_1675,0,0,0,0
Line,PS_YSL,37492426.61,2396656.952,37492429.93,2396656.92,37492428.27,2396656.936,,YS_1675,YS_1377,0,0,0,0
Line,PS_YSL,37492429.93,2396656.92,37492429.86,2396686.946,37492429.9,2396671.933,389,YS_1377,YS_1275,0,0,0,0
Line,PS_YSL,37492425.3,2396626.778,37492426.52,2396626.836,37492425.91,2396626.807,,YS_705,YS_704,0,0,0,0
Line,PS_YSL,37492427.72,2396626.839,37492426.52,2396626.836,37492427.12,2396626.838,,YS_1835,YS_704,0,0,0,0
Line,PS_YSL,37492408.57,2396625.694,37492426.52,2396626.836,37492417.55,2396626.265,390,YS_333,YS_704,0,0,0,0
Line,PS_YSL,37492426.52,2396626.836,37492430.1,2396627.182,37492428.31,2396627.009,,YS_704,YS_2160,0,0,0,0
Line,PS_YSL,37492430.1,2396627.182,37492429.93,2396656.92,37492430.01,2396642.051,391,YS_2160,YS_1377,0,0,0,0
Line,PS_YSL,37492425.4,2396546.954,37492426.67,2396546.915,37492426.03,2396546.935,,YS_1162,YS_828,0,0,0,0
Line,PS_YSL,37492427.68,2396546.941,37492426.67,2396546.915,37492427.17,2396546.928,,YS_827,YS_828,0,0,0,0
Line,PS_YSL,37492408.56,2396547.104,37492426.67,2396546.915,37492417.61,2396547.01,392,YS_1681,YS_828,0,0,0,0
Line,PS_YSL,37492426.67,2396546.915,37492429.98,2396546.886,37492428.32,2396546.901,,YS_828,YS_1163,0,0,0,0
Line,PS_YSL,37492425.38,2396516.809,37492426.8,2396516.77,37492426.09,2396516.79,,YS_1095,YS_1094,0,0,0,0
Line,PS_YSL,37492427.69,2396516.808,37492426.8,2396516.77,37492427.25,2396516.789,,YS_1164,YS_1094,0,0,0,0
Line,PS_YSL,37492408.29,2396516.891,37492426.8,2396516.77,37492417.55,2396516.831,393,YS_17371,YS_1094,0,0,0,0
Line,PS_YSL,37492704.43,2395093.075,37492702.7,2395093.079,37492703.57,2395093.077,,YS_5022,YS_5058,0,0,0,0
Line,PS_YSL,37492702.64,2395063.12,37492702.7,2395093.079,37492702.67,2395078.1,394,YS_5024,YS_5058,0,0,0,0
Line,PS_YSL,37492692.79,2395092.994,37492696,2395093.313,37492694.39,2395093.154,,YS_17851,YS_5023,7.45E-09,0,0,0
Line,PS_YSL,37492696,2395093.313,37492702.7,2395093.079,37492699.35,2395093.196,395,YS_5023,YS_5058,0,0,0,0
Line,PS_YSL,37492708.01,2395063.26,37492704.52,2395062.975,37492706.26,2395063.118,,YS_17852,YS_5063,0,0,0,0
Line,PS_YSL,37492704.52,2395062.975,37492702.64,2395063.12,37492703.58,2395063.048,,YS_5063,YS_5024,0,0,0,0
Line,PS_YSL,37492702.62,2395032.377,37492702.64,2395063.12,37492702.63,2395047.749,396,YS_5064,YS_5024,0,0,0,0
Line,PS_YSL,37492691.91,2395033.027,37492696.02,2395032.114,37492693.97,2395032.571,,YS_17853,YS_5065,0,0,0,0
Line,PS_YSL,37492696.02,2395032.114,37492702.62,2395032.377,37492699.32,2395032.246,397,YS_5065,YS_5064,0,0,0,0
Line,PS_YSL,37492703.18,2394977.657,37492702.62,2395032.377,37492702.9,2395005.017,398,YS_17854,YS_5064,0,0,0,0
Line,PS_YSL,37493191.05,2395732.245,37493169.98,2395732.279,37493180.51,2395732.262,399,YS_2809,YS_2806,0,0,0,0
Line,PS_YSL,37493207.34,2395732.57,37493191.05,2395732.245,37493199.19,2395732.408,400,YS_2810,YS_2809,0,0,0,0
Line,PS_YSL,37493207.08,2395725.607,37493207.34,2395732.57,37493207.21,2395729.089,401,YS_17571,YS_2810,7.45E-09,0,0,0
Line,PS_YSL,37493205.17,2395741.857,37493207.34,2395732.57,37493206.25,2395737.214,402,YS_2847,YS_2810,0,0,0,0
Line,PS_YSL,37493818.84,2394925.469,37493817.06,2394925.28,37493817.95,2394925.375,,YS_1499,YS_1176,0,0,0,0
Line,PS_YSL,37493321.52,2395422.899,37493289.96,2395422.643,37493305.74,2395422.771,403,YS_1602,YS_2473,0,0,0,0
Line,PS_YSL,37493393.94,2396258.053,37493394.58,2396275.289,37493394.26,2396266.671,404,YS_2085,YS_2083,0,0,0,0
Line,PS_YSL,37493547.79,2396127.287,37493555.69,2396127.077,37493551.74,2396127.182,405,YS_1873,YS_17065,0,7.45E-09,0,0
Line,PS_YSL,37493556.52,2396127.095,37493555.69,2396127.077,37493556.11,2396127.086,,YS_342,YS_17065,0,7.45E-09,0,0
Line,PS_YSL,37493555.69,2396127.077,37493555.43,2396177.613,37493555.56,2396152.345,406,YS_17065,YS_1905,7.45E-09,0,0,0
Line,PS_YSL,37493562.96,2396178.967,37493555.43,2396177.613,37493559.19,2396178.29,407,YS_343,YS_1905,0,0,0,0
Line,PS_YSL,37493277.62,2394710.076,37493295.34,2394710.292,37493286.48,2394710.184,408,YS_1101,YS_2756,0,0,0,0
Line,PS_YSL,37493314.08,2394702.884,37493298.7,2394702.888,37493306.39,2394702.886,409,YS_2758,YS_2757,0,0,0,0
Line,PS_YSL,37493282.29,2395210.676,37493252.26,2395210.597,37493267.28,2395210.637,410,YS_661,YS_1869,0,0,0,0
Line,PS_YSL,37493282.53,2395209.171,37493282.29,2395210.676,37493282.41,2395209.924,,YS_662,YS_661,0,0,0,0
Line,PS_YSL,37493206.76,2395261.827,37493206.64,2395263.388,37493206.7,2395262.608,,YS_1952,YS_1951,0,0,0,0
Line,PS_YSL,37493206.69,2395277.509,37493206.64,2395263.388,37493206.66,2395270.449,411,YS_961,YS_1951,0,0,0,0
Line,PS_YSL,37493236.67,2395263.456,37493206.64,2395263.388,37493221.65,2395263.422,412,YS_1953,YS_1951,0,0,0,0
Line,PS_YSL,37492429.98,2396546.886,37492430.03,2396516.844,37492430,2396531.865,413,YS_1163,YS_1184,0,0,0,0
Line,PS_YSL,37492426.8,2396516.77,37492430.03,2396516.844,37492428.41,2396516.807,,YS_1094,YS_1184,0,0,0,0
Line,PS_YSL,37492425.92,2396486.81,37492427.04,2396486.782,37492426.48,2396486.796,,YS_1185,YS_1086,0,0,0,0
Line,PS_YSL,37492428.22,2396486.758,37492427.04,2396486.782,37492427.63,2396486.77,,YS_1087,YS_1086,0,0,0,0
Line,PS_YSL,37492407.82,2396486.784,37492427.04,2396486.782,37492417.43,2396486.783,414,YS_1664,YS_1086,0,0,0,0
Line,PS_YSL,37492427.04,2396486.782,37492430,2396486.931,37492428.52,2396486.857,,YS_1086,YS_1088,0,0,0,0
Line,PS_YSL,37492430.03,2396516.844,37492430,2396486.931,37492430.01,2396501.888,415,YS_1184,YS_1088,0,0,0,0
Line,PS_YSL,37492427.8,2396457.624,37492428.82,2396457.543,37492428.31,2396457.584,,YS_653,YS_1309,0,0,0,0
Line,PS_YSL,37492428.82,2396457.543,37492429.79,2396457.623,37492429.3,2396457.583,,YS_1309,YS_654,0,0,0,0
Line,PS_YSL,37494250.01,2395292.889,37494247.97,2395292.807,37494248.99,2395292.848,,YS_386,YS_1008,0,0,0,0
Line,PS_YSL,37494249.39,2395354.504,37494245.8,2395294.596,37494247.59,2395324.55,416,YS_17079,YS_17173,7.45E-09,0,0,0
Line,PS_YSL,37494245.8,2395294.596,37494247.97,2395292.807,37494246.89,2395293.702,,YS_17173,YS_1008,0,0,0,0
Line,PS_YSL,37494247.97,2395292.807,37494246.14,2395263.246,37494247.06,2395278.027,417,YS_1008,YS_715,0,0,0,0
Line,PS_YSL,37494248.27,2395263.089,37494246.14,2395263.246,37494247.2,2395263.168,,YS_714,YS_715,0,0,0,0
Line,PS_YSL,37494238.66,2395102.447,37494236.56,2395102.82,37494237.61,2395102.634,,YS_719,YS_720,0,0,0,0
Line,PS_YSL,37494236.56,2395102.82,37494238.21,2395133.07,37494237.38,2395117.945,418,YS_720,YS_718,0,0,0,0
Line,PS_YSL,37494236.6,2395082.703,37494235.59,2395078.379,37494236.1,2395080.541,,YS_721,YS_722,0,0,0,0
Line,PS_YSL,37494235.59,2395078.379,37494236.56,2395102.82,37494236.07,2395090.6,419,YS_722,YS_720,0,0,0,0
Line,PS_YSL,37494233.39,2395046.131,37494235.59,2395078.379,37494234.49,2395062.255,420,YS_723,YS_722,0,0,0,0
Line,PS_YSL,37494230.7,2395034.061,37494274.45,2395030.952,37494252.58,2395032.507,421,YS_642,YS_17329,0,7.45E-09,0,0
Line,PS_YSL,37494234.06,2395026.847,37494231.41,2395027.51,37494232.73,2395027.179,,YS_1402,YS_1403,0,0,0,0
Line,PS_YSL,37494231.41,2395027.51,37494233.39,2395046.131,37494232.4,2395036.821,422,YS_1403,YS_723,0,0,0,0
Line,PS_YSL,37494226.07,2395023.32,37494231.41,2395027.51,37494228.74,2395025.415,423,YS_17287,YS_1403,0,0,0,0
Line,PS_YSL,37494230.12,2395005.044,37494231.41,2395027.51,37494230.76,2395016.277,424,YS_1211,YS_1403,0,0,0,0
Line,PS_YSL,37494199.68,2395902.7,37494199.69,2395864.314,37494199.68,2395883.507,425,YS_1047,YS_841,0,0,0,0
Line,PS_YSL,37494240.43,2395878.298,37494246.22,2395819.361,37494243.33,2395848.83,426,YS_883,YS_1129,0,0,0,0
Line,PS_YSL,37494243.81,2395833.851,37494246.22,2395819.361,37494245.02,2395826.606,427,YS_17274,YS_1129,7.45E-09,0,0,0
Line,PS_YSL,37494263.34,2395820.46,37494246.22,2395819.361,37494254.78,2395819.911,428,YS_17302,YS_1129,7.45E-09,0,0,0
Line,PS_YSL,37494246.22,2395819.361,37494247.74,2395789.425,37494246.98,2395804.393,429,YS_1129,YS_1277,0,0,0,0
Line,PS_YSL,37494249.92,2395789.812,37494247.74,2395789.425,37494248.83,2395789.619,,YS_1276,YS_1277,0,0,0,0
Line,PS_YSL,37494246.14,2395263.246,37494244.66,2395232.678,37494245.4,2395247.962,430,YS_715,YS_717,0,0,0,0
Line,PS_YSL,37494246.5,2395232.483,37494244.66,2395232.678,37494245.58,2395232.581,,YS_716,YS_717,0,0,0,0
Line,PS_YSL,37494244.66,2395232.678,37494242.38,2395209.239,37494243.52,2395220.959,431,YS_717,YS_485,0,0,0,0
Line,PS_YSL,37494245.02,2395208.512,37494242.38,2395209.239,37494243.7,2395208.876,,YS_484,YS_485,0,0,0,0
Line,PS_YSL,37494241.04,2395186.759,37494232.19,2395187.519,37494236.62,2395187.139,432,YS_17040,YS_486,0,0,0,0
Line,PS_YSL,37494232.19,2395187.519,37494231.27,2395192.337,37494231.73,2395189.928,,YS_486,YS_264,0,0,0,0
Line,PS_YSL,37494231.27,2395192.337,37494236.37,2395192.48,37494233.82,2395192.409,433,YS_264,YS_17041,0,0,0,0
Line,PS_YSL,37494242.38,2395209.239,37494236.37,2395192.48,37494239.37,2395200.86,434,YS_485,YS_17041,0,0,0,0
Line,PS_YSL,37494243.56,2395184.681,37494241.04,2395186.759,37494242.3,2395185.72,,YS_265,YS_17040,0,0,0,0
Line,PS_YSL,37494242.22,2395161.515,37494239.55,2395161.589,37494240.88,2395161.552,,YS_266,YS_267,0,0,0,0
Line,PS_YSL,37494239.55,2395161.589,37494241.04,2395186.759,37494240.3,2395174.174,435,YS_267,YS_17040,0,0,0,0
Line,PS_YSL,37493943.06,2395178.501,37493919.93,2395160.996,37493931.49,2395169.749,436,YS_1035,YS_611,0,0,0,0
Line,PS_YSL,37493080.27,2395440.673,37493080.14,2395477.544,37493080.21,2395459.109,437,YS_1189,YS_606,0,0,0,0
Line,PS_YSL,37493082.11,2395441.298,37493080.27,2395440.673,37493081.19,2395440.986,,YS_1190,YS_1189,0,0,0,0
Line,PS_YSL,37493052.92,2395441.915,37493080.27,2395440.673,37493066.59,2395441.294,438,YS_1892,YS_1189,0,0,0,0
Line,PS_YSL,37493188.39,2394868.469,37493190.12,2394868.336,37493189.25,2394868.403,,YS_1725,YS_1724,0,0,0,0
Line,PS_YSL,37493196.88,2394867.867,37493190.12,2394868.336,37493193.5,2394868.102,439,YS_1726,YS_1724,0,0,0,0
Line,PS_YSL,37494230.19,2394982.226,37494228.25,2394982.627,37494229.22,2394982.427,,YS_1213,YS_1212,0,0,0,0
Line,PS_YSL,37494226.81,2394947.321,37494224.65,2394947.294,37494225.73,2394947.308,,YS_1214,YS_17288,0,0,0,0
Line,PS_YSL,37494224.65,2394947.294,37494228.25,2394982.627,37494226.45,2394964.961,440,YS_17288,YS_1212,0,0,0,0
Line,PS_YSL,37494222.27,2394922.708,37494224.65,2394947.294,37494223.46,2394935.001,441,YS_17257,YS_17288,0,0,0,0
Line,PS_YSL,37494205.57,2394865.148,37494206.67,2394864.852,37494206.12,2394865,,YS_17258,YS_1027,0,0,0,0
Line,PS_YSL,37494208.1,2394875.141,37494205.57,2394865.148,37494206.84,2394870.145,442,YS_17259,YS_17258,0,0,0,0
Line,PS_YSL,37494205.57,2394865.148,37494202.08,2394845.923,37494203.83,2394855.536,443,YS_17258,YS_17101,0,0,0,0
Line,PS_YSL,37494202.08,2394845.923,37494199.91,2394837.263,37494200.99,2394841.593,444,YS_17101,YS_17102,0,7.45E-09,0,0
Line,PS_YSL,37494199.91,2394837.263,37494201.53,2394836.918,37494200.72,2394837.091,,YS_17102,YS_729,7.45E-09,0,0,0
Line,PS_YSL,37492409.9,2396036.942,37492425.31,2396037.103,37492417.61,2396037.023,445,YS_1877,YS_584,0,0,0,0
Line,PS_YSL,37492425.31,2396037.103,37492427.18,2396037.149,37492426.25,2396037.126,,YS_584,YS_583,0,0,0,0
Line,PS_YSL,37492440.14,2395850.83,37492430.56,2395864.966,37492435.35,2395857.898,446,YS_1784,YS_557,0,0,0,0
Line,PS_YSL,37492409.66,2396625.693,37492408.57,2396625.694,37492409.12,2396625.694,,YS_332,YS_333,0,0,0,0
Line,PS_YSL,37492407.22,2396625.704,37492408.57,2396625.694,37492407.9,2396625.699,,YS_1682,YS_333,0,0,0,0
Line,PS_YSL,37493501.16,2395090.646,37493486.78,2395083.454,37493493.97,2395087.05,447,YS_2670,YS_2671,0,0,0,0
Line,PS_YSL,37493053,2395518.099,37493080.03,2395518.582,37493066.51,2395518.341,448,YS_1063,YS_1416,0,0,0,0
Line,PS_YSL,37493080.14,2395477.544,37493080.03,2395518.582,37493080.09,2395498.063,449,YS_606,YS_1416,0,0,0,0
Line,PS_YSL,37493082.19,2395477.777,37493080.14,2395477.544,37493081.17,2395477.661,,YS_1188,YS_606,0,0,0,0
Line,PS_YSL,37492406.83,2396486.778,37492407.82,2396486.784,37492407.32,2396486.781,,YS_1662,YS_1664,0,0,0,0
Line,PS_YSL,37492408.88,2396487.207,37492407.82,2396486.784,37492408.35,2396486.996,,YS_1663,YS_1664,0,0,0,0
Line,PS_YSL,37492407.31,2396517.128,37492408.29,2396516.891,37492407.8,2396517.01,,YS_1665,YS_17371,0,0,0,0
Line,PS_YSL,37492431.08,2395330.136,37492430.96,2395359.248,37492431.02,2395344.692,450,YS_2513,YS_2510,0,0,0,0
Line,PS_YSL,37492426.56,2395314.049,37492427.35,2395330.069,37492426.95,2395322.059,451,YS_2061,YS_2511,0,0,0,0
Line,PS_YSL,37492431.21,2395304.632,37492431.08,2395330.136,37492431.15,2395317.384,452,YS_2062,YS_2513,0,0,0,0
Line,PS_YSL,37492432.71,2395304.17,37492431.21,2395304.632,37492431.96,2395304.401,,YS_2063,YS_2062,0,0,0,0
Line,PS_YSL,37492433.23,2395301.166,37492432.71,2395304.17,37492432.97,2395302.668,,YS_2064,YS_2063,0,0,0,0
Line,PS_YSL,37492402.66,2395301.818,37492433.23,2395301.166,37492417.94,2395301.492,453,YS_1003,YS_2064,0,0,0,0
Line,PS_YSL,37492376.91,2395272.316,37492380.68,2395265.398,37492378.79,2395268.857,454,YS_17442,YS_2065,0,0,0,0
Line,PS_YSL,37493083.2,2396279.796,37493080.22,2396277.813,37493081.71,2396278.805,,YS_906,YS_905,0,0,0,0
Line,PS_YSL,37493050.96,2396277.781,37493080.22,2396277.813,37493065.59,2396277.797,455,YS_1947,YS_905,0,0,0,0
Line,PS_YSL,37493080.14,2396246.968,37493080.22,2396277.813,37493080.18,2396262.391,456,YS_907,YS_905,0,0,0,0
Line,PS_YSL,37493083.22,2396249.111,37493080.14,2396246.968,37493081.68,2396248.04,,YS_908,YS_907,0,0,0,0
Line,PS_YSL,37493084.97,2396246.785,37493080.14,2396246.968,37493082.55,2396246.877,,YS_909,YS_907,0,0,0,0
Line,PS_YSL,37493468.82,2394720.285,37493468.81,2394722.024,37493468.82,2394721.155,,YS_1478,YS_1546,0,0,0,0
Line,PS_YSL,37493470.15,2394696.057,37493468.82,2394720.285,37493469.49,2394708.171,457,YS_17346,YS_1478,0,0,0,0
Line,PS_YSL,37493468.84,2394745.838,37493468.81,2394722.024,37493468.83,2394733.931,458,YS_17347,YS_1546,0,0,0,0
Line,PS_YSL,37493460.18,2394712.439,37493468.81,2394722.024,37493464.5,2394717.232,459,YS_1479,YS_1546,0,0,0,0
Line,PS_YSL,37493449.5,2394719.896,37493449.38,2394721.791,37493449.44,2394720.844,,YS_1480,YS_1481,0,0,0,0
Line,PS_YSL,37493449.38,2394721.791,37493468.81,2394722.024,37493459.09,2394721.908,460,YS_1481,YS_1546,0,0,0,0
Line,PS_YSL,37493438.56,2394722.047,37493449.38,2394721.791,37493443.97,2394721.919,461,YS_1651,YS_1481,0,0,0,0
Line,PS_YSL,37493438.52,2394720.397,37493438.56,2394722.047,37493438.54,2394721.222,,YS_2272,YS_1651,0,0,0,0
Line,PS_YSL,37493439.43,2394745.703,37493438.56,2394722.047,37493439,2394733.875,462,YS_17343,YS_1651,0,0,0,0
Line,PS_YSL,37493408.58,2394722.151,37493438.56,2394722.047,37493423.57,2394722.099,463,YS_1475,YS_1651,0,0,0,0
Line,PS_YSL,37493408.45,2394719.178,37493408.58,2394722.151,37493408.52,2394720.665,,YS_17344,YS_1475,7.45E-09,0,0,0
Line,PS_YSL,37493368.43,2394721.341,37493408.58,2394722.151,37493388.51,2394721.746,464,YS_1476,YS_1475,0,0,0,0
Line,PS_YSL,37493371.27,2394720.384,37493368.43,2394721.341,37493369.85,2394720.863,,YS_912,YS_1476,0,0,0,0
Line,PS_YSL,37493367.03,2394711.428,37493368.43,2394721.341,37493367.73,2394716.385,465,YS_913,YS_1476,0,0,0,0
Line,PS_YSL,37493360.92,2394722.375,37493408.58,2394722.151,37493384.75,2394722.263,466,YS_17234,YS_1475,0,0,0,0
Line,PS_YSL,37493080.15,2395319.651,37493080.04,2395350.511,37493080.09,2395335.081,467,YS_1040,YS_1154,0,0,0,0
Line,PS_YSL,37493082.18,2395319.398,37493080.15,2395319.651,37493081.16,2395319.525,,YS_1871,YS_1040,0,0,0,0
Line,PS_YSL,37493058.26,2395319.916,37493076.93,2395319.604,37493067.59,2395319.76,468,YS_600,YS_1872,0,0,0,0
Line,PS_YSL,37493092.53,2396469.125,37493092.53,2396470.4,37493092.53,2396469.763,,YS_1508,YS_1507,0,0,0,0
Line,PS_YSL,37493093.26,2396480.652,37493092.53,2396470.4,37493092.9,2396475.526,469,YS_1509,YS_1507,0,0,0,0
Line,PS_YSL,37494294.99,2395703.812,37494295.53,2395671.501,37494295.26,2395687.657,470,YS_657,YS_656,0,0,0,0
Line,PS_YSL,37494291.52,2395743.061,37494293.6,2395743.576,37494292.56,2395743.319,,YS_17148,YS_658,0,0,0,0
Line,PS_YSL,37493451.7,2394712.477,37493460.18,2394712.439,37493455.94,2394712.458,471,YS_914,YS_1479,0,0,0,0
Line,PS_YSL,37493452.4,2394708.032,37493451.7,2394712.477,37493452.05,2394710.255,,YS_915,YS_914,0,0,0,0
Line,PS_YSL,37492407.99,2395947.1,37492427.06,2395947.065,37492417.52,2395947.083,472,YS_17052,YS_1590,0,0,0,0
Line,PS_YSL,37492426.73,2395929.507,37492426.3,2395925.612,37492426.51,2395927.56,,YS_307,YS_308,0,0,0,0
Line,PS_YSL,37492408.79,2395925.652,37492426.3,2395925.612,37492417.54,2395925.632,473,YS_1829,YS_308,0,0,0,0
Line,PS_YSL,37492436.98,2395909.721,37492435.07,2395913.17,37492436.02,2395911.446,,YS_309,YS_1004,0,0,0,0
Line,PS_YSL,37492435.07,2395913.17,37492433.75,2395916.764,37492434.41,2395914.967,,YS_1004,YS_310,0,0,0,0
Line,PS_YSL,37492430.48,2395947.074,37492430.57,2395915.545,37492430.53,2395931.31,474,YS_17051,YS_17245,7.45E-09,7.45E-09,0,0
Line,PS_YSL,37494151.71,2395354.376,37494182.12,2395318.112,37494166.91,2395336.244,475,YS_17099,YS_17100,7.45E-09,0,0,0
Line,PS_YSL,37493054.69,2395828.879,37493055.08,2395826.204,37493054.89,2395827.542,,YS_785,YS_784,0,0,0,0
Line,PS_YSL,37493049,2395828.283,37493054.69,2395828.879,37493051.84,2395828.581,476,YS_786,YS_785,0,0,0,0
Line,PS_YSL,37493529.9,2394695.284,37493528.75,2394720.279,37493529.33,2394707.782,477,YS_17418,YS_1917,7.45E-09,0,0,0
Line,PS_YSL,37493528.75,2394720.279,37493528.77,2394722.042,37493528.76,2394721.161,,YS_1917,YS_1925,0,0,0,0
Line,PS_YSL,37493529.32,2394745.87,37493528.77,2394722.042,37493529.05,2394733.956,478,YS_17417,YS_1925,0,0,0,0
Line,PS_YSL,37494182.17,2395188.605,37494182.07,2395190.014,37494182.12,2395189.31,,YS_2869,YS_2868,0,0,0,0
Line,PS_YSL,37493215.73,2395757.072,37493215.69,2395781.78,37493215.71,2395769.426,479,YS_2247,YS_2897,0,0,0,0
Line,PS_YSL,37493216.97,2395781.932,37493215.69,2395781.78,37493216.33,2395781.856,,YS_2898,YS_2897,0,0,0,0
Line,PS_YSL,37492407.29,2396686.9,37492408.48,2396686.845,37492407.88,2396686.873,,YS_432,YS_434,0,0,0,0
Line,PS_YSL,37492409.58,2396686.882,37492408.48,2396686.845,37492409.03,2396686.864,,YS_433,YS_434,0,0,0,0
Line,PS_YSL,37492407.3,2396716.978,37492408.47,2396716.994,37492407.88,2396716.986,,YS_435,YS_437,0,0,0,0
Line,PS_YSL,37492409.67,2396717.046,37492408.47,2396716.994,37492409.07,2396717.02,,YS_436,YS_437,0,0,0,0
Line,PS_YSL,37492427.47,2395567.774,37492430.52,2395567.981,37492429,2395567.878,,YS_452,YS_966,0,0,0,0
Line,PS_YSL,37492430.52,2395567.981,37492430.57,2395598.713,37492430.54,2395583.347,480,YS_966,YS_1640,0,0,0,0
Line,PS_YSL,37493276.4,2395167.833,37493252.38,2395167.071,37493264.39,2395167.452,481,YS_668,YS_667,0,0,0,0
Line,PS_YSL,37493276.46,2395166.161,37493276.4,2395167.833,37493276.43,2395166.997,,YS_669,YS_668,0,0,0,0
