Entity,Layer,XS,YS,XE,YE,XM,YM,ID,PS,PE,DS,DE,RS,RE,Shortest_Euclidean_Distance,RefName,ORIG_FID,Texture,DN,Pipe_Diameter
Line,PS_HSL,37489830.66,2398211.164,37489830.12,2398195.506,89830.39,2398203.335,408.0,HS_615,HS_484,0.0,0.0,0,0,0.5,Ì≈  DN400,51825.0,Ì≈,DN,400
Line,PS_HSL,37489836.82,2398220.901,37489830.66,2398211.164,89833.74,2398216.033,409.0,HS_975,HS_615,0.0,0.0,0,0,0.5,Ì≈  DN300,51826.0,Ì≈,DN,300
Line,PS_HSL,37489868.64,2398212.718,37489891.87,2398213.212,89880.25,2398212.965,410.0,HS_617,HS_619,0.0,0.0,0,0,0.5,Ì≈  DN800,51827.0,Ì≈,DN,800
Line,PS_HSL,37489838.7,2398212.701,37489868.64,2398212.718,89853.67,2398212.71,411.0,HS_616,HS_617,0.0,0.0,0,0,0.5,Ì≈  DN800,51828.0,Ì≈,DN,800
Line,PS_HSL,37489891.87,2398213.212,37489934.32,2398212.881,89913.1,2398213.047,412.0,HS_619,HS_621,0.0,0.0,0,0,0.5,Ì≈  DN800,51829.0,Ì≈,DN,800
Line,PS_HSL,37489934.32,2398212.881,37489958.91,2398212.616,89946.62,2398212.749,413.0,HS_621,HS_701,0.0,0.0,0,0,0.5,Ì≈  DN800,51830.0,Ì≈,DN,800
Line,PS_HSL,37489792.37,2397444.553,37489809.12,2397450.759,89800.74,2397447.656,414.0,HS_623,HS_979,0.0,0.0,0,0,0.5,Ì≈  DN400,51831.0,Ì≈,DN,400
Line,PS_HSL,37489796.11,2397433.48,37489792.89,2397442.827,89794.5,2397438.154,415.0,HS_977,HS_1015,0.0,7.45e-09,0,0,0.5,Ì≈  DN300,51832.0,Ì≈,DN,300
Line,PS_HSL,37489809.04,2397457.425,37489809.01,2397452.008,89809.03,2397454.717,416.0,HS_978,HS_626,0.0,0.0,0,0,0.5,Ì≈  DN300,51833.0,Ì≈,DN,300
Line,PS_HSL,37489825.02,2397443.302,37489822.4,2397452.897,89823.71,2397448.1,417.0,HS_627,HS_628,0.0,0.0,0,0,0.5,Ì≈  DN300,51834.0,Ì≈,DN,300
Line,PS_HSL,37489809.12,2397450.759,37489821.83,2397455.0,89815.48,2397452.88,418.0,HS_979,HS_629,0.0,0.0,0,0,0.5,Ì≈  DN400,51835.0,Ì≈,DN,400
Line,PS_HSL,37489821.83,2397455.0,37489844.81,2397469.509,89833.32,2397462.255,419.0,HS_629,HS_981,0.0,7.45e-09,0,0,0.5,Ì≈  DN500,51836.0,Ì≈,DN,500
Line,PS_HSL,37489854.09,2397463.215,37489846.06,2397468.73,89850.07,2397465.973,420.0,HS_980,HS_630,0.0,0.0,0,0,0.5,Ì≈  DN300,51837.0,Ì≈,DN,300
Line,PS_HSL,37489870.72,2397506.279,37489861.57,2397509.822,89866.14,2397508.051,421.0,HS_631,HS_632,0.0,0.0,0,0,0.5,Ì≈  DN300,51838.0,Ì≈,DN,300
Line,PS_HSL,37489844.81,2397469.509,37489859.89,2397510.429,89852.35,2397489.969,422.0,HS_981,HS_982,7.45e-09,7.45e-09,0,0,0.5,Ì≈  DN500,51839.0,Ì≈,DN,500
Line,PS_HSL,37489859.89,2397510.429,37489872.4,2397547.729,89866.14,2397529.079,423.0,HS_982,HS_984,7.45e-09,7.45e-09,0,0,0.5,Ì≈  DN500,51840.0,Ì≈,DN,500
Line,PS_HSL,37489883.61,2397543.832,37489874.47,2397547.167,89879.04,2397545.5,424.0,HS_633,HS_634,0.0,0.0,0,0,0.5,Ì≈  DN300,51841.0,Ì≈,DN,300
Line,PS_HSL,37489913.35,2397629.95,37489903.93,2397632.658,89908.64,2397631.304,425.0,HS_635,HS_636,0.0,0.0,0,0,0.5,Ì≈  DN300,51842.0,Ì≈,DN,300
Line,PS_HSL,37489918.74,2397627.992,37489913.35,2397629.95,89916.05,2397628.971,426.0,HS_983,HS_635,0.0,0.0,0,0,0.5,PVC  DN300,51843.0,PVC,DN,300
Line,PS_HSL,37489872.4,2397547.729,37489902.28,2397633.312,89887.34,2397590.521,427.0,HS_984,HS_985,7.45e-09,0.0,0,0,0.5,Ì≈  DN500,51844.0,Ì≈,DN,500
Line,PS_HSL,37489922.89,2397657.321,37489913.32,2397660.164,89918.1,2397658.743,428.0,HS_637,HS_638,0.0,0.0,0,0,0.5,Ì≈  DN300,51845.0,Ì≈,DN,300
Line,PS_HSL,37489902.28,2397633.312,37489911.67,2397660.531,89906.97,2397646.922,429.0,HS_985,HS_1016,0.0,7.45e-09,0,0,0.5,Ì≈  DN500,51846.0,Ì≈,DN,500
Line,PS_HSL,37489918.76,2397649.82,37489921.2,2397677.666,89919.98,2397663.743,430.0,HS_639,HS_640,0.0,0.0,0,0,0.5,Ì≈  DN1000,51847.0,Ì≈,DN,1000
Line,PS_HSL,37489918.76,2397649.82,37489944.2,2397639.938,89931.48,2397644.879,431.0,HS_639,HS_4928,0.0,0.0,0,0,0.5,Ì≈  DN1000,51848.0,Ì≈,DN,1000
Line,PS_HSL,37489930.42,2397681.342,37489922.13,2397683.8,89926.27,2397682.571,432.0,HS_642,HS_643,0.0,0.0,0,0,0.5,Ì≈  DN200,51849.0,Ì≈,DN,200
Line,PS_HSL,37489922.13,2397683.8,37489911.53,2397686.447,89916.83,2397685.124,433.0,HS_643,HS_987,0.0,0.0,0,0,0.5,Ì≈  DN300,51850.0,Ì≈,DN,300
Line,PS_HSL,37489917.09,2397696.043,37489925.88,2397701.25,89921.49,2397698.647,434.0,HS_644,HS_645,0.0,0.0,0,0,0.5,Ì≈  DN600,51851.0,Ì≈,DN,600
Line,PS_HSL,37489925.88,2397701.25,37489932.97,2397721.453,89929.43,2397711.352,435.0,HS_645,HS_647,0.0,0.0,0,0,0.5,Ì≈  DN500,51852.0,Ì≈,DN,500
Line,PS_HSL,37489911.53,2397686.447,37489911.67,2397660.531,89911.6,2397673.489,436.0,HS_987,HS_1016,0.0,7.45e-09,0,0,0.5,Ì≈  DN500,51853.0,Ì≈,DN,500
Line,PS_HSL,37489911.47,2397698.181,37489909.65,2397692.708,89910.56,2397695.445,437.0,HS_646,HS_957,0.0,0.0,0,0,0.5,Ì≈  DN200,51854.0,Ì≈,DN,200
Line,PS_HSL,37489932.97,2397721.453,37489938.42,2397737.391,89935.69,2397729.422,438.0,HS_647,HS_1018,0.0,7.45e-09,0,0,0.5,Ì≈  DN500,51855.0,Ì≈,DN,500
Line,PS_HSL,37489932.97,2397721.453,37489943.17,2397717.811,89938.07,2397719.632,439.0,HS_647,HS_1017,0.0,7.45e-09,0,0,0.5,Ì≈  DN200,51856.0,Ì≈,DN,200
Line,PS_HSL,37489948.5,2397733.515,37489940.48,2397736.658,89944.49,2397735.087,440.0,HS_648,HS_649,0.0,0.0,0,0,0.5,Ì≈  DN300,51857.0,Ì≈,DN,300
Line,PS_HSL,37489960.76,2397767.262,37489951.19,2397770.317,89955.97,2397768.79,441.0,HS_650,HS_651,0.0,0.0,0,0,0.5,Ì≈  DN300,51858.0,Ì≈,DN,300
Line,PS_HSL,37489949.8,2397770.785,37489938.42,2397737.391,89944.11,2397754.088,442.0,HS_988,HS_1018,7.45e-09,7.45e-09,0,0,0.5,Ì≈  DN800,51859.0,Ì≈,DN,800
Line,PS_HSL,37489983.86,2397835.332,37489974.31,2397838.67,89979.09,2397837.001,443.0,HS_989,HS_654,7.45e-09,0.0,0,0,0.5,Ì≈  DN300,51860.0,Ì≈,DN,300
Line,PS_HSL,37489973.27,2397838.977,37489949.8,2397770.785,89961.53,2397804.881,444.0,HS_898,HS_988,0.0,7.45e-09,0,0,0.5,Ì≈  DN800,51861.0,Ì≈,DN,800
Line,PS_HSL,37490007.92,2397903.567,37489998.98,2397906.455,90003.45,2397905.011,445.0,HS_417,HS_418,0.0,0.0,0,0,0.5,Ì≈  DN300,51862.0,Ì≈,DN,300
Line,PS_HSL,37489997.15,2397907.286,37489973.27,2397838.977,89985.21,2397873.132,446.0,HS_899,HS_898,0.0,0.0,0,0,0.5,Ì≈  DN800,51863.0,Ì≈,DN,800
