Entity,Layer,XS,YS,XE,YE,XM,YM,ID,PS,PE,DS,DE,RS,RE
Line,PS_HSL,37490267.97,2399197.24,37490267.2,2399197.908,37490267.58,2399197.574,,HS_872,HS_378,0,0,0,0
Line,PS_HSL,37490265.25,2399200.062,37490254.69,2399192.192,37490259.97,2399196.127,225,HS_379,HS_380,0,0,0,0
Line,PS_HSL,37490253.45,2399193.635,37490254.69,2399192.192,37490254.07,2399192.914,,HS_873,HS_380,0,0,0,0
Line,PS_HSL,37490252.92,2399192.996,37490254.69,2399192.192,37490253.8,2399192.594,,HS_874,HS_380,7.45E-09,0,0,0
Line,PS_HSL,37490256.69,2399191.011,37490254.69,2399192.192,37490255.69,2399191.602,,HS_875,HS_380,0,0,0,0
Line,PS_HSL,37490256.1,2399190.476,37490254.69,2399192.192,37490255.39,2399191.334,,HS_876,HS_380,0,0,0,0
Line,PS_HSL,37490254.69,2399192.192,37490241.9,2399185.585,37490248.3,2399188.889,226,HS_380,HS_381,0,0,0,0
Line,PS_HSL,37490241.9,2399185.585,37490224.67,2399197.935,37490233.28,2399191.76,227,HS_381,HS_382,0,0,0,0
Line,PS_HSL,37490224.67,2399197.935,37490217.24,2399193.308,37490220.95,2399195.622,228,HS_382,HS_203,0,0,0,0
Line,PS_HSL,37490219.8,2399189.874,37490217.24,2399193.308,37490218.52,2399191.591,,HS_877,HS_203,7.45E-09,0,0,0
Line,PS_HSL,37490215.79,2399186.846,37490217.24,2399193.308,37490216.51,2399190.077,229,HS_878,HS_203,7.45E-09,0,0,0
Line,PS_HSL,37490463.33,2399275.181,37490454.54,2399280.606,37490458.93,2399277.894,230,HS_829,HS_366,7.45E-09,0,0,0
Line,PS_HSL,37490310.68,2399222.792,37490308.46,2399226.3,37490309.57,2399224.546,,HS_233,HS_375,0,0,0,0
Line,PS_HSL,37490311.11,2399222.031,37490310.68,2399222.792,37490310.89,2399222.412,,HS_830,HS_233,0,0,0,0
Line,PS_HSL,37490307.9,2399230.477,37490308.46,2399226.3,37490308.18,2399228.389,,HS_234,HS_375,0,0,0,0
Line,PS_HSL,37490308.99,2399230.931,37490307.9,2399230.477,37490308.45,2399230.704,,HS_831,HS_234,0,0,0,0
Line,PS_HSL,37488954.26,2396605.123,37488954.25,2396603.569,37488954.26,2396604.346,,HS_487,HS_1024,0,0,0,0
Line,PS_HSL,37489642.03,2397303.575,37489655.77,2397290.936,37489648.9,2397297.256,231,HS_399,HS_216,0,0,0,0
Line,PS_HSL,37489641.67,2397305.85,37489642.03,2397303.575,37489641.85,2397304.713,,HS_892,HS_399,7.45E-09,0,0,0
Line,PS_HSL,37489655.77,2397290.936,37489658.6,2397274.597,37489657.19,2397282.767,232,HS_216,HS_677,0,0,0,0
Line,PS_HSL,37489643.25,2397175.895,37489640.95,2397175.688,37489642.1,2397175.792,,HS_884,HS_678,0,0,0,0
Line,PS_HSL,37489478.73,2396478.305,37489457.71,2396483.692,37489468.22,2396480.999,233,HS_559,HS_218,0,0,0,0
Line,PS_HSL,37489526.94,2396482.104,37489510.15,2396480.889,37489518.54,2396481.497,234,HS_711,HS_217,0,0,0,0
Line,PS_HSL,37489539.12,2396483.238,37489526.94,2396482.104,37489533.03,2396482.671,235,HS_710,HS_711,0,0,0,0
Line,PS_HSL,37488962.6,2397162.646,37488961.21,2397162.621,37488961.9,2397162.634,,HS_910,HS_502,7.45E-09,0,0,0
Line,PS_HSL,37488961.21,2397162.621,37488956.03,2397162.748,37488958.62,2397162.685,236,HS_502,HS_503,0,0,0,0
Line,PS_HSL,37488956.03,2397162.748,37488953.87,2397162.532,37488954.95,2397162.64,,HS_503,HS_911,0,7.45E-09,0,0
Line,PS_HSL,37489569.79,2396483.158,37489539.12,2396483.238,37489554.46,2396483.198,237,HS_709,HS_710,0,0,0,0
Line,PS_HSL,37489644.35,2397082.392,37489649.95,2397083.037,37489647.15,2397082.715,238,HS_885,HS_396,0,0,0,0
Line,PS_HSL,37489649.95,2397083.037,37489652.99,2397083.173,37489651.47,2397083.105,,HS_396,HS_821,0,0,0,0
Line,PS_HSL,37489662,2397016.583,37489673.32,2397020,37489667.66,2397018.292,239,HS_212,HS_680,0,0,0,0
Line,PS_HSL,37489662,2397016.583,37489661.42,2397016.591,37489661.71,2397016.587,,HS_212,HS_1008,0,7.45E-09,0,0
Line,PS_HSL,37489664.48,2396991.598,37489632.34,2396987.845,37489648.41,2396989.722,240,HS_213,HS_550,0,0,0,0
Line,PS_HSL,37489663.44,2396947.647,37489668.92,2396948.047,37489666.18,2396947.847,241,HS_822,HS_679,0,0,0,0
Line,PS_HSL,37489661.42,2397016.591,37489662.52,2397004.93,37489661.97,2397010.761,242,HS_1008,HS_1012,7.45E-09,0,0,0
Line,PS_HSL,37489662.52,2397004.93,37489664.48,2396991.598,37489663.5,2396998.264,243,HS_1012,HS_213,0,0,0,0
Line,PS_HSL,37489657.15,2397051.205,37489661.42,2397016.591,37489659.28,2397033.898,244,HS_686,HS_1008,0,7.45E-09,0,0
Line,PS_HSL,37489648,2397097.267,37489651.22,2397097.772,37489649.61,2397097.52,,HS_1007,HS_685,0,0,0,0
Line,PS_HSL,37489651.22,2397097.772,37489652.99,2397083.173,37489652.1,2397090.473,245,HS_685,HS_821,0,0,0,0
Line,PS_HSL,37489670.63,2396902.929,37489671.53,2396903.012,37489671.08,2396902.971,,HS_816,HS_209,0,0,0,0
Line,PS_HSL,37489688.11,2396753.333,37489688.53,2396754.66,37489688.32,2396753.997,,HS_820,HS_210,7.45E-09,0,0,0
Line,PS_HSL,37489688.53,2396754.66,37489691.77,2396755.42,37489690.15,2396755.04,,HS_210,HS_211,0,0,0,0
Line,PS_HSL,37489691.77,2396755.42,37489692.4,2396755.506,37489692.09,2396755.463,,HS_211,HS_881,0,7.45E-09,0,0
Line,PS_HSL,37489693.95,2396739.089,37489694.02,2396736.572,37489693.98,2396737.831,,HS_392,HS_681,0,0,0,0
Line,PS_HSL,37489693.95,2396739.089,37489690.04,2396738.573,37489691.99,2396738.831,,HS_392,HS_394,0,0,0,0
Line,PS_HSL,37489694.88,2396726.781,37489694.02,2396736.572,37489694.45,2396731.677,246,HS_393,HS_681,0,0,0,0
Line,PS_HSL,37489690.04,2396738.573,37489689.05,2396738.451,37489689.54,2396738.512,,HS_394,HS_945,0,0,0,0
Line,PS_HSL,37489690.04,2396738.573,37489690.17,2396736.964,37489690.1,2396737.769,,HS_394,HS_538,0,0,0,0
Line,PS_HSL,37489689.17,2396731.897,37489690.28,2396734.018,37489689.72,2396732.958,,HS_883,HS_215,0,0,0,0
Line,PS_HSL,37489690.28,2396734.018,37489690.17,2396736.964,37489690.22,2396735.491,,HS_215,HS_538,0,0,0,0
Line,PS_HSL,37489688.85,2396736.957,37489690.17,2396736.964,37489689.51,2396736.961,,HS_824,HS_538,0,0,0,0
Line,PS_HSL,37489693.95,2396739.089,37489694.61,2396739.142,37489694.28,2396739.116,,HS_392,HS_825,0,0,0,0
Line,PS_HSL,37489691.74,2396642.493,37489692.06,2396642.359,37489691.9,2396642.426,,HS_887,HS_539,0,0,0,0
Line,PS_HSL,37489694.34,2396642.87,37489692.06,2396642.359,37489693.2,2396642.615,,HS_397,HS_539,0,0,0,0
Line,PS_HSL,37489691.83,2396643.151,37489694.34,2396642.87,37489693.09,2396643.011,,HS_888,HS_397,0,0,0,0
Line,PS_HSL,37489691.43,2396659.379,37489697.77,2396659.376,37489694.6,2396659.378,247,HS_889,HS_398,0,0,0,0
Line,PS_HSL,37489676.18,2396570.451,37489665.51,2396543.495,37489670.84,2396556.973,248,HS_430,HS_432,0,0,0,0
Line,PS_HSL,37489683.45,2396588.403,37489676.18,2396570.451,37489679.81,2396579.427,249,HS_428,HS_430,0,0,0,0
Line,PS_HSL,37489696.08,2396642.877,37489687.89,2396606.65,37489691.99,2396624.764,250,HS_424,HS_426,0,0,0,0
Line,PS_HSL,37489687.89,2396606.65,37489683.45,2396588.403,37489685.67,2396597.527,251,HS_426,HS_428,0,0,0,0
Line,PS_HSL,37489697.77,2396659.376,37489696.08,2396642.877,37489696.93,2396651.127,252,HS_398,HS_424,0,0,0,0
Line,PS_HSL,37489699.07,2396680.982,37489697.77,2396659.376,37489698.42,2396670.179,253,HS_1013,HS_398,7.45E-09,0,0,0
Line,PS_HSL,37489693.86,2396744.596,37489694.61,2396739.142,37489694.24,2396741.869,254,HS_693,HS_825,0,0,0,0
Line,PS_HSL,37489690.11,2396774.184,37489692.4,2396755.506,37489691.26,2396764.845,255,HS_542,HS_881,0,7.45E-09,0,0
Line,PS_HSL,37489686.26,2396807.607,37489690.11,2396774.184,37489688.18,2396790.896,256,HS_541,HS_542,0,0,0,0
Line,PS_HSL,37489680.18,2396829.348,37489682.83,2396834.507,37489681.5,2396831.928,257,HS_1010,HS_268,7.45E-09,0,0,0
Line,PS_HSL,37489682.83,2396834.507,37489686.26,2396807.607,37489684.54,2396821.057,258,HS_268,HS_541,0,0,0,0
Line,PS_HSL,37489679.15,2396833.809,37489682.83,2396834.507,37489680.99,2396834.158,,HS_1009,HS_268,0,0,0,0
Line,PS_HSL,37489679.18,2396864.206,37489682.83,2396834.507,37489681.01,2396849.357,259,HS_540,HS_268,0,0,0,0
Line,PS_HSL,37489600.35,2396484.872,37489598.17,2396482.667,37489599.26,2396483.77,,HS_708,HS_891,0,7.45E-09,0,0
Line,PS_HSL,37489603.18,2396482.755,37489598.17,2396482.667,37489600.67,2396482.711,260,HS_707,HS_891,0,7.45E-09,0,0
Line,PS_HSL,37489603.07,2396488.827,37489603.18,2396482.755,37489603.13,2396485.791,261,HS_948,HS_707,0,0,0,0
Line,PS_HSL,37489624.1,2396484.473,37489603.18,2396482.755,37489613.64,2396483.614,262,HS_705,HS_707,0,0,0,0
Line,PS_HSL,37489634.5,2396485.715,37489624.1,2396484.473,37489629.3,2396485.094,263,HS_704,HS_705,0,0,0,0
Line,PS_HSL,37489648.89,2396518.494,37489634.5,2396485.715,37489641.7,2396502.105,264,HS_434,HS_704,0,0,0,0
Line,PS_HSL,37489675.14,2396898.858,37489679.18,2396864.206,37489677.16,2396881.532,265,HS_690,HS_540,0,0,0,0
Line,PS_HSL,37489671.01,2396931.439,37489675.14,2396898.858,37489673.07,2396915.149,266,HS_689,HS_690,0,0,0,0
Line,PS_HSL,37489668.92,2396948.047,37489671.01,2396931.439,37489669.96,2396939.743,267,HS_679,HS_689,0,0,0,0
Line,PS_HSL,37489666.2,2396967.192,37489668.92,2396948.047,37489667.56,2396957.62,268,HS_687,HS_679,0,0,0,0
Line,PS_HSL,37489983.8,2398192.914,37490018.77,2398191.316,37490001.28,2398192.115,269,HS_220,HS_662,0,0,0,0
Line,PS_HSL,37489645.77,2397145.772,37489654.44,2397148.031,37489650.11,2397146.902,270,HS_405,HS_692,0,0,0,0
Line,PS_HSL,37489652.85,2397097.969,37489661.6,2397098.686,37489657.22,2397098.328,271,HS_406,HS_691,0,0,0,0
Line,PS_HSL,37489652.85,2397097.969,37489651.22,2397097.772,37489652.03,2397097.871,,HS_406,HS_685,0,0,0,0
Line,PS_HSL,37489658.63,2397051.388,37489657.15,2397051.205,37489657.89,2397051.297,,HS_407,HS_686,0,0,0,0
Line,PS_HSL,37489660.09,2396998.015,37489664.48,2396991.598,37489662.29,2396994.807,272,HS_106,HS_213,0,0,0,0
Line,PS_HSL,37489662.54,2396987.342,37489664.48,2396991.598,37489663.51,2396989.47,,HS_225,HS_213,0,0,0,0
Line,PS_HSL,37489661.13,2396985.281,37489662.54,2396987.342,37489661.83,2396986.312,,HS_828,HS_225,0,0,0,0
Line,PS_HSL,37489677.62,2396899.03,37489676.94,2396898.901,37489677.28,2396898.966,,HS_230,HS_229,0,0,0,0
Line,PS_HSL,37489681.8,2396864.271,37489680.95,2396864.249,37489681.37,2396864.26,,HS_231,HS_232,0,0,0,0
Line,PS_HSL,37489680.95,2396864.249,37489679.18,2396864.206,37489680.06,2396864.228,,HS_232,HS_540,0,0,0,0
Line,PS_HSL,37489682.83,2396834.507,37489695.17,2396835.733,37489689,2396835.12,273,HS_268,HS_545,0,0,0,0
Line,PS_HSL,37489687.95,2396807.669,37489686.26,2396807.607,37489687.11,2396807.638,,HS_107,HS_541,0,0,0,0
Line,PS_HSL,37489687.95,2396807.669,37489697.9,2396809.049,37489692.93,2396808.359,274,HS_107,HS_544,0,0,0,0
Line,PS_HSL,37489688.65,2396807.713,37489687.95,2396807.669,37489688.3,2396807.691,,HS_108,HS_107,0,0,0,0
Line,PS_HSL,37489462.53,2396251.3,37489405.13,2396251.51,37489433.83,2396251.405,275,YS_15444,HS_993,0,0,0,0
Line,PS_HSL,37489692.01,2396774.445,37489690.11,2396774.184,37489691.06,2396774.315,,HS_109,HS_542,0,0,0,0
Line,PS_HSL,37489692.67,2396774.512,37489692.01,2396774.445,37489692.34,2396774.479,,HS_110,HS_109,0,0,0,0
Line,PS_HSL,37489692.01,2396774.445,37489702.36,2396774.889,37489697.19,2396774.667,276,HS_109,HS_543,0,0,0,0
Line,PS_HSL,37489701.69,2396774.889,37489702.36,2396774.889,37489702.02,2396774.889,,HS_111,HS_543,0,0,0,0
Line,PS_HSL,37489697.24,2396809.016,37489697.9,2396809.049,37489697.57,2396809.033,,HS_112,HS_544,0,0,0,0
Line,PS_HSL,37489687.14,2396900.054,37489676.94,2396898.901,37489682.04,2396899.478,277,HS_113,HS_229,0,0,0,0
Line,PS_HSL,37489687.14,2396900.054,37489691.28,2396900.793,37489689.21,2396900.424,,HS_113,HS_953,0,7.45E-09,0,0
Line,PS_HSL,37489686.55,2396899.946,37489687.14,2396900.054,37489686.84,2396900,,HS_114,HS_113,0,0,0,0
Line,PS_HSL,37489681.93,2396932.976,37489682.51,2396932.965,37489682.22,2396932.971,,HS_115,HS_546,0,0,0,0
Line,PS_HSL,37489684.41,2396933.943,37489682.51,2396932.965,37489683.46,2396933.454,,HS_796,HS_546,0,0,0,0
Line,PS_HSL,37489677.52,2396968.267,37489678.11,2396968.335,37489677.81,2396968.301,,HS_269,HS_547,0,0,0,0
Line,PS_HSL,37489675.51,2396988.078,37489663.99,2396985.052,37489669.75,2396986.565,278,HS_270,HS_954,0,0,0,0
Line,PS_HSL,37489675.01,2396988.076,37489675.51,2396988.078,37489675.26,2396988.077,,HS_271,HS_270,0,0,0,0
Line,PS_HSL,37489663.8,2397004.572,37489662.94,2397004.568,37489663.37,2397004.57,,HS_272,HS_273,0,0,0,0
Line,PS_HSL,37489662.94,2397004.568,37489662.52,2397004.93,37489662.73,2397004.749,,HS_273,HS_1012,0,0,0,0
Line,PS_HSL,37489667,2397052.264,37489667.4,2397052.311,37489667.2,2397052.288,,HS_274,HS_121,0,0,0,0
Line,PS_HSL,37489661.13,2397098.641,37489661.6,2397098.686,37489661.36,2397098.664,,HS_275,HS_691,0,0,0,0
Line,PS_HSL,37489654.21,2397147.982,37489654.44,2397148.031,37489654.33,2397148.007,,HS_276,HS_692,0,0,0,0
Line,PS_HSL,37489649.79,2397191.112,37489650.14,2397191.121,37489649.97,2397191.117,,HS_277,HS_401,0,0,0,0
Line,PS_HSL,37489642.06,2397227.396,37489641.14,2397227.579,37489641.6,2397227.488,,HS_278,HS_224,0,0,0,0
Line,PS_HSL,37489641.9,2397190.147,37489641.31,2397190.132,37489641.61,2397190.14,,HS_116,HS_402,0,0,0,0
Line,PS_HSL,37489645.86,2397157.14,37489645.26,2397157.207,37489645.56,2397157.174,,HS_117,HS_404,0,0,0,0
Line,PS_HSL,37489646.08,2397146.433,37489645.77,2397145.772,37489645.92,2397146.103,,HS_118,HS_405,0,0,0,0
Line,PS_HSL,37489653.24,2397098.082,37489652.85,2397097.969,37489653.04,2397098.026,,HS_119,HS_406,0,0,0,0
Line,PS_HSL,37489659.07,2397051.413,37489658.63,2397051.388,37489658.85,2397051.401,,HS_120,HS_407,0,0,0,0
Line,PS_HSL,37489667.4,2397052.311,37489658.63,2397051.388,37489663.01,2397051.85,279,HS_121,HS_407,0,0,0,0
Line,PS_HSL,37489695.76,2396744.908,37489693.86,2396744.596,37489694.81,2396744.752,,HS_122,HS_693,0,0,0,0
Line,PS_HSL,37489696.28,2396744.972,37489695.76,2396744.908,37489696.02,2396744.94,,HS_123,HS_122,0,0,0,0
Line,PS_HSL,37489695.76,2396744.908,37489705.86,2396746.12,37489700.81,2396745.514,280,HS_122,HS_562,0,0,0,0
Line,PS_HSL,37489699.02,2396718.911,37489696.97,2396718.489,37489697.99,2396718.7,,HS_124,HS_694,0,0,0,0
Line,PS_HSL,37489699.41,2396718.964,37489699.02,2396718.911,37489699.21,2396718.938,,HS_408,HS_124,0,0,0,0
Line,PS_HSL,37489699.02,2396718.911,37489708.93,2396720.106,37489703.97,2396719.509,281,HS_124,HS_561,0,0,0,0
Line,PS_HSL,37489701.58,2396680.987,37489700.97,2396680.99,37489701.27,2396680.989,,HS_422,HS_423,0,0,0,0
Line,PS_HSL,37489673.42,2396571.625,37489676.18,2396570.451,37489674.8,2396571.038,,HS_429,HS_430,0,0,0,0
Line,PS_HSL,37489661.11,2396545.122,37489662.32,2396544.711,37489661.71,2396544.917,,HS_902,HS_431,0,0,0,0
Line,PS_HSL,37489662.32,2396544.711,37489665.51,2396543.495,37489663.91,2396544.103,,HS_431,HS_432,0,0,0,0
Line,PS_HSL,37489651.63,2396518.53,37489654.73,2396517.125,37489653.18,2396517.828,,HS_433,HS_697,0,0,0,0
Line,PS_HSL,37489648.89,2396518.494,37489647.51,2396519.067,37489648.2,2396518.781,,HS_434,HS_698,0,0,0,0
Line,PS_HSL,37489633.01,2396488.451,37489634.5,2396485.715,37489633.75,2396487.083,,HS_435,HS_704,0,0,0,0
Line,PS_HSL,37489621.86,2396485.081,37489624.1,2396484.473,37489622.98,2396484.777,,HS_436,HS_705,0,0,0,0
Line,PS_HSL,37489615.28,2396459.275,37489621.13,2396459.156,37489618.2,2396459.216,282,HS_437,HS_706,0,0,0,0
Line,PS_HSL,37489603.15,2396481.23,37489603.18,2396482.755,37489603.16,2396481.993,,HS_438,HS_707,0,0,0,0
Line,PS_HSL,37489600.62,2396486.633,37489600.35,2396484.872,37489600.48,2396485.753,,HS_439,HS_708,0,0,0,0
Line,PS_HSL,37489600.6,2396488.504,37489600.62,2396486.633,37489600.61,2396487.569,,HS_903,HS_439,0,0,0,0
Line,PS_HSL,37489569.92,2396481.058,37489569.79,2396483.158,37489569.86,2396482.108,,HS_440,HS_709,0,0,0,0
Line,PS_HSL,37489537.8,2396480.936,37489539.12,2396483.238,37489538.46,2396482.087,,HS_441,HS_710,0,0,0,0
Line,PS_HSL,37489526.93,2396480.884,37489526.94,2396482.104,37489526.94,2396481.494,,HS_442,HS_711,0,0,0,0
Line,PS_HSL,37488953.74,2397088.416,37488953.84,2397075.395,37488953.79,2397081.906,283,HS_514,HS_920,0,7.45E-09,0,0
Line,PS_HSL,37488961.12,2397075.486,37488956.03,2397075.477,37488958.57,2397075.482,284,HS_515,HS_516,0,0,0,0
Line,PS_HSL,37488956.03,2397075.477,37488953.84,2397075.395,37488954.93,2397075.436,,HS_516,HS_920,0,7.45E-09,0,0
Line,PS_HSL,37488961.1,2397046.622,37488956.02,2397046.628,37488958.56,2397046.625,285,HS_517,HS_518,0,0,0,0
Line,PS_HSL,37488956.02,2397046.628,37488953.91,2397046.776,37488954.96,2397046.702,,HS_518,HS_238,0,0,0,0
Line,PS_HSL,37488953.84,2397075.395,37488953.91,2397046.776,37488953.87,2397061.086,286,HS_920,HS_238,7.45E-09,0,0,0
Line,PS_HSL,37488961.12,2397032.695,37488955.99,2397032.396,37488958.55,2397032.546,287,HS_519,HS_520,0,0,0,0
Line,PS_HSL,37488955.99,2397032.396,37488953.73,2397032.541,37488954.86,2397032.469,,HS_520,HS_834,0,7.45E-09,0,0
Line,PS_HSL,37488953.91,2397046.776,37488953.73,2397032.541,37488953.82,2397039.659,288,HS_238,HS_834,0,7.45E-09,0,0
Line,PS_HSL,37488956.07,2397013.61,37488955.01,2397013.605,37488955.54,2397013.608,,HS_239,HS_240,0,0,0,0
Line,PS_HSL,37488953.73,2397032.541,37488953.78,2397013.702,37488953.76,2397023.122,289,HS_834,HS_241,7.45E-09,0,0,0
Line,PS_HSL,37488955.01,2397013.605,37488953.78,2397013.702,37488954.39,2397013.654,,HS_240,HS_241,0,0,0,0
Line,PS_HSL,37488953.78,2397013.702,37488953.71,2397007.461,37488953.74,2397010.582,290,HS_241,HS_894,0,0,0,0
Line,PS_HSL,37488961.73,2397007.319,37488953.71,2397007.461,37488957.72,2397007.39,291,HS_242,HS_894,0,0,0,0
Line,PS_HSL,37488951.52,2396998.886,37488953.64,2396998.723,37488952.58,2396998.805,,HS_835,HS_411,7.45E-09,0,0,0
Line,PS_HSL,37488955.3,2396998.038,37488953.37,2396997.133,37488954.33,2396997.586,,HS_243,HS_244,0,0,0,0
Line,PS_HSL,37488953.37,2396997.133,37488954.39,2396957.985,37488953.88,2396977.559,292,HS_244,HS_246,0,0,0,0
Line,PS_HSL,37488952.62,2396958,37488954.39,2396957.985,37488953.5,2396957.993,,HS_836,HS_246,0,0,0,0
Line,PS_HSL,37488960.97,2396957.797,37488956.14,2396957.928,37488958.56,2396957.863,,HS_837,HS_245,0,0,0,0
Line,PS_HSL,37488956.14,2396957.928,37488954.39,2396957.985,37488955.27,2396957.957,,HS_245,HS_246,0,0,0,0
Line,PS_HSL,37488954.39,2396957.985,37488954.26,2396926.169,37488954.33,2396942.077,293,HS_246,HS_249,0,0,0,0
Line,PS_HSL,37488961.19,2396926.037,37488956.16,2396926.107,37488958.67,2396926.072,294,HS_247,HS_248,0,0,0,0
Line,PS_HSL,37488956.16,2396926.107,37488954.26,2396926.169,37488955.21,2396926.138,,HS_248,HS_249,0,0,0,0
Line,PS_HSL,37488954.26,2396926.169,37488954.48,2396899.238,37488954.37,2396912.704,295,HS_249,HS_255,0,0,0,0
Line,PS_HSL,37488961.21,2396899.313,37488956.17,2396899.275,37488958.69,2396899.294,296,HS_250,HS_251,0,0,0,0
Line,PS_HSL,37488956.17,2396899.275,37488954.48,2396899.238,37488955.33,2396899.257,,HS_251,HS_255,0,0,0,0
Line,PS_HSL,37488952.32,2396899.247,37488954.48,2396899.238,37488953.4,2396899.243,,HS_838,HS_255,0,0,0,0
Line,PS_HSL,37488961.18,2396863.435,37488956.19,2396863.402,37488958.69,2396863.419,,HS_252,HS_253,0,0,0,0
Line,PS_HSL,37488956.19,2396863.402,37488955.49,2396863.352,37488955.84,2396863.377,,HS_253,HS_254,0,0,0,0
Line,PS_HSL,37488955.49,2396863.352,37488953.94,2396863.43,37488954.72,2396863.391,,HS_254,HS_840,0,7.45E-09,0,0
Line,PS_HSL,37488962.96,2396864.458,37488961.18,2396863.435,37488962.07,2396863.947,,HS_839,HS_252,7.45E-09,0,0,0
Line,PS_HSL,37488954.48,2396899.238,37488953.94,2396863.43,37488954.21,2396881.334,297,HS_255,HS_840,0,7.45E-09,0,0
Line,PS_HSL,37488961.34,2396835.311,37488956.23,2396835.339,37488958.79,2396835.325,298,HS_256,HS_257,0,0,0,0
Line,PS_HSL,37488956.23,2396835.339,37488954.44,2396835.497,37488955.33,2396835.418,,HS_257,HS_258,0,0,0,0
Line,PS_HSL,37488953.94,2396863.43,37488954.44,2396835.497,37488954.19,2396849.464,299,HS_840,HS_258,7.45E-09,0,0,0
Line,PS_HSL,37488949.67,2396831.03,37488954.44,2396835.497,37488952.06,2396833.264,300,HS_841,HS_258,0,0,0,0
Line,PS_HSL,37488954.44,2396835.497,37488953.59,2396818.378,37488954.02,2396826.938,301,HS_258,HS_261,0,0,0,0
Line,PS_HSL,37488961.34,2396806.622,37488955.57,2396806.824,37488958.45,2396806.723,302,HS_259,HS_264,0,0,0,0
Line,PS_HSL,37488956.25,2396806.81,37488955.57,2396806.824,37488955.91,2396806.817,,HS_260,HS_264,0,0,0,0
Line,PS_HSL,37488948.93,2396799.104,37488954.55,2396791.478,37488951.74,2396795.291,303,HS_842,HS_265,0,0,0,0
Line,PS_HSL,37488953.59,2396818.378,37488953.62,2396811.887,37488953.61,2396815.133,304,HS_261,HS_262,0,0,0,0
Line,PS_HSL,37488953.62,2396811.887,37488954.54,2396806.758,37488954.08,2396809.323,305,HS_262,HS_263,0,0,0,0
Line,PS_HSL,37488954.54,2396806.758,37488954.55,2396791.478,37488954.54,2396799.118,306,HS_263,HS_265,0,0,0,0
Line,PS_HSL,37488955.57,2396806.824,37488954.54,2396806.758,37488955.05,2396806.791,,HS_264,HS_263,0,0,0,0
Line,PS_HSL,37488954.55,2396791.478,37488954.35,2396780.059,37488954.45,2396785.769,307,HS_265,HS_843,0,0,0,0
Line,PS_HSL,37488954.35,2396780.059,37488954.61,2396765.946,37488954.48,2396773.003,308,HS_843,HS_127,0,0,0,0
Line,PS_HSL,37488961.32,2396779.965,37488955.23,2396779.609,37488958.27,2396779.787,309,HS_266,HS_797,0,0,0,0
Line,PS_HSL,37488956.26,2396779.81,37488955.23,2396779.609,37488955.74,2396779.71,,HS_267,HS_797,0,0,0,0
Line,PS_HSL,37488955.23,2396779.609,37488954.35,2396780.059,37488954.79,2396779.834,,HS_797,HS_843,0,0,0,0
Line,PS_HSL,37488961.35,2396766.032,37488955.43,2396765.957,37488958.39,2396765.995,310,HS_125,HS_798,0,0,0,0
Line,PS_HSL,37488956.26,2396765.994,37488955.43,2396765.957,37488955.84,2396765.976,,HS_126,HS_798,0,0,0,0
Line,PS_HSL,37488955.43,2396765.957,37488954.61,2396765.946,37488955.02,2396765.952,,HS_798,HS_127,0,0,0,0
Line,PS_HSL,37488954.61,2396765.946,37488954.26,2396739.269,37488954.44,2396752.608,311,HS_127,HS_800,0,0,0,0
Line,PS_HSL,37488961.41,2396739.357,37488955.4,2396739.36,37488958.41,2396739.359,312,HS_128,HS_799,0,0,0,0
Line,PS_HSL,37488956.32,2396739.452,37488955.4,2396739.36,37488955.86,2396739.406,,HS_129,HS_799,0,0,0,0
Line,PS_HSL,37488955.4,2396739.36,37488954.26,2396739.269,37488954.83,2396739.315,,HS_799,HS_800,0,0,0,0
Line,PS_HSL,37488954.26,2396739.269,37488954.23,2396722.611,37488954.25,2396730.94,313,HS_800,HS_133,0,0,0,0
Line,PS_HSL,37488966.79,2396706.81,37488961.39,2396706.238,37488964.09,2396706.524,314,HS_130,HS_131,0,0,0,0
Line,PS_HSL,37488964.6,2396999.587,37488964.52,2396998.481,37488964.56,2396999.034,,HS_413,HS_896,0,0,0,0
Line,PS_HSL,37488961.48,2396998.639,37488964.52,2396998.481,37488963,2396998.56,,HS_895,HS_896,0,0,0,0
Line,PS_HSL,37488964.52,2396998.481,37488999.87,2396998.686,37488982.19,2396998.584,315,HS_896,HS_140,0,0,0,0
Line,PS_HSL,37488998.62,2397004.883,37488998.49,2396999.922,37488998.55,2397002.403,,HS_414,HS_139,0,0,0,0
Line,PS_HSL,37488999.91,2397006.971,37488999.87,2396998.686,37488999.89,2397002.829,316,HS_897,HS_140,0,0,0,0
Line,PS_HSL,37488998.49,2396999.922,37488999.87,2396998.686,37488999.18,2396999.304,,HS_139,HS_140,0,0,0,0
Line,PS_HSL,37489001.13,2396995.941,37488999.87,2396998.686,37489000.5,2396997.314,,HS_804,HS_140,0,0,0,0
Line,PS_HSL,37488999.87,2396998.686,37489049.83,2396998.514,37489024.85,2396998.6,317,HS_140,HS_145,0,0,0,0
Line,PS_HSL,37489049.97,2396999.655,37489050,2396999.201,37489049.99,2396999.428,,HS_141,HS_142,0,0,0,0
Line,PS_HSL,37489050,2396999.201,37489049.83,2396998.514,37489049.92,2396998.858,,HS_142,HS_145,0,0,0,0
Line,PS_HSL,37489067.55,2397004.962,37489070.49,2396999.925,37489069.02,2397002.444,318,HS_143,HS_144,0,0,0,0
