Entity,Layer,Color,Elevation,RefName,Style,Text,ORIG_FID,geometry,x_coordinate,y_coordinate
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25266,"c(37491744.109371, 2396377.01451317)",37491744.11,2396377.015
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25267,"c(37489972.3321205, 2396208.24216946)",37489972.33,2396208.242
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25268,"c(37489927.6404423, 2396240.63916466)",37489927.64,2396240.639
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25269,"c(37491562.3042474, 2395865.28050057)",37491562.3,2395865.281
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25270,"c(37491531.3735816, 2395865.30150001)",37491531.37,2395865.302
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25271,"c(37491500.784296, 2395865.3205005)",37491500.78,2395865.321
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25272,"c(37491516.6074761, 2395878.93688876)",37491516.61,2395878.937
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25273,"c(37491486.2374024, 2395879.02862333)",37491486.24,2395879.029
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25274,"c(37491313.1564876, 2395878.9699765)",37491313.16,2395878.97
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25275,"c(37491246.894999, 2395878.86452121)",37491246.89,2395878.865
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25276,"c(37491068.6493394, 2395852.6114321)",37491068.65,2395852.611
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25277,"c(37491654.3170789, 2395897.19074007)",37491654.32,2395897.191
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25278,"c(37491684.0233219, 2395879.51615553)",37491684.02,2395879.516
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25279,"c(37491683.4722752, 2395861.77558821)",37491683.47,2395861.776
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25280,"c(37491684.5589671, 2395906.44876781)",37491684.56,2395906.449
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25281,"c(37491684.7944894, 2395933.4432404)",37491684.79,2395933.443
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25282,"c(37490406.1036464, 2396893.24891664)",37490406.1,2396893.249
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25283,"c(37491578.6859155, 2395880.37530654)",37491578.69,2395880.375
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25284,"c(37491644.8600188, 2395881.68346323)",37491644.86,2395881.683
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25285,"c(37490433.3134724, 2395922.9003372)",37490433.31,2395922.9
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25286,"c(37490420.8110468, 2395945.64401654)",37490420.81,2395945.644
Text,PS_YSLText,120,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,25287,"c(37490406.0951618, 2395935.5553902)",37490406.1,2395935.555
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25288,"c(37490404.0289071, 2395952.70732285)",37490404.03,2395952.707
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25289,"c(37490417.0230298, 2395929.95810358)",37490417.02,2395929.958
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25290,"c(37490427.0541002, 2395947.84382083)",37490427.05,2395947.844
Text,PS_YSLText,120,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,25291,"c(37490383.4776194, 2395945.12407635)",37490383.48,2395945.124
Text,PS_YSLText,120,0,PVC  DN150,CDShxStyle,PVC  DN150,25292,"c(37490393.616094, 2395939.82842069)",37490393.62,2395939.828
Text,PS_YSLText,120,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,25293,"c(37490355.9425884, 2395956.68847972)",37490355.94,2395956.688
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25294,"c(37490376.1606254, 2395964.34534487)",37490376.16,2395964.345
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25295,"c(37491476.8118746, 2395867.71147689)",37491476.81,2395867.711
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25296,"c(37491470.292642, 2395865.2920027)",37491470.29,2395865.292
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25297,"c(37491455.8418655, 2395877.62840453)",37491455.84,2395877.628
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25298,"c(37491458.9529319, 2395859.56000214)",37491458.95,2395859.56
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25299,"c(37489950.5090334, 2396205.36884697)",37489950.51,2396205.369
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25300,"c(37489973.3256455, 2396185.94293454)",37489973.33,2396185.943
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25301,"c(37489995.6559837, 2396165.94082861)",37489995.66,2396165.941
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25302,"c(37490019.4042647, 2396147.62870647)",37490019.4,2396147.629
Text,PS_YSLText,120,0,Ì≈  DN1800X1800,CDShxStyle,Ì≈  DN1800X1800,25303,"c(37490048.8792559, 2396124.04080728)",37490048.88,2396124.041
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25304,"c(37489908.4134129, 2396219.14901671)",37489908.41,2396219.149
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25305,"c(37489899.1503244, 2396223.09915646)",37489899.15,2396223.099
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25306,"c(37489883.4920972, 2396219.26950197)",37489883.49,2396219.27
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25307,"c(37489868.0354174, 2396223.17403982)",37489868.04,2396223.174
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25308,"c(37491267.9002807, 2396168.15241495)",37491267.9,2396168.152
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25309,"c(37491295.7607085, 2396158.54645708)",37491295.76,2396158.546
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25310,"c(37491323.9046116, 2396148.8313001)",37491323.9,2396148.831
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25311,"c(37491338.7355516, 2396146.23681789)",37491338.74,2396146.237
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25312,"c(37491337.8969176, 2396128.97742028)",37491337.9,2396128.977
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25313,"c(37491352.3219319, 2396141.07831782)",37491352.32,2396141.078
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25314,"c(37491382.0875076, 2396136.07549871)",37491382.09,2396136.075
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25315,"c(37491201.7025391, 2395865.05750416)",37491201.7,2395865.058
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25316,"c(37491157.3264927, 2395880.16020177)",37491157.33,2395880.16
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25317,"c(37491171.8940425, 2395864.7860496)",37491171.89,2395864.786
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25318,"c(37491127.2124467, 2395880.21069947)",37491127.21,2395880.211
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25319,"c(37491141.7005451, 2395864.52800239)",37491141.7,2395864.528
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25320,"c(37491117.03549, 2395864.51900404)",37491117.04,2395864.519
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25321,"c(37491109.2275744, 2395880.13626969)",37491109.23,2395880.136
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25322,"c(37491097.5206392, 2395864.52400269)",37491097.52,2395864.524
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25323,"c(37491087.6882778, 2395861.86493268)",37491087.69,2395861.865
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25324,"c(37491088.5686835, 2395882.27771243)",37491088.57,2395882.278
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25325,"c(37491639.4609937, 2395892.49649928)",37491639.46,2395892.496
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25326,"c(37491640.2999764, 2395878.80786133)",37491640.3,2395878.808
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25327,"c(37491550.2714268, 2395889.90804912)",37491550.27,2395889.908
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25328,"c(37491547.2974952, 2395878.83731766)",37491547.3,2395878.837
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25329,"c(37491425.231859, 2395879.0353737)",37491425.23,2395879.035
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25330,"c(37491380.1086487, 2395889.20350343)",37491380.11,2395889.204
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25331,"c(37491365.393496, 2395879.09699248)",37491365.39,2395879.097
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25332,"c(37491336.1959994, 2395878.83574496)",37491336.2,2395878.836
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25333,"c(37490406.4863007, 2396919.82716201)",37490406.49,2396919.827
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25334,"c(37490406.4962084, 2396934.32823532)",37490406.5,2396934.328
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25335,"c(37490391.5099228, 2396483.71206416)",37490391.51,2396483.712
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25336,"c(37490406.0981902, 2396491.5662911)",37490406.1,2396491.566
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25337,"c(37490342.5026868, 2396483.12347803)",37490342.5,2396483.123
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25338,"c(37490038.2832929, 2397051.77580408)",37490038.28,2397051.776
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25339,"c(37490035.5044051, 2397036.69661598)",37490035.5,2397036.697
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25340,"c(37490028.5696841, 2397039.68692194)",37490028.57,2397039.687
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25341,"c(37490031.3544744, 2397030.47922804)",37490031.35,2397030.479
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25342,"c(37490031.704191, 2397009.12088066)",37490031.7,2397009.121
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25343,"c(37490029.6981532, 2397015.91072052)",37490029.7,2397015.911
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25344,"c(37490945.87242, 2395880.40294201)",37490945.87,2395880.403
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25345,"c(37490937.4158979, 2395864.86000195)",37490937.42,2395864.86
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25346,"c(37490922.6375382, 2395864.8365)",37490922.64,2395864.837
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25347,"c(37490929.7604961, 2395883.74853135)",37490929.76,2395883.749
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25348,"c(37490928.8487408, 2395862.37379241)",37490928.85,2395862.374
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25349,"c(37490887.1964479, 2395879.61878128)",37490887.2,2395879.619
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25350,"c(37490871.4504396, 2395864.84250656)",37490871.45,2395864.843
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25351,"c(37490856.7844997, 2395879.18053553)",37490856.78,2395879.181
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25352,"c(37490778.0281228, 2395860.63400204)",37490778.03,2395860.634
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25353,"c(37490777.6509935, 2395879.20595202)",37490777.65,2395879.206
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25354,"c(37490761.91954, 2395864.73150605)",37490761.92,2395864.732
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25355,"c(37490746.8857918, 2395879.17992766)",37490746.89,2395879.18
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25356,"c(37491178.2362891, 2396109.35346842)",37491178.24,2396109.353
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25357,"c(37491193.3835695, 2396105.50200338)",37491193.38,2396105.502
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25358,"c(37491148.080865, 2396109.31882916)",37491148.08,2396109.319
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25359,"c(37491087.8058196, 2396109.37916335)",37491087.81,2396109.379
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25360,"c(37491162.6573512, 2396105.43061796)",37491162.66,2396105.431
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25361,"c(37491132.1337922, 2396104.64200063)",37491132.13,2396104.642
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25362,"c(37491103.1406781, 2396104.91761713)",37491103.14,2396104.918
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25363,"c(37491936.3259999, 2395879.5338373)",37491936.33,2395879.534
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25364,"c(37491906.3324743, 2395879.46893317)",37491906.33,2395879.469
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25365,"c(37490048.048897, 2397064.20660575)",37490048.05,2397064.207
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25366,"c(37490025.0718834, 2397009.96911432)",37490025.07,2397009.969
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25367,"c(37490032.4346649, 2397000.16284103)",37490032.43,2397000.163
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25368,"c(37490030.3022708, 2396993.25004728)",37490030.3,2396993.25
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25369,"c(37490027.7633042, 2396977.41507389)",37490027.76,2396977.415
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25370,"c(37490032.9503883, 2396964.45253801)",37490032.95,2396964.453
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25371,"c(37490030.3292072, 2396951.97937246)",37490030.33,2396951.979
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25372,"c(37490035.7686528, 2396936.17939098)",37490035.77,2396936.179
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25373,"c(37490033.2996079, 2396921.24396855)",37490033.3,2396921.244
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25374,"c(37490038.489454, 2396905.26628892)",37490038.49,2396905.266
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25375,"c(37489958.4245619, 2396658.18705726)",37489958.42,2396658.187
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25376,"c(37489958.3151161, 2396666.86182919)",37489958.32,2396666.862
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25377,"c(37489951.2968528, 2396643.71719614)",37489951.3,2396643.717
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25378,"c(37489960.4285368, 2396649.88361141)",37489960.43,2396649.884
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25379,"c(37489941.5162779, 2396622.24741183)",37489941.52,2396622.247
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25380,"c(37489944.2019733, 2396637.16868872)",37489944.2,2396637.169
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25381,"c(37489930.4321303, 2396597.6206949)",37489930.43,2396597.621
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25382,"c(37489918.8210822, 2396571.77008786)",37489918.82,2396571.77
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25383,"c(37489932.5427833, 2396611.33341531)",37489932.54,2396611.333
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25384,"c(37490266.0718313, 2396012.30631968)",37490266.07,2396012.306
Text,PS_YSLText,120,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,25385,"c(37490245.5436108, 2396002.94562367)",37490245.54,2396002.946
Text,PS_YSLText,120,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,25386,"c(37490218.0699387, 2396014.36953196)",37490218.07,2396014.37
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25387,"c(37490238.9233169, 2396024.76816131)",37490238.92,2396024.768
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25388,"c(37490230.3966827, 2396006.56155407)",37490230.4,2396006.562
Text,PS_YSLText,120,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,25389,"c(37490191.0731448, 2396027.5286868)",37490191.07,2396027.529
Text,PS_YSLText,120,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,25390,"c(37490164.1168701, 2396042.41103857)",37490164.12,2396042.411
Text,PS_YSLText,120,0,Ì≈  DN1800X1800,CDShxStyle,Ì≈  DN1800X1800,25391,"c(37490138.1656679, 2396057.07820538)",37490138.17,2396057.078
Text,PS_YSLText,120,0,Ì≈  DN1800X1800,CDShxStyle,Ì≈  DN1800X1800,25392,"c(37490114.0362669, 2396073.4973272)",37490114.04,2396073.497
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25393,"c(37490111.831172, 2396094.44966829)",37490111.83,2396094.45
Text,PS_YSLText,120,0,Ì≈  DN1800X1800,CDShxStyle,Ì≈  DN1800X1800,25394,"c(37490090.3182935, 2396091.72834416)",37490090.32,2396091.728
Text,PS_YSLText,120,0,Ì≈  DN1800X1800,CDShxStyle,Ì≈  DN1800X1800,25395,"c(37490067.1216736, 2396109.65693686)",37490067.12,2396109.657
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25396,"c(37490136.2697541, 2396076.96957437)",37490136.27,2396076.97
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25397,"c(37490088.8021988, 2396113.73520291)",37490088.8,2396113.735
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25398,"c(37490064.9972694, 2396131.9796497)",37490065,2396131.98
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25399,"c(37489880.0296749, 2396277.21167207)",37489880.03,2396277.212
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25400,"c(37489856.2515487, 2396295.56515486)",37489856.25,2396295.565
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25401,"c(37489940.2279737, 2396234.63798108)",37489940.23,2396234.638
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25402,"c(37489881.6106084, 2396442.05515684)",37489881.61,2396442.055
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25403,"c(37489870.5734022, 2396449.7328787)",37489870.57,2396449.733
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25404,"c(37489862.7658935, 2396445.74445503)",37489862.77,2396445.744
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25405,"c(37489866.2431952, 2396439.6193901)",37489866.24,2396439.619
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25406,"c(37489849.4669173, 2396402.16750403)",37489849.47,2396402.168
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25407,"c(37489851.3992192, 2396417.13435078)",37489851.4,2396417.134
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25408,"c(37489838.4833032, 2396374.98098354)",37489838.48,2396374.981
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25409,"c(37489841.1127328, 2396391.48744224)",37489841.11,2396391.487
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25410,"c(37489827.2467912, 2396346.52631863)",37489827.25,2396346.526
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25411,"c(37489816.0412293, 2396317.59457623)",37489816.04,2396317.595
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25412,"c(37489806.627383, 2396305.17956822)",37489806.63,2396305.18
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25413,"c(37489812.3073895, 2396306.52805333)",37489812.31,2396306.528
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25414,"c(37489817.6241364, 2396334.5894572)",37489817.62,2396334.589
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25415,"c(37489829.4986206, 2396362.66866801)",37489829.5,2396362.669
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25416,"c(37489927.8823173, 2396329.95168723)",37489927.88,2396329.952
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25417,"c(37489932.7322228, 2396314.69393963)",37489932.73,2396314.694
Text,PS_YSLText,120,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,25418,"c(37489926.7753959, 2396289.98411598)",37489926.78,2396289.984
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25419,"c(37489936.7729268, 2396285.02411355)",37489936.77,2396285.024
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25420,"c(37490975.5154969, 2395898.36323233)",37490975.52,2395898.363
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25421,"c(37490945.4203872, 2395899.12274624)",37490945.42,2395899.123
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25422,"c(37490686.7737449, 2395899.13846973)",37490686.77,2395899.138
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25423,"c(37491023.5840089, 2395878.29353378)",37491023.58,2395878.294
Text,PS_YSLText,120,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,25424,"c(37491046.5336108, 2395852.52999024)",37491046.53,2395852.53
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25425,"c(37491213.9122891, 2396043.06816159)",37491213.91,2396043.068
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25426,"c(37491213.9628467, 2396072.09865852)",37491213.96,2396072.099
Text,PS_YSLText,120,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,25427,"c(37491209.6969646, 2396058.29005172)",37491209.7,2396058.29
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25428,"c(37491212.6624997, 2396104.82050225)",37491212.66,2396104.821
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25429,"c(37491208.1344993, 2396109.27167778)",37491208.13,2396109.272
Text,PS_YSLText,120,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,25430,"c(37491117.6252139, 2396109.33458718)",37491117.63,2396109.335
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25431,"c(37491344.2619542, 2396695.59097546)",37491344.26,2396695.591
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25432,"c(37491325.557354, 2396695.68349656)",37491325.56,2396695.683
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25433,"c(37491295.7230291, 2396695.72499978)",37491295.72,2396695.725
Text,PS_YSLText,120,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,25434,"c(37491278.9077545, 2396700.49128464)",37491278.91,2396700.491
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25435,"c(37491265.6601999, 2396695.82348631)",37491265.66,2396695.823
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25436,"c(37491106.6198622, 2396695.79449442)",37491106.62,2396695.794
Text,PS_YSLText,120,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,25437,"c(37491136.1987239, 2396695.64399258)",37491136.2,2396695.644
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25438,"c(37491276.2909222, 2396720.19882196)",37491276.29,2396720.199
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25439,"c(37491275.9109837, 2396749.63604235)",37491275.91,2396749.636
Text,PS_YSLText,120,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,25440,"c(37491275.645477, 2396779.61279466)",37491275.65,2396779.613
