Entity,Layer,Color,Elevation,RefName,Style,Text,ORIG_FID,geometry,x_coordinate,y_coordinate
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51698,"c(37489703.9131529, 2396720.0049054)",37489703.9131529,2396720.0049054
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51699,"c(37489618.2131793, 2396459.71539637)",37489618.2131793,2396459.71539637
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51700,"c(37488954.2879864, 2397081.90918625)",37488954.2879864,2397081.90918625
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51701,"c(37488958.5748848, 2397074.98150078)",37488958.5748848,2397074.98150078
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51702,"c(37488958.5594088, 2397046.12500035)",37488958.5594088,2397046.12500035
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51703,"c(37488954.3709985, 2397061.08672296)",37488954.3709985,2397061.08672296
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51704,"c(37488958.5831156, 2397032.04634844)",37488958.5831156,2397032.04634844
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51705,"c(37488954.3194631, 2397039.65242388)",37488954.3194631,2397039.65242388
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51706,"c(37488954.2564984, 2397023.12274741)",37488954.2564984,2397023.12274741
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51707,"c(37488954.2424639, 2397010.57549178)",37488954.2424639,2397010.57549178
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51708,"c(37488957.7091551, 2397006.89007824)",37488957.7091551,2397006.89007824
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51709,"c(37488954.3788297, 2396977.57204858)",37488954.3788297,2396977.57204858
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51710,"c(37488954.8269961, 2396942.07501988)",37488954.8269961,2396942.07501988
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51711,"c(37488958.6660507, 2396925.5720483)",37488958.6660507,2396925.5720483
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51712,"c(37488954.8724838, 2396912.70752868)",37488954.8724838,2396912.70752868
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51713,"c(37488958.6952675, 2396898.79401419)",37488958.6952675,2396898.79401419
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51714,"c(37488954.7099427, 2396881.32643273)",37488954.7099427,2396881.32643273
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51715,"c(37488958.7852614, 2396834.8250075)",37488958.7852614,2396834.8250075
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51716,"c(37488954.6879206, 2396849.47241277)",37488954.6879206,2396849.47241277
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51717,"c(37488951.7129989, 2396833.62823995)",37488951.7129989,2396833.62823995
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51718,"c(37488954.5148949, 2396826.91290803)",37488954.5148949,2396826.91290803
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51719,"c(37488958.4365064, 2396806.22330612)",37488958.4365064,2396806.22330612
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51720,"c(37488952.1422336, 2396795.58732022)",37488952.1422336,2396795.58732022
