Entity,Layer,Color,Elevation,RefName,Style,Text,ORIG_FID,geometry,x_coordinate,y_coordinate
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47407,"c(37490406.6837393, 2399545.55675097)",37490406.6837393,2399545.55675097
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,47408,"c(37491425.5472637, 2396892.90448017)",37491425.5472637,2396892.90448017
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,47409,"c(37491419.486028, 2396953.38717153)",37491419.486028,2396953.38717153
Text,PS_WSLText,40,0,Ì≈  DN1400X1200,CDShxStyle,Ì≈  DN1400X1200,47410,"c(37491435.8121441, 2396925.37445912)",37491435.8121441,2396925.37445912
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47411,"c(37491638.7389811, 2395198.62187934)",37491638.7389811,2395198.62187934
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47412,"c(37491624.611051, 2395171.70222914)",37491624.611051,2395171.70222914
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47413,"c(37491610.8664774, 2395144.94239117)",37491610.8664774,2395144.94239117
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,47414,"c(37491379.5147527, 2396704.61149256)",37491379.5147527,2396704.61149256
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,47415,"c(37491398.4402183, 2396716.68826403)",37491398.4402183,2396716.68826403
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,47416,"c(37491409.6505793, 2396735.4581885)",37491409.6505793,2396735.4581885
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47417,"c(37491680.6069427, 2397589.78699792)",37491680.6069427,2397589.78699792
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47418,"c(37491698.0317686, 2397588.44962616)",37491698.0317686,2397588.44962616
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47419,"c(37491701.1254307, 2397828.30900205)",37491701.1254307,2397828.30900205
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47420,"c(37491679.3765369, 2397829.22798801)",37491679.3765369,2397829.22798801
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47421,"c(37491678.9176119, 2397889.40990487)",37491678.9176119,2397889.40990487
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47422,"c(37491698.4806456, 2397888.35159712)",37491698.4806456,2397888.35159712
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47423,"c(37491698.6726198, 2398008.87850077)",37491698.6726198,2398008.87850077
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47424,"c(37491698.7230607, 2398068.14050425)",37491698.7230607,2398068.14050425
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47425,"c(37491702.0455782, 2398128.32453112)",37491702.0455782,2398128.32453112
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47426,"c(37491677.8309885, 2397949.4764576)",37491677.8309885,2397949.4764576
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47427,"c(37492438.2390595, 2397960.03374029)",37492438.2390595,2397960.03374029
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47428,"c(37492826.2564377, 2397482.41497639)",37492826.2564377,2397482.41497639
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47429,"c(37492402.0384337, 2397793.26299968)",37492402.0384337,2397793.26299968
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47430,"c(37493516.5609294, 2396885.47289944)",37493516.5609294,2396885.47289944
Text,PS_WSLText,40,0,PVC  DN200,CDShxStyle,PVC  DN200,47431,"c(37493718.0477288, 2397397.46345267)",37493718.0477288,2397397.46345267
Text,PS_WSLText,40,0,Ì≈  DN1400X1000,CDShxStyle,Ì≈  DN1400X1000,47432,"c(37490142.1342854, 2397228.56829195)",37490142.1342854,2397228.56829195
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47433,"c(37490322.4638557, 2399445.51372105)",37490322.4638557,2399445.51372105
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47434,"c(37490251.5990593, 2398373.61364874)",37490251.5990593,2398373.61364874
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47435,"c(37490249.7379934, 2398203.616576)",37490249.7379934,2398203.616576
Text,PS_WSLText,40,0,÷˝Ã˙  DN1200,CDShxStyle,÷˝Ã˙  DN1200,47436,"c(37489538.1213282, 2395647.98436102)",37489538.1213282,2395647.98436102
Text,PS_WSLText,40,0,÷˝Ã˙  DN1200,CDShxStyle,÷˝Ã˙  DN1200,47437,"c(37490184.6966757, 2395266.97771765)",37490184.6966757,2395266.97771765
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47438,"c(37490180.4648273, 2398900.58979075)",37490180.4648273,2398900.58979075
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47439,"c(37490189.7743251, 2398855.88443366)",37490189.7743251,2398855.88443366
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47440,"c(37490197.7979932, 2398811.88023059)",37490197.7979932,2398811.88023059
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47441,"c(37490205.8475213, 2398759.9073075)",37490205.8475213,2398759.9073075
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47442,"c(37490223.1410358, 2398619.42194003)",37490223.1410358,2398619.42194003
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47443,"c(37490228.1482588, 2398578.24634181)",37490228.1482588,2398578.24634181
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47444,"c(37490244.228691, 2398440.38577184)",37490244.228691,2398440.38577184
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47445,"c(37490254.1083847, 2398309.94670144)",37490254.1083847,2398309.94670144
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47446,"c(37490251.184352, 2398251.85755152)",37490251.184352,2398251.85755152
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47447,"c(37490212.4595494, 2398707.02334034)",37490212.4595494,2398707.02334034
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47448,"c(37490217.9788203, 2398661.9853591)",37490217.9788203,2398661.9853591
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47449,"c(37490152.7823007, 2399022.61395696)",37490152.7823007,2399022.61395696
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47450,"c(37490161.2182111, 2398983.24790943)",37490161.2182111,2398983.24790943
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,47451,"c(37490161.9881823, 2399182.54907289)",37490161.9881823,2399182.54907289
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,47452,"c(37492846.4531571, 2397491.67951477)",37492846.4531571,2397491.67951477
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,47453,"c(37492831.6110708, 2397491.74650429)",37492831.6110708,2397491.74650429
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47454,"c(37492835.7323618, 2397507.60375551)",37492835.7323618,2397507.60375551
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47455,"c(37491737.2682469, 2398199.99311145)",37491737.2682469,2398199.99311145
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47456,"c(37491679.1541059, 2398099.19973116)",37491679.1541059,2398099.19973116
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47457,"c(37491680.8838338, 2397679.76030859)",37491680.8838338,2397679.76030859
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47458,"c(37491699.618942, 2397709.86766153)",37491699.618942,2397709.86766153
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47459,"c(37491677.0006208, 2397724.23789226)",37491677.0006208,2397724.23789226
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47460,"c(37491678.3264598, 2397739.16828854)",37491678.3264598,2397739.16828854
Text,PS_WSLText,40,0,Ì≈  DN400X400,CDShxStyle,Ì≈  DN400X400,47461,"c(37491678.9878654, 2397769.03288689)",37491678.9878654,2397769.03288689
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47462,"c(37491699.8962165, 2397948.88310439)",37491699.8962165,2397948.88310439
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47463,"c(37492552.8522869, 2397950.09636438)",37492552.8522869,2397950.09636438
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47464,"c(37491233.6164653, 2398200.68300458)",37491233.6164653,2398200.68300458
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47465,"c(37491176.0495179, 2398199.33977467)",37491176.0495179,2398199.33977467
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47466,"c(37491116.1545793, 2398199.92659411)",37491116.1545793,2398199.92659411
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47467,"c(37492401.3648828, 2397373.25246258)",37492401.3648828,2397373.25246258
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47468,"c(37492418.5655236, 2396982.41254256)",37492418.5655236,2396982.41254256
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47469,"c(37492401.6303563, 2397073.25039274)",37492401.6303563,2397073.25039274
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47470,"c(37492402.1524037, 2397433.38012335)",37492402.1524037,2397433.38012335
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47471,"c(37492466.3220095, 2397483.50091223)",37492466.3220095,2397483.50091223
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47472,"c(37492947.3045416, 2397483.53794976)",37492947.3045416,2397483.53794976
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47473,"c(37493009.0205, 2397495.95328556)",37493009.0205,2397495.95328556
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47474,"c(37493227.4300688, 2397480.93929705)",37493227.4300688,2397480.93929705
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47475,"c(37493228.8608055, 2397495.61045978)",37493228.8608055,2397495.61045978
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47476,"c(37492587.7205, 2397495.16841095)",37492587.7205,2397495.16841095
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47477,"c(37492586.9841619, 2397481.97777571)",37492586.9841619,2397481.97777571
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47478,"c(37494041.278021, 2398212.91004871)",37494041.278021,2398212.91004871
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47479,"c(37493852.3669828, 2398218.10735541)",37493852.3669828,2398218.10735541
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47480,"c(37493851.4715212, 2398198.29389092)",37493851.4715212,2398198.29389092
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47481,"c(37493287.5970372, 2398215.92074052)",37493287.5970372,2398215.92074052
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47482,"c(37493286.2195103, 2398197.4332036)",37493286.2195103,2398197.4332036
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47483,"c(37493152.6512368, 2398219.15472235)",37493152.6512368,2398219.15472235
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47484,"c(37493151.506576, 2398199.50471775)",37493151.506576,2398199.50471775
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,47485,"c(37492892.8254964, 2398215.75198541)",37492892.8254964,2398215.75198541
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,47486,"c(37492872.0855097, 2398216.03933959)",37492872.0855097,2398216.03933959
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47487,"c(37492777.7589372, 2398216.55742321)",37492777.7589372,2398216.55742321
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47488,"c(37492776.9860541, 2398201.33414636)",37492776.9860541,2398201.33414636
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47489,"c(37492712.9376493, 2398201.08847288)",37492712.9376493,2398201.08847288
Text,PS_WSLText,40,0,PVC  DN100,CDShxStyle,PVC  DN100,47490,"c(37492628.0736323, 2398216.99520744)",37492628.0736323,2398216.99520744
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47491,"c(37492631.9155089, 2398216.20120689)",37492631.9155089,2398216.20120689
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47492,"c(37492598.5938601, 2398215.96132527)",37492598.5938601,2398215.96132527
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47493,"c(37492600.44325, 2398215.08654364)",37492600.44325,2398215.08654364
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47494,"c(37492597.8030359, 2398201.01850683)",37492597.8030359,2398201.01850683
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47495,"c(37492567.6729687, 2398214.94750272)",37492567.6729687,2398214.94750272
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,47496,"c(37492516.295188, 2398212.75700479)",37492516.295188,2398212.75700479
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,47497,"c(37492496.1083536, 2398207.47023273)",37492496.1083536,2398207.47023273
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47498,"c(37492507.1255234, 2398215.76336051)",37492507.1255234,2398215.76336051
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47499,"c(37492335.5400467, 2397481.18862506)",37492335.5400467,2397481.18862506
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47500,"c(37492065.7569674, 2397495.71392887)",37492065.7569674,2397495.71392887
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47501,"c(37492214.3842487, 2397480.2267697)",37492214.3842487,2397480.2267697
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47502,"c(37492244.8065004, 2397480.6366204)",37492244.8065004,2397480.6366204
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47503,"c(37492402.1572549, 2397852.59449492)",37492402.1572549,2397852.59449492
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,47504,"c(37494015.3116368, 2396862.86800002)",37494015.3116368,2396862.86800002
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47505,"c(37492991.3750622, 2397814.94810872)",37492991.3750622,2397814.94810872
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47506,"c(37491713.2649151, 2398002.78432749)",37491713.2649151,2398002.78432749
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47507,"c(37493716.8955544, 2398387.70610348)",37493716.8955544,2398387.70610348
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47508,"c(37493718.5825196, 2398348.54841233)",37493718.5825196,2398348.54841233
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47509,"c(37491834.0992661, 2393832.63000007)",37491834.0992661,2393832.63000007
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47510,"c(37491806.6879161, 2393832.61750001)",37491806.6879161,2393832.61750001
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47511,"c(37491804.5979027, 2393836.91260208)",37491804.5979027,2393836.91260208
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47512,"c(37491809.3299992, 2393830.88212695)",37491809.3299992,2393830.88212695
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47513,"c(37491792.5917249, 2393832.61300005)",37491792.5917249,2393832.61300005
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47514,"c(37491782.1930455, 2393836.60011952)",37491782.1930455,2393836.60011952
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47515,"c(37491732.3549771, 2393838.01121407)",37491732.3549771,2393838.01121407
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47516,"c(37491756.6420201, 2393832.607)",37491756.6420201,2393832.607
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47517,"c(37491725.3200962, 2393816.98266062)",37491725.3200962,2393816.98266062
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47518,"c(37491688.8989999, 2393831.84466721)",37491688.8989999,2393831.84466721
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47519,"c(37491702.580042, 2393832.66200092)",37491702.580042,2393832.66200092
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47520,"c(37491662.8306414, 2393832.70450041)",37491662.8306414,2393832.70450041
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47521,"c(37491652.7759731, 2393836.08619003)",37491652.7759731,2393836.08619003
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47522,"c(37491637.6760816, 2393832.79101169)",37491637.6760816,2393832.79101169
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47523,"c(37491623.5319844, 2393836.05744354)",37491623.5319844,2393836.05744354
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47524,"c(37491585.6196231, 2393834.71759459)",37491585.6196231,2393834.71759459
Text,PS_WSLText,40,0,PVC  DN100,CDShxStyle,PVC  DN100,47525,"c(37489833.1729917, 2396012.04111009)",37489833.1729917,2396012.04111009
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47526,"c(37491073.912111, 2398524.65035303)",37491073.912111,2398524.65035303
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47527,"c(37492323.8853815, 2398182.7561663)",37492323.8853815,2398182.7561663
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47528,"c(37492256.8106371, 2398185.39629317)",37492256.8106371,2398185.39629317
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47529,"c(37491701.2230312, 2398196.86597931)",37491701.2230312,2398196.86597931
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47530,"c(37491087.2730241, 2397073.80409025)",37491087.2730241,2397073.80409025
Text,PS_WSLText,40,0,Ì≈  DN1500X1700,CDShxStyle,Ì≈  DN1500X1700,47531,"c(37491476.9052061, 2397206.18713208)",37491476.9052061,2397206.18713208
Text,PS_WSLText,40,0,Ì≈  DN1500X1700,CDShxStyle,Ì≈  DN1500X1700,47532,"c(37491430.7883304, 2397191.16241403)",37491430.7883304,2397191.16241403
Text,PS_WSLText,40,0,Ì≈  DN1500X1700,CDShxStyle,Ì≈  DN1500X1700,47533,"c(37491378.2417882, 2397183.14627145)",37491378.2417882,2397183.14627145
Text,PS_WSLText,40,0,Ì≈  DN1500X1700,CDShxStyle,Ì≈  DN1500X1700,47534,"c(37491350.1195475, 2397179.45429963)",37491350.1195475,2397179.45429963
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,47535,"c(37490657.5139774, 2398378.33600096)",37490657.5139774,2398378.33600096
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,47536,"c(37490650.9023234, 2398620.13542155)",37490650.9023234,2398620.13542155
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,47537,"c(37490617.6334535, 2398223.77802974)",37490617.6334535,2398223.77802974
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,47538,"c(37490470.8095366, 2397121.36652127)",37490470.8095366,2397121.36652127
